step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,0,-5.2009694048685455,"[-0.09811416901560593, -0.09634199512025969, -0.09647193366558984, 2.4073216915130615, 2.407374858856201, 2.4075920581817627, -1.5434846649249505, -1.5303765149043564, -1.5369305899146535, 15.06798120555952, -0.07690617046055781, 0.5, 0.0]",0.5,0.0,2.4073216915130615,15.06798120555952
1,0,0.17748071877161406,"[0.08618491268169669, 0.07502809864276472, 0.06560442777940441, 2.3986194133758545, 2.399799108505249, 2.400967836380005, -1.5238224398940594, -1.5041602148631683, -1.5107142898734653, 15.03804897092845, -0.03691875245261844, 0.5, 0.0]",0.5,0.0,2.3986194133758545,15.03804897092845
2,0,0.17260709369650146,"[0.025438818435694743, 0.03432987228568658, 0.042835489492713354, 2.39605450630188, 2.3963377475738525, 2.39664888381958, -1.451727614780792, -1.445173539770495, -1.4713898398116831, 15.01305119218652, 0.01194231893679687, 0.5, -0.10105262696743013]",0.5,-0.10105262696743013,2.39605450630188,15.01305119218652
3,0,0.1635238951167298,"[0.04251563196014056, 0.04342067119029157, 0.04127120301868293, 2.391753673553467, 2.3919453620910645, 2.3924739360809326, -1.3927409396881187, -1.425511314739604, -1.4058490897087128, 14.98781571963308, 0.059735249950753744, 0.5, -0.10105262696743013]",0.5,-0.10105262696743013,2.391753673553467,14.98781571963308
4,3,0.1534437436023136,"[0.05166238966752207, 0.04720209055958189, 0.04945574010885198, 2.386512279510498, 2.3871564865112305, 2.3874564170837402, -1.3534164896263365, -1.3665246396469306, -1.3337542645954454, 14.962902658244145, 0.1069118958777775, 0.5, 0.0]",0.5,0.0,2.386512279510498,14.962902658244145
5,3,0.1441583704163905,"[0.06521812225605948, 0.058611049734372145, 0.056853006446158726, 2.380038022994995, 2.381338119506836, 2.381812572479248, -1.3140920395645543, -1.3272001895851484, -1.3403083396057425, 14.938354430519482, 0.1496904251646809, 0.5, 0.0]",0.5,0.0,2.380038022994995,14.938354430519482
6,3,0.1283098502090328,"[0.08521472055637952, 0.0972111763118362, 0.09123086072122033, 2.3715312480926514, 2.371633768081665, 2.3727052211761475, -1.2878757395233664, -1.3075379645542573, -1.2944298145336635, 14.918628245850108, 0.18071259564857067, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.3715312480926514,14.918628245850108
7,3,0.13280633858811297,"[0.08007366182221892, 0.06688790790353946, 0.07668550574164171, 2.363569498062134, 2.364983081817627, 2.3650803565979004, -1.2813216645130694, -1.2747675895027724, -1.2878757395233664, 14.89409913406981, 0.20625942486241655, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.363569498062134,14.89409913406981
8,3,0.14054702096088387,"[0.08636901529362383, 0.08452638144180763, 0.08474692835071228, 2.354886293411255, 2.35648512840271, 2.356560230255127, -1.2551053644718813, -1.2747675895027724, -1.2682135144924753, 14.864775861315897, 0.21549762273471496, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.354886293411255,14.864775861315897
9,3,0.12151146880195064,"[0.06392112162854197, 0.07258679240385046, 0.0668096785536448, 2.34842848777771, 2.349151849746704, 2.3498106002807617, -1.2616594394821783, -1.2551053644718813, -1.2485512894615842, 14.845233460755686, 0.2128666615923498, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.34842848777771,14.845233460755686
10,3,0.1451055217289176,"[0.05039597672702821, 0.05535969442550688, 0.06107987709778944, 2.3432822227478027, 2.343498706817627, 2.3435733318328857, -1.2616594394821783, -1.2878757395233664, -1.2419972144512872, 14.815619396263228, 0.1956130362799926, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.3432822227478027,14.815619396263228
11,3,0.12874812233473634,"[0.06921948138791886, 0.07011339995542017, 0.0658690281595958, 2.336174488067627, 2.336299180984497, 2.3368096351623535, -1.2944298145336635, -1.3140920395645543, -1.3009838895439605, 14.796215469195754, 0.1752986590010579, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.336174488067627,14.796215469195754
12,3,0.15810635371091855,"[0.03516112752542903, 0.03147679104955018, 0.030630933736438444, 2.3326363563537598, 2.333131790161133, 2.3337273597717285, -1.3468624146160395, -1.3272001895851484, -1.3796327896675247, 14.766580617683118, 0.13081674657176823, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.3326363563537598,14.766580617683118
13,3,0.15773587858077015,"[0.03317224094305004, 0.03175238940387821, 0.03747976351797, 2.329338788986206, 2.3299753665924072, 2.3300015926361084, -1.3992950146984158, -1.3861868646778217, -1.3927409396881187, 14.741734284568102, 0.08478393824631514, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.329338788986206,14.741734284568102
14,0,0.1370707147320879,"[0.03751204367840702, 0.026770866787995576, 0.0269492916532848, 2.3255794048309326, 2.3272924423217773, 2.327300786972046, -1.432065389749901, -1.3992950146984158, -1.445173539770495, 14.727393039061365, 0.0830588814069273, 0.5, 0.10105262696743013]",0.5,0.10105262696743013,2.3255794048309326,14.727393039061365
15,0,0.16529101029853763,"[0.01769540910455088, 0.0340554034278748, 0.01867254187130231, 2.323765993118286, 2.3238024711608887, 2.3253872394561768, -1.4713898398116831, -1.458281689791089, -1.432065389749901, 14.702041410136502, 0.052061237755941736, 0.5, 0.10105262696743013]",0.5,0.10105262696743013,2.323765993118286,14.702041410136502
16,0,0.16770721034106395,"[0.006442742760704361, -0.003484464187855539, 0.010676475865781446, 2.3231325149536133, 2.3241450786590576, 2.3243374824523926, -1.4713898398116831, -1.4844979898322772, -1.4779439148219802, 14.677066087869111, 0.03621717096859012, 0.5, 0.10105262696743013]",0.5,0.10105262696743013,2.3231325149536133,14.677066087869111
17,0,0.1676286705667596,"[0.01262061191856655, 0.02264370363486015, 0.021216259046638593, 2.3218698501586914, 2.3218796253204346, 2.3222148418426514, -1.4779439148219802, -1.4844979898322772, -1.445173539770495, 14.652093890296475, 0.03657862289255798, 0.5, 0.10105262696743013]",0.5,0.10105262696743013,2.3218698501586914,14.652093890296475
18,0,0.15649686632621768,"[0.0565854911391814, 0.051399752504144386, 0.044845782063555065, 2.316091775894165, 2.3166310787200928, 2.3176355361938477, -1.4910520648425742, -1.464835764801386, -1.4779439148219802, 14.632085484977125, 0.04259972156241476, 0.5, 0.03368420898914337]",0.5,0.03368420898914337,2.316091775894165,14.632085484977125
19,0,0.17065865874398647,"[0.049425606278576874, 0.05015307062233176, 0.05403754368866391, 2.31103777885437, 2.311502695083618, 2.31210994720459, -1.445173539770495, -1.438619464760198, -1.425511314739604, 14.602107753843919, 0.07148401761212897, 0.5, 0.03368420898914337]",0.5,0.03368420898914337,2.31103777885437,14.602107753843919
20,0,0.14340911420182656,"[0.05111103789437021, 0.051784108933959024, 0.05676860005930556, 2.3058598041534424, 2.3062565326690674, 2.306358814239502, -1.4189572397293069, -1.3796327896675247, -1.3665246396469306, 14.582175407199603, 0.10727789543402455, 0.5, 0.10105262696743013]",0.5,0.10105262696743013,2.3058598041534424,14.582175407199603
21,0,0.15118422581933036,"[0.07397386573727681, 0.07770767663797723, 0.07757734322580022, 2.2985525131225586, 2.2985804080963135, 2.2986955642700195, -1.3272001895851484, -1.3403083396057425, -1.3337542645954454, 14.552455293977347, 0.16628000312590574, 0.5, 0.10105262696743013]",0.5,0.10105262696743013,2.2985525131225586,14.552455293977347
22,3,0.13303185329850348,"[0.07715656211983968, 0.07081826633748319, 0.06784987894619858, 2.290855646133423, 2.291515827178955, 2.2919270992279053, -1.2878757395233664, -1.3009838895439605, -1.3140920395645543, 14.527883216634132, 0.20556150693963682, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.290855646133423,14.527883216634132
23,3,0.12798592442846873,"[0.07766820316837249, 0.08206577701605379, 0.08376353077495433, 2.2828171253204346, 2.283022165298462, 2.2832577228546143, -1.2878757395233664, -1.3075379645542573, -1.2682135144924753, 14.503476665283962, 0.22913589135935553, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.2828171253204346,14.503476665283962
24,3,0.1265316086505211,"[0.07679830458154012, 0.06920705877241469, 0.06990946021294109, 2.27523136138916, 2.276186227798462, 2.2763524055480957, -1.2682135144924753, -1.3009838895439605, -1.2616594394821783, 14.479149233140365, 0.23561627818336328, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.27523136138916,14.479149233140365
25,3,0.15418581933355943,"[0.012712865486023172, 0.015788901699143813, 0.01650239089757886, 2.2739484310150146, 2.274592876434326, 2.2746870517730713, -1.2813216645130694, -1.2747675895027724, -1.2944298145336635, 14.438774828666867, 0.2578149480671845, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.2739484310150146,14.438774828666867
26,3,0.12627163633356528,"[0.00729557293481847, 0.012216599519514496, 0.010704046022518692, 2.2731997966766357, 2.27333927154541, 2.2735886573791504, -1.3337542645954454, -1.2747675895027724, -1.3272001895851484, 14.413212910565328, 0.24926099934756785, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2731997966766357,14.413212910565328
27,3,0.12683405441892703,"[0.030409504550050558, 0.024257744277966724, 0.021601250114900265, 2.2700448036193848, 2.270822525024414, 2.2713475227355957, -1.3206461145748514, -1.3075379645542573, -1.3337542645954454, 14.388698847415414, 0.23597035940450128, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2700448036193848,14.388698847415414
28,3,0.12969378553111932,"[0.010144871190509747, 0.014489548960241825, 0.019582638784267796, 2.2690494060516357, 2.2694008350372314, 2.269426107406616, -1.3403083396057425, -1.3075379645542573, -1.3272001895851484, 14.364588852379022, 0.21763102270832446, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.2690494060516357,14.364588852379022
29,3,0.12483641557294084,"[0.007063104198623052, 0.005096374510992996, 0.0025065696381645444, 2.268341302871704, 2.268889904022217, 2.269174814224243, -1.3927409396881187, -1.3468624146160395, -1.3796327896675247, 14.345020113372307, 0.19650531220244538, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.268341302871704,14.345020113372307
30,0,0.1519064247652589,"[0.012436350794809757, 0.011009463270769803, 0.008026838847609366, 2.2670986652374268, 2.267789840698242, 2.2683727741241455, -1.4189572397293069, -1.3927409396881187, -1.3730787146572276, 14.315495992007413, 0.16070908982264154, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2670986652374268,14.315495992007413
31,0,0.14759399399850537,"[0.01676248079923125, 0.02241787103313915, 0.027668277813856185, 2.2654309272766113, 2.265559434890747, 2.265619993209839, -1.4189572397293069, -1.432065389749901, -1.4124031647190098, 14.29076352262866, 0.13435472379500268, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2654309272766113,14.29076352262866
32,0,0.14234306156653664,"[0.012621161987535288, 0.011189751756571527, 0.007129030073625391, 2.2641422748565674, 2.2644169330596924, 2.264892101287842, -1.425511314739604, -1.4189572397293069, -1.458281689791089, 14.270663161016909, 0.11428830828483116, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2641422748565674,14.270663161016909
33,0,0.16644693762004237,"[0.02664424664231008, 0.028982289912642203, 0.029329453913388485, 2.2614524364471436, 2.261491060256958, 2.2619311809539795, -1.445173539770495, -1.438619464760198, -1.4779439148219802, 14.241061304295691, 0.08878387911196794, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2614524364471436,14.241061304295691
34,0,0.15855990032645517,"[0.011133957737183321, 0.010280981732494336, 0.012442013118675647, 2.260338306427002, 2.2604622840881348, 2.260686159133911, -1.464835764801386, -1.4976061398528713, -1.4910520648425742, 14.216146111664473, 0.08135242467990089, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.260338306427002,14.216146111664473
35,0,0.1577960038350076,"[0.03750410866259781, 0.03801724810646816, 0.038963127265676176, 2.256556987762451, 2.256629228591919, 2.2567577362060547, -1.458281689791089, -1.464835764801386, -1.4713898398116831, 14.19119689645534, 0.08551213291629711, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.256556987762451,14.19119689645534
36,0,0.21625233383467063,"[0.04695824380953283, 0.046074652781890414, 0.04436669264534836, 2.251830816268921, 2.2519919872283936, 2.2522923946380615, -1.425511314739604, -1.464835764801386, -1.458281689791089, 14.134049045631045, 0.11521683906959757, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.251830816268921,14.134049045631045
37,0,0.14462489562326963,"[0.05502854404039349, 0.05592306633701424, 0.05677487934626317, 2.2463014125823975, 2.246372699737549, 2.2465875148773193, -1.445173539770495, -1.3730787146572276, -1.4124031647190098, 14.109394055424307, 0.14842542395103075, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.2463014125823975,14.109394055424307
38,0,0.1376152764742203,"[0.07016635531891571, 0.06352193777242929, 0.06405600994447049, 2.239128351211548, 2.2398788928985596, 2.240039110183716, -1.3796327896675247, -1.3861868646778217, -1.3403083396057425, 14.08472815256575, 0.18358264621446363, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.239128351211548,14.08472815256575
39,0,0.13091610752326271,"[0.07054294123195012, 0.07749324678905073, 0.07055261458693565, 2.2321736812591553, 2.232239007949829, 2.233083486557007, -1.3468624146160395, -1.3665246396469306, -1.3534164896263365, 14.060225014982732, 0.2154508382138669, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.2321736812591553,14.060225014982732
40,3,0.11736089382327652,"[0.06086587297698953, 0.05640982570089424, 0.0633248645104997, 2.2259535789489746, 2.2264742851257324, 2.226612091064453, -1.3599705646366336, -1.3206461145748514, -1.3140920395645543, 14.0407269942962, 0.23317573774893807, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.2259535789489746,14.0407269942962
41,0,0.13509263455482462,"[0.07445572281982374, 0.06557069408121874, 0.058343337912583636, 2.2185752391815186, 2.2199764251708984, 2.2208304405212402, -1.3075379645542573, -1.3206461145748514, -1.3009838895439605, 14.011337505217316, 0.24343171801471852, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.2185752391815186,14.011337505217316
42,0,0.11430173250860134,"[0.051309506060729274, 0.05616170378100956, 0.06079252562764578, 2.2131597995758057, 2.2140488624572754, 2.214414119720459, -1.3206461145748514, -1.3272001895851484, -1.3337542645954454, 13.991942081929192, 0.24744557033823256, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.2131597995758057,13.991942081929192
43,0,0.13197921632811654,"[0.06829244369245105, 0.07575924767965081, 0.06894716837704296, 2.206519842147827, 2.2066829204559326, 2.2077105045318604, -1.2944298145336635, -1.3140920395645543, -1.2878757395233664, 13.96313462677476, 0.25317846990373694, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.206519842147827,13.96313462677476
44,3,0.12309464408592072,"[0.035364372186977834, 0.029525387597801246, 0.036244059781520975, 2.2028968334198, 2.203658103942871, 2.2039973735809326, -1.3140920395645543, -1.3009838895439605, -1.3337542645954454, 13.938924998477214, 0.25162306254586, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.2028968334198,13.938924998477214
45,0,0.12376822853986325,"[0.039000543715191203, 0.046600310554442546, 0.048493517053553495, 2.1991002559661865, 2.1991217136383057, 2.1992766857147217, -1.3272001895851484, -1.3140920395645543, -1.3337542645954454, 13.914693642073379, 0.2484724213390317, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1991002559661865,13.914693642073379
46,0,0.11402647507193864,"[0.05917114443340793, 0.05833821998300642, 0.05970727971182729, 2.1932060718536377, 2.193310499191284, 2.193329095840454, -1.3206461145748514, -1.2944298145336635, -1.3403083396057425, 13.89530309069753, 0.24877313839880122, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1932060718536377,13.89530309069753
47,0,0.19321409054659616,"[0.06462435077412008, 0.05154435011399027, 0.05146654910069101, 2.1866707801818848, 2.1880979537963867, 2.188124418258667, -1.3075379645542573, -1.3206461145748514, -1.3337542645954454, 13.835335094035536, 0.2586095138869604, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1866707801818848,13.835335094035536
48,0,0.12170684303666066,"[0.06461637500839429, 0.06251143360635049, 0.058665110538369446, 2.1800179481506348, 2.18166184425354, 2.182084321975708, -1.3075379645542573, -1.3272001895851484, -1.3337542645954454, 13.811159798789705, 0.2582187372750062, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1800179481506348,13.811159798789705
49,0,0.12222591099664896,"[0.038817040973277046, 0.05491693699478191, 0.0585058721495757, 2.1761550903320312, 2.176196813583374, 2.176262140274048, -1.3337542645954454, -1.3075379645542573, -1.3206461145748514, 13.78697451235035, 0.2557233094103055, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1761550903320312,13.78697451235035
50,0,0.11389262778330828,"[0.06967620692040037, 0.061980248550598485, 0.05976232438452604, 2.169189453125, 2.1700005531311035, 2.170287609100342, -1.3272001895851484, -1.3337542645954454, -1.3206461145748514, 13.767367966418103, 0.2516023204059241, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.169189453125,13.767367966418103
51,0,0.12423608972884825,"[0.04865720352772335, 0.05038735188970129, 0.05017664369947393, 2.1642343997955322, 2.1648693084716797, 2.165177822113037, -1.3599705646366336, -1.3403083396057425, -1.3468624146160395, 13.743132538038973, 0.24617383514706281, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1642343997955322,13.743132538038973
52,0,0.12488760375891927,"[0.04835574294341167, 0.049914224054858534, 0.05043054527804017, 2.159389019012451, 2.159867763519287, 2.1601245403289795, -1.3730787146572276, -1.3599705646366336, -1.3534164896263365, 13.71910800593419, 0.24080730225322622, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.159389019012451,13.71910800593419
53,0,0.13646630037129723,"[0.06513495852749968, 0.06430741639916626, 0.06268095031408444, 2.1528773307800293, 2.1534388065338135, 2.153858184814453, -1.3403083396057425, -1.3599705646366336, -1.3468624146160395, 13.689940902109656, 0.23433953638885407, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1528773307800293,13.689940902109656
54,0,0.127890262215608,"[0.04737217141865288, 0.05042343074828937, 0.052405835761855604, 2.1479320526123047, 2.148175001144409, 2.1483874320983887, -1.3272001895851484, -1.3337542645954454, -1.3468624146160395, 13.66559765906465, 0.22898111937202348, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1479320526123047,13.66559765906465
55,0,0.12886105795970434,"[0.0491431032747243, 0.038571472045807284, 0.0402873723316346, 2.1429269313812256, 2.1442465782165527, 2.144284248352051, -1.3730787146572276, -1.3992950146984158, -1.3337542645954454, 13.641243402388264, 0.22423727696533513, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1429269313812256,13.641243402388264
56,0,0.12915208141092155,"[0.053658479063240686, 0.05533058971970331, 0.054764572008065754, 2.137502431869507, 2.138653039932251, 2.1387479305267334, -1.3665246396469306, -1.3730787146572276, -1.3796327896675247, 13.616886395001558, 0.2228096668124575, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.137502431869507,13.616886395001558
57,0,0.13118767470482942,"[-0.020266142096736866, -0.013686646609581115, -0.015021985651469567, 2.139590263366699, 2.1400630474090576, 2.1402955055236816, -1.3861868646778217, -1.3665246396469306, -1.3992950146984158, 13.592255255365577, 0.21537302283565696, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.139590263366699,13.592255255365577
58,0,0.18097809728476633,"[-0.03918966652982902, -0.035459249429577934, -0.037881753176701956, 2.143505096435547, 2.1436052322387695, 2.1440796852111816, -1.3796327896675247, -1.4124031647190098, -1.3992950146984158, 13.54407469278004, 0.2019151394315446, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.143505096435547,13.54407469278004
59,0,0.12544390760990712,"[-0.0034209367887682754, -0.005443995916417687, -0.003746405791943354, 2.1438534259796143, 2.1441595554351807, 2.144461154937744, -1.3796327896675247, -1.3927409396881187, -1.3861868646778217, 13.524462754376499, 0.1938998459858734, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1438534259796143,13.524462754376499
60,0,0.13612057196423535,"[0.026594473538669526, 0.02941437535419469, 0.025731888560393466, 2.1410675048828125, 2.141078233718872, 2.141765594482422, -1.4124031647190098, -1.3992950146984158, -1.3730787146572276, 13.49992366334032, 0.18978805054060777, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1410675048828125,13.49992366334032
61,0,0.1461704090424568,"[0.05155296519253568, 0.04295837990248964, 0.04612225403606089, 2.135997772216797, 2.1368536949157715, 2.1372299194335938, -1.3730787146572276, -1.4058490897087128, -1.3992950146984158, 13.47046117677434, 0.1887728204475252, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.135997772216797,13.47046117677434
62,0,0.12647330812209076,"[0.05135147695114822, 0.04868545599964779, 0.05148355505333265, 2.1309921741485596, 2.132107973098755, 2.132211446762085, -1.3927409396881187, -1.3861868646778217, -1.3992950146984158, 13.450819757761014, 0.18904764952279995, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1309921741485596,13.450819757761014
63,0,0.1465743913131185,"[0.040640811029397934, 0.05085626422404875, 0.04844875580717362, 2.12687087059021, 2.126950740814209, 2.127298355102539, -1.3861868646778217, -1.4058490897087128, -1.3730787146572276, 13.421111409241464, 0.18921152862991164, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.12687087059021,13.421111409241464
64,0,0.13572963746318226,"[0.036498281508458984, 0.031676494563274336, 0.033998007407866446, 2.1232199668884277, 2.123782157897949, 2.1238975524902344, -1.3796327896675247, -1.3927409396881187, -1.4124031647190098, 13.396805875170553, 0.1894071533931907, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.1232199668884277,13.396805875170553
65,0,0.1265517555729484,"[0.04908128382869623, 0.043882347355426836, 0.04434526635647137, 2.118290662765503, 2.119374990463257, 2.119443893432617, -1.3992950146984158, -1.3927409396881187, -1.4189572397293069, 13.37716623850101, 0.18863758883069304, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.118290662765503,13.37716623850101
