#{"t_start": 1752037085.2513354, "env_id": "None"}
r,l,t,reason
1.329187,163,14430.000429,goal_reached
1.196084,117,14458.618594,goal_reached
0.712077,118,14487.44224,goal_reached
-0.749188,147,14522.04113,goal_reached
0.008616,298,14587.111352,goal_reached
-1.192805,38,14599.873709,collision
1.705261,99,14624.866868,goal_reached
-1.772627,184,14769.91615,collision
1.732382,100,14795.026331,goal_reached
1.679823,95,14819.267639,goal_reached
0.104292,275,14879.725539,goal_reached
-1.39447,48,14894.481869,collision
-0.234197,271,14954.10142,goal_reached
1.270135,147,14988.960754,goal_reached
1.116152,175,15029.519116,goal_reached
-0.812491,240,15083.024072,goal_reached
0.101626,423,15173.432199,goal_reached
1.167372,191,15217.022628,goal_reached
1.75245,95,15241.256269,goal_reached
0.246173,200,15286.787408,goal_reached
1.383184,78,15307.774281,goal_reached
1.746831,126,15338.310642,goal_reached
1.74754,141,15371.958011,goal_reached
-1.073557,64,15389.953021,collision
1.593254,111,15417.365677,goal_reached
-1.501894,172,15457.266847,collision
1.113484,204,15503.448701,goal_reached
0.940745,310,15571.112518,goal_reached
1.260026,78,15591.956573,goal_reached
-0.185228,188,15634.87234,goal_reached
0.235844,131,15666.288634,goal_reached
-1.36328,71,15685.660084,collision
-0.2802,113,15713.384927,goal_reached
1.503361,181,15754.925977,goal_reached
-1.487383,458,15852.478793,goal_reached
-1.968817,148,15887.332003,goal_reached
-0.119025,276,16522.307307,goal_reached
0.05078,178,16563.36342,goal_reached
1.320614,76,16583.885846,goal_reached
-2.884817,236,16636.739024,collision
-1.213443,38,16649.37676,collision
-1.239613,28,16659.983094,collision
-4.910461,557,16777.155175,collision
-0.824234,114,16805.179061,collision
0.57319,129,16836.147908,goal_reached
1.485658,103,16861.93886,goal_reached
0.905721,144,16896.052302,goal_reached
1.431984,105,16922.26903,goal_reached
1.508668,176,16962.817887,goal_reached
-2.071249,119,16991.789912,collision
-1.948744,96,17016.193591,collision
-0.681689,411,17104.066551,no_progress
0.917769,152,17139.739408,goal_reached
-3.306839,241,17193.437719,collision
-1.157292,50,17208.498857,collision
-1.227157,67,17227.017768,collision
-1.929105,212,17274.894885,collision
1.312422,65,17292.94056,goal_reached
0.764398,159,17330.139866,goal_reached
1.583,98,17354.999732,goal_reached
-3.412933,156,17391.778693,collision
-1.638656,136,17424.244914,collision
-0.677617,131,17455.766752,goal_reached
0.736003,304,17522.107713,goal_reached
-2.302014,52,17537.688048,collision
0.720017,174,17577.789347,goal_reached
0.196381,242,17631.875551,goal_reached
-2.946026,211,17937.184315,collision
-2.783943,228,17988.317904,collision
1.152868,167,18027.000963,goal_reached
-2.597402,75,18047.168193,collision
1.50769,105,18073.402475,goal_reached
0.558912,227,18124.40606,goal_reached
-3.210478,180,18165.79712,goal_reached
1.064737,211,18213.604552,goal_reached
1.364735,129,18244.774801,goal_reached
-0.349675,357,18322.245937,goal_reached
-4.27042,194,18366.536947,collision
-1.408527,28,18377.218114,collision
-1.099805,223,18427.324412,goal_reached
-3.884883,351,18503.357326,goal_reached
-2.242208,462,18601.488512,goal_reached
-8.334879,410,18689.638353,collision
1.080952,343,18763.93501,goal_reached
0.436802,527,18875.91525,goal_reached
-0.929703,258,18933.132575,goal_reached
-1.17799,42,18946.734251,collision
-5.527262,361,19368.841136,collision
0.668846,360,19447.483391,goal_reached
-2.037645,39,19460.868304,collision
-1.790398,305,19528.75684,goal_reached
1.721939,99,19554.081991,goal_reached
0.738698,144,19588.398865,goal_reached
-4.055465,253,19644.868289,no_progress
0.018467,301,19710.967815,goal_reached
-1.47867,65,19729.310724,collision
-0.657595,290,19792.992775,goal_reached
0.098743,268,19852.380536,goal_reached
-5.768849,404,19939.18233,collision
1.472901,79,19960.317545,goal_reached
-4.88708,514,20069.666554,collision
-1.838712,57,20086.370191,collision
1.546221,78,20107.382363,goal_reached
0.991405,309,20174.945463,goal_reached
0.729425,154,20211.239255,goal_reached
1.599528,139,20244.443343,goal_reached
1.178112,185,20286.984496,goal_reached
-1.80103,254,20343.456055,goal_reached
0.124508,264,20401.974852,goal_reached
