#{"t_start": 1749968972.9038224, "env_id": "None"}
r,l,t
-0.156391,45,15175.646054
-0.626314,79,15240.303782
-0.571734,45,15250.291408
-0.619369,114,15274.214384
-0.678896,143,15303.993784
-0.799314,101,15325.274364
-0.750182,71,15340.569273
-0.660637,63,15354.135029
-0.610826,175,15390.306338
0.691072,156,15422.706746
-0.787283,34,15430.389673
0.960166,129,15457.304961
0.698895,1,15458.345741
-0.505193,74,15474.123787
-0.655752,30,15481.015229
-0.613938,57,15493.404779
-0.588327,106,15515.676969
0.77883,162,15549.273672
-0.808882,37,15557.664954
-0.143808,40,15566.577886
-0.508198,3,15568.036562
0.891494,204,15610.050126
0.698195,1,15611.109161
-0.070406,84,15628.95808
-0.652655,29,15635.728163
-0.512097,19,15640.404437
-0.640826,134,15668.380971
-0.722825,69,15683.218339
-0.583039,5,15685.092057
-0.565346,55,15697.054187
-0.612645,57,15709.434787
-0.588789,33,15716.977381
-0.586007,39,15725.694179
-0.553031,43,15735.248892
-0.615177,55,15747.24202
-0.571138,8,15749.761166
-0.528024,48,15760.341412
-0.630019,71,15775.539953
-0.636483,51,15786.738672
-0.707732,116,15811.070194
-0.660063,65,15825.062672
-0.614708,58,15837.620203
-0.596159,54,15849.358406
-0.626493,48,15859.898911
-0.147483,52,15871.224731
-0.088887,47,15881.552109
-0.563146,78,15898.164165
-0.614839,59,15910.955293
-0.623717,34,15918.706968
-0.580461,24,15924.400081
-0.617482,69,15939.223748
-0.533303,18,15943.723771
-0.567701,82,15961.188301
-0.831303,97,15981.698059
-0.179819,86,15999.976504
-0.497463,3,16001.433318
-0.536356,94,16021.355618
-0.699342,73,16036.963755
-0.634928,61,16050.222807
-0.615463,58,16062.759361
-0.603018,5,16064.62168
-0.532884,106,16086.8799
-0.712377,68,16101.490529
-0.649186,17,16105.75289
-0.533565,24,16111.461828
-0.555136,23,16116.953772
-0.552464,20,16121.844278
-0.475682,39,16130.553794
-0.612962,22,16135.831738
-0.540577,64,16149.566665
-0.639743,143,16179.385839
-0.831181,59,16192.140443
-0.588971,49,16202.876318
-0.649808,60,16215.895461
-0.55122,10,16218.760485
-0.553236,27,16225.042201
-0.546108,66,16239.215643
-0.663118,47,16249.537259
-0.618607,78,16266.11252
-0.634824,42,16275.434112
-0.654205,84,16293.32089
-0.625653,59,16306.089526
-0.651036,64,16389.202029
-0.569744,42,16398.529988
-0.568152,42,16407.825429
-0.627068,58,16420.356446
-0.554755,4,16421.996104
-0.512673,5,16423.867271
-0.538335,41,16432.966375
-0.584485,103,16454.597616
-0.686302,6,16456.771078
-0.517284,55,16468.702265
-0.684114,86,16486.859063
-0.590719,3,16488.312227
-0.514474,39,16497.018976
-0.585606,48,16507.576725
-0.599374,22,16512.835173
-0.54489,35,16520.826725
-0.568521,6,16522.872486
-0.536771,22,16528.154367
-0.535827,20,16533.008264
-0.5313,4,16534.653605
-0.518604,49,16545.405003
0.920666,145,16575.445731
0.701074,1,16576.488912
-0.503436,34,16584.177807
-0.568851,102,16605.617415
-0.747635,69,16620.378316
-0.634273,115,16644.436065
-0.711672,7,16646.700801
-0.495779,50,16657.751014
-0.607588,125,16683.819934
-0.760899,55,16695.860712
-0.615721,60,16708.809987
-0.607077,116,16733.09024
0.5986,228,16780.032256
-0.88652,87,16798.421072
-0.591,3,16799.849562
-0.535062,34,16807.565957
-0.556009,9,16810.208538
-0.568623,69,16824.977176
-0.574493,3,16826.414881
-0.508406,4,16828.061699
-0.550916,47,16838.372781
-0.605607,56,16850.486552
-0.57277,18,16854.955956
-0.542784,40,16863.854653
-0.572626,3,16865.294706
-0.51576,14,16868.954816
-0.525817,10,16871.826083
-0.597389,115,16895.839392
-0.733634,137,16924.339272
-0.75675,70,16939.261595
-0.615081,107,16961.693859
-0.223991,21,16966.846529
-0.514557,45,16976.820982
-0.596944,91,16996.033397
-0.696253,62,17009.404191
-0.610092,8,17011.896649
-0.54936,66,17026.043001
-0.651642,116,17050.386557
-0.769216,71,17065.533372
-0.60976,58,17078.118632
-0.600964,52,17089.536809
-0.63099,124,17115.506049
-0.313807,72,17130.913627
-0.564308,50,17141.903511
-0.559715,6,17143.962813
-0.53917,70,17159.043195
-0.633628,39,17167.787223
-0.5782,105,17189.896878
-0.766805,134,17217.864797
-0.71636,10,17220.733497
-0.509019,6,17222.789834
-0.536084,38,17231.358771
-0.590105,54,17243.101016
-0.609879,73,17258.655358
-0.656922,47,17268.969112
-0.600373,58,17281.54055
-0.574282,4,17283.186642
-0.510737,6,17285.237234
-0.632847,99,17306.040999
-0.603062,39,17314.780906
0.565871,337,17383.508758
0.701471,1,17384.600701
-0.520518,47,17394.920771
-0.615359,82,17412.296586
-0.674637,84,17430.078937
-0.645753,44,17439.76941
-0.58505,33,17447.233606
-0.556144,29,17453.916296
-0.754512,128,17561.257421
-0.58054,104,17583.204101
-0.697096,58,17595.864085
-0.63663,62,17609.405184
-0.715102,204,17651.616972
-0.41634,108,17674.376125
-0.593937,10,17677.256696
0.984991,146,17707.62479
-0.410627,62,17721.002069
-0.556642,44,17730.735665
-0.550604,7,17732.985744
-0.066312,31,17740.06838
-0.518201,5,17741.972255
-0.530583,45,17751.92163
-0.630725,28,17758.440596
-0.569263,61,17771.616555
-0.681794,117,17796.060537
-0.536831,77,17813.078042
-0.681955,33,17820.572425
-0.524818,21,17825.68365
-0.095467,38,17834.204947
-0.267425,139,17863.103314
-0.271483,126,17889.496103
-0.179737,89,17908.403249
-0.533322,47,17918.750093
-0.558206,5,17920.602519
-0.52001,29,17927.32314
-0.582753,52,17938.747839
-0.586049,36,17946.928745
-0.570947,6,17949.040523
-0.049716,21,17954.117183
-0.512025,32,17961.46669
-0.563873,4,17963.115751
-0.509769,93,17982.861604
-0.72455,44,17992.641322
-0.577506,28,17999.204679
-0.549183,28,18005.812068
-0.582263,32,18013.183221
-0.554736,66,18027.478761
-0.624104,60,18040.518894
-0.631207,104,18062.490903
-0.706952,9,18065.147227
-0.515562,63,18078.764652
-0.678201,68,18093.320968
-0.586268,4,18094.980175
-0.500582,47,18105.349053
-0.602957,5,18107.207681
-0.525048,140,18136.422309
-0.775774,41,18145.552675
-0.567242,59,18158.314351
0.891364,134,18186.237267
-0.840196,48,18196.793519
-0.587357,51,18207.989512
-0.579389,4,18209.643819
-0.526568,32,18216.976236
-0.564374,31,18224.06839
-0.591717,46,18234.212881
0.931808,157,18266.738181
-0.884772,51,18277.978938
-0.556287,35,18285.88053
-0.587084,42,18295.185306
-0.647375,82,18312.674217
-0.601771,51,18323.823
-0.609802,56,18335.963139
-0.623798,60,18348.9141
-0.614131,42,18358.214735
-0.594701,69,18373.082479
-0.58085,53,18384.667172
-0.26231,175,18420.912446
-0.752211,73,18436.544474
-0.599877,11,18439.625877
-0.525474,5,18441.650199
-0.523513,38,18450.17229
-0.098749,21,18455.39537
-0.515319,33,18462.942761
-0.591278,107,18485.447857
-0.703107,5,18487.307403
-0.534936,111,18510.569287
-0.703947,59,18523.330313
-0.690959,122,18548.868269
-0.782279,115,18572.980134
-0.717385,78,18589.565583
-0.612917,61,18602.783298
-0.155991,40,18611.720061
-0.069803,35,18619.631419
-0.517644,10,18622.482882
-0.504583,31,18629.604282
-0.555405,4,18631.260553
-0.510567,3,18632.721331
-0.58757,66,18717.032276
-0.584477,24,18722.753329
-0.079171,40,18731.645494
-0.161589,83,18749.230489
-0.10497,36,18757.310027
-0.07047,34,18765.139655
-0.071097,35,18773.155138
-0.077191,36,18781.247487
-0.093928,55,18793.196931
-0.079802,35,18801.148071
-0.509962,3,18802.585829
-0.573784,125,18828.684429
0.804975,154,18860.753652
0.702686,1,18861.799985
-0.510149,12,18865.054403
-0.525118,5,18867.04589
-0.582044,53,18878.582285
-0.588544,66,18892.822753
-0.583189,46,18902.941181
-0.589305,6,18905.102651
-0.483701,73,18920.731468
0.842391,140,18949.882874
-0.814555,34,18957.67492
0.969691,138,18986.397586
0.710008,143,19016.240553
0.701485,1,19017.288958
0.944198,176,19053.833656
-0.338985,21,19058.955157
-0.519683,156,19091.343358
-0.958818,106,19113.67237
-0.571368,43,19123.22358
-0.604365,105,19145.271745
-0.74418,124,19171.241101
-0.714511,18,19175.70114
-0.550665,97,19196.126456
-0.772061,56,19208.352685
-0.513554,29,19215.047308
-0.571631,42,19224.389744
0.953343,146,19254.793784
0.700498,1,19255.869552
-0.524577,32,19263.216869
-0.550763,14,19266.90222
-0.52566,37,19275.197641
-0.575589,3,19276.644197
-0.511417,117,19301.140394
-0.813383,71,19316.441785
-0.630702,73,19332.048905
-0.624376,45,19342.007239
-0.578793,42,19351.318963
-0.622271,50,19362.248409
-0.569798,37,19370.559582
-0.57019,39,19379.261562
-0.550694,3,19380.707076
-0.53388,39,19389.483172
-0.613693,59,19402.234676
-0.591428,36,19410.356866
-0.564981,65,19424.372346
-0.636986,154,19456.354189
-0.394753,96,19476.593555
-0.64442,40,19485.601305
-0.533086,9,19488.275392
1.013316,144,19518.336603
-0.849056,50,19529.27627
-0.574876,100,19550.363925
0.716914,197,19591.132709
0.702893,1,19592.179537
-0.50535,3,19593.64289
1.032376,130,19620.774832
0.702296,1,19621.820979
-0.072241,81,19638.993509
-0.595267,4,19640.656291
-0.556175,117,19665.157882
-0.708289,14,19668.82194
-0.575571,57,19681.219967
-0.623923,60,19694.210748
-0.748873,161,19727.723321
-0.69976,75,19743.716223
-0.64685,64,19757.5294
-0.620867,59,19770.429543
-0.615888,56,19782.578337
-0.631215,52,19891.219474
-0.58351,78,19907.95411
-0.638169,61,19921.250147
-0.615553,58,19933.915711
-0.587558,3,19935.383742
-0.510972,6,19937.439279
-0.610723,97,19958.041353
-0.625473,46,19968.251275
-0.560194,62,19981.822044
-0.703949,127,20008.330602
-0.68481,59,20021.163595
-0.605027,56,20033.384314
-0.652781,51,20044.635485
-0.60523,69,20059.458039
0.81814,181,20097.083729
0.701766,1,20098.167267
0.97482,161,20131.62519
0.701469,1,20132.670622
-0.513098,31,20139.79237
-0.595829,52,20151.144059
-0.599043,57,20163.461193
-0.586251,6,20165.533185
-0.556743,73,20181.190058
-0.724004,107,20203.591678
-0.596992,3,20205.032221
-0.504393,42,20214.364735
-0.607388,55,20226.355972
-0.60419,41,20235.504057
-0.579644,64,20249.327193
-0.638788,62,20262.802321
0.89535,146,20293.208272
-0.807185,44,20302.946698
-0.573164,114,20326.864438
-0.751099,57,20339.367735
-0.633732,62,20352.741504
-0.585204,47,20363.088289
-0.608323,23,20368.603386
-0.548326,47,20378.988794
-0.602858,54,20390.780419
0.892282,150,20422.081196
-0.821739,40,20431.006665
-0.596817,39,20439.742879
-0.543098,38,20448.293876
-0.602001,38,20456.805363
0.931216,151,20488.198733
0.701775,1,20489.251302
-0.510043,15,20493.143289
-0.5446,88,20511.87344
-0.662773,3,20513.318864
-0.513919,32,20520.653007
-0.559583,5,20522.495278
-0.562444,87,20540.922828
0.809217,183,20578.851762
-0.833313,16,20582.936742
-0.522435,62,20596.334085
-0.642985,56,20608.493953
-0.582112,3,20609.941917
-0.528904,102,20631.428706
-0.736101,120,20656.495705
-0.778648,125,20682.595212
-0.691409,62,20696.017529
-0.623124,34,20703.761164
-0.551482,8,20706.316282
-0.570313,123,20732.081701
-0.742716,69,20747.037687
-0.69767,69,20761.883064
0.949724,151,20793.222193
0.700815,1,20794.278144
-0.527407,70,20809.294372
-0.670473,77,20825.771013
-0.635862,53,20837.324912
-0.658276,42,20846.621237
-0.690332,85,20864.689177
-0.48782,7,20866.983478
-0.520254,7,20869.236651
-0.547161,58,20881.958259
-0.226052,181,20919.435855
-0.821239,91,20938.64441
-0.581783,32,20945.994235
-0.639145,55,20958.002293
-0.534604,11,20961.078926
-0.205327,94,21034.214898
-0.55093,33,21041.731248
-0.110099,43,21051.259815
-0.495441,3,21052.725012
-0.543618,58,21065.318919
-0.201132,119,21090.257569
-0.706811,47,21100.818859
-0.032937,21,21105.995264
-0.569136,68,21120.696158
-0.391616,149,21151.7805
-0.486832,5,21153.64475
-0.49763,53,21165.228087
0.809302,189,21204.391885
-0.841697,45,21214.445724
-0.580069,28,21220.972841
-0.554902,32,21228.300682
-0.581681,118,21253.149855
-0.752692,68,21267.815423
-0.619982,127,21294.421632
-0.749175,50,21305.522914
-0.650268,68,21320.195014
-0.610198,38,21328.779591
-0.624183,169,21363.838874
-0.78265,38,21372.399627
-0.586533,104,21394.279953
-0.703925,100,21415.407201
-0.696276,34,21423.126563
-0.604891,144,21453.140304
-0.777215,40,21462.111405
-0.546347,5,21463.955863
-0.106734,78,21480.576807
-0.141983,40,21489.576469
-0.532301,41,21498.699276
-0.574186,152,21530.290123
-0.797919,10,21533.197765
0.944844,173,21569.07852
0.884737,1,21570.110468
-0.527555,100,21591.305836
-0.7025,42,21600.660832
-0.593737,48,21611.185529
0.922675,152,21642.893477
0.701678,1,21643.957504
-0.529329,36,21652.075576
-0.564195,30,21658.996396
-0.573599,27,21665.386241
-0.534911,5,21667.267999
-0.542915,35,21675.246025
-0.585832,38,21683.794363
-0.534281,3,21685.24079
-0.506417,3,21686.750382
-0.523057,35,21694.678953
-0.576364,34,21702.415672
-0.58291,30,21709.35716
-0.563348,33,21716.874966
-0.554486,13,21720.334414
-0.110607,43,21729.854576
-0.814068,170,21765.064996
-0.541017,114,21788.992961
-0.744183,115,21813.189024
-0.750389,123,21838.956742
-0.224286,21,21844.124799
-0.542816,90,21863.210147
-0.772996,205,21905.557499
-0.825817,38,21914.115376
-0.130484,49,21924.822677
-0.06125,32,21932.136549
-0.513663,6,21934.285767
-0.509928,4,21935.964489
-0.061928,66,21950.098704
-0.581235,33,21957.672468
-0.582759,49,21968.417524
-0.668308,104,21990.267788
-0.711352,130,22017.392366
-0.216112,21,22022.539971
-0.122678,102,22043.95207
-0.66177,69,22058.705295
-0.620746,59,22071.497697
-0.591378,39,22080.210138
-0.751294,138,22207.505286
-0.595701,63,22221.150019
-0.634902,124,22247.088148
-0.738017,58,22259.671554
-0.600418,3,22261.142207
-0.519774,48,22271.726736
-0.635876,116,22296.152788
-0.681718,142,22325.826289
-0.795689,47,22336.161129
-0.595345,4,22337.804614
-0.511149,5,22339.668414
0.995316,149,22370.629978
0.678703,159,22403.61213
0.700663,1,22404.666129
-0.504892,3,22406.113992
-0.50156,74,22421.924141
-0.663235,13,22425.458104
-0.515886,108,22448.136763
-0.755668,50,22459.169573
-0.633543,101,22480.442401
-0.70677,48,22490.999408
-0.596383,38,22499.535088
-0.580289,36,22507.66032
-0.525831,13,22511.133532
-0.528471,3,22512.603332
-0.537388,57,22525.01958
-0.648193,124,22550.949043
-0.746972,120,22576.182013
-0.7699,73,22591.752495
-0.558746,3,22593.238277
-0.532216,49,22604.019799
-0.637524,63,22617.621177
-0.588466,104,22639.494256
-0.739042,163,22673.237758
-0.821806,79,22690.107008
-0.698553,75,22706.104397
-0.632565,59,22718.900687
-0.685433,170,22754.155764
-0.762899,56,22766.326692
-0.666491,101,22787.658949
-0.603789,14,22791.369785
-0.561227,36,22799.562432
-0.170283,78,22816.186262
-0.528531,9,22818.846701
-0.51856,24,22824.643194
-0.528936,6,22826.726083
-0.548902,24,22832.411423
-0.521795,39,22841.142895
-0.604258,54,22852.908175
0.847063,184,22891.025945
0.701587,1,22892.085552
0.921072,187,22930.69043
0.701803,1,22931.744164
-0.494271,18,22936.221797
-0.558188,46,22946.330385
-0.582584,19,22950.991111
0.952301,150,22982.15573
0.702107,1,22983.204497
0.96563,166,23017.569677
-0.807473,55,23029.610963
-0.624623,31,23036.712743
0.938789,156,23069.107177
0.700929,1,23070.14488
-0.514994,37,23078.497895
-0.596842,79,23095.278501
-0.633036,63,23108.888795
-0.675711,77,23125.363429
-0.67427,61,23138.67679
-0.564235,42,23148.029203
-0.607904,59,23160.909699
-0.643389,66,23175.119226
-0.616189,108,23197.901052
-0.740831,80,23215.005586
-0.663348,55,23226.991301
-0.586919,55,23238.98349
-0.581898,6,23241.049359
