#{"t_start": 1750441528.3267882, "env_id": "None"}
r,l,t,reason
-0.926137,44,2137.501942,collision
-0.955825,76,2155.749548,collision
-1.01571,6,2159.91453,collision
-0.824966,3,2163.444058,collision
-0.692206,46,2175.662241,collision
-0.858291,46,2187.876909,collision
-0.76751,100,2211.020003,collision
-1.228981,25,2219.032248,collision
-0.850894,34,2228.868764,collision
-0.858741,34,2238.68753,collision
-0.703385,78,2257.47278,collision
-1.235702,5,2261.465393,collision
-0.791948,15,2267.367284,collision
-0.885648,3,2270.856672,collision
-0.506097,126,2299.192308,collision
-1.371337,3,2302.642728,collision
-0.645796,50,2315.657163,collision
-0.934956,46,2327.915052,collision
-0.889358,49,2340.722301,collision
-0.242399,157,2375.360561,no_progress
-1.135034,3,2378.872578,collision
-0.671591,58,2393.49504,collision
-0.968069,46,2405.556636,collision
-0.863035,57,2419.953254,collision
1.22466,191,2461.357517,goal_reached
0.665689,165,2497.597458,goal_reached
-1.572347,40,2508.599305,collision
-0.981046,5,2512.380624,collision
1.504786,173,2550.264834,goal_reached
-1.590529,34,2560.039985,collision
-0.868403,56,2723.036477,collision
-0.874806,48,2735.661618,collision
-0.880688,49,2748.434395,collision
-0.929248,50,2761.42642,collision
-0.92288,48,2773.986698,collision
-0.890365,49,2786.791131,collision
-0.259047,170,2824.094147,no_progress
1.186832,175,2862.146059,goal_reached
0.643029,178,2909.796248,goal_reached
0.666428,169,2967.829324,goal_reached
0.619911,186,3031.319447,goal_reached
-1.506052,49,3063.838843,collision
1.215653,193,3152.852729,goal_reached
-1.502077,58,3185.616261,collision
1.208545,180,3270.128366,goal_reached
0.650307,169,3328.132044,goal_reached
-1.154342,174,3389.090648,collision
-1.294575,117,3437.51108,collision
-1.288162,40,3482.090027,collision
-1.013263,4,3485.774026,collision
1.492457,172,3568.509961,goal_reached
0.629904,188,3631.625223,goal_reached
-1.422135,80,3669.73689,collision
-1.113978,38,3721.602181,collision
1.349615,165,3757.603874,goal_reached
0.632799,179,3809.896748,goal_reached
0.676494,163,3866.742506,goal_reached
0.640078,176,3929.321644,goal_reached
-1.525001,40,3961.995373,collision
-0.670458,115,3987.940495,collision
-0.879809,156,4045.397166,collision
0.689853,171,4108.543554,goal_reached
-1.419203,156,4165.376213,collision
-1.241277,42,4202.427013,collision
1.299725,176,4240.664886,goal_reached
-1.35032,104,4274.916114,collision
-1.077446,91,4332.238583,collision
-0.87604,147,4403.585216,collision
-1.469075,3,4434.520033,collision
-0.814034,5,4438.409625,collision
-0.761929,58,4453.024266,collision
-0.688512,105,4515.037267,collision
-1.155911,49,4563.873219,collision
-1.067275,3,4614.493163,collision
1.413073,221,4661.947914,goal_reached
-1.642093,105,4936.514308,collision
-0.976475,32,4980.405185,collision
-0.636478,108,5005.051223,collision
-0.917998,130,5060.10731,collision
0.820217,177,5129.621135,goal_reached
-1.167857,177,5189.360463,collision
-1.494357,52,5224.408253,collision
-0.849636,89,5291.769445,collision
-1.095346,45,5342.982143,collision
1.278594,182,5382.441255,goal_reached
-1.5013,47,5403.437234,collision
-1.073959,108,5428.010385,collision
1.306633,176,5489.413097,goal_reached
-1.674228,3,5514.496772,collision
1.492053,182,5553.954453,goal_reached
0.630728,183,5610.769467,goal_reached
-1.499162,49,5643.833108,collision
1.210071,192,5732.813623,goal_reached
0.636098,178,5789.836555,goal_reached
-1.555536,41,5822.236624,collision
-0.964076,14,5827.906364,collision
0.652675,171,5908.381034,goal_reached
0.633526,179,5970.041277,goal_reached
-1.388995,90,6012.106184,collision
-1.124622,41,6062.195725,collision
-0.84174,63,6077.839147,collision
1.18449,179,6150.003911,goal_reached
0.652283,173,6208.849645,goal_reached
-1.310173,163,6266.833207,collision
-1.481652,5,6294.916282,collision
-0.485313,123,6322.614202,collision
-1.181444,131,6380.435262,collision
-1.114324,108,6435.743352,collision
1.085692,191,6512.484434,goal_reached
-1.500905,46,6543.209314,collision
1.210571,191,6584.684213,goal_reached
-1.467924,95,6613.095105,collision
1.107497,180,6690.205146,goal_reached
0.659933,171,6748.329751,goal_reached
0.62081,185,6811.334197,goal_reached
-1.155423,162,6866.536134,collision
-1.640178,4,6894.717976,collision
1.2348,301,7232.082766,goal_reached
0.647629,176,7289.287179,goal_reached
-1.378884,91,7332.231308,collision
1.074548,159,7405.952308,goal_reached
-1.558527,52,7444.41324,collision
1.270797,186,7531.446327,goal_reached
-1.671551,3,7554.501614,collision
1.504574,175,7592.624198,goal_reached
0.622701,186,7651.321544,goal_reached
0.642301,176,7709.370046,goal_reached
-1.232407,142,7762.568104,collision
0.806886,166,7827.246181,goal_reached
0.660401,170,7888.149105,goal_reached
-1.531302,41,7922.188439,collision
1.31273,162,7957.802603,goal_reached
0.657044,169,8007.798168,goal_reached
0.662781,163,8066.777262,goal_reached
0.63167,185,8131.157375,goal_reached
-1.526654,43,8162.620337,collision
1.263832,179,8201.559404,goal_reached
-1.676376,4,8214.595039,collision
-0.468891,99,8237.379302,collision
0.979119,178,8309.890792,goal_reached
-1.469467,164,8366.974351,collision
-1.183897,43,8402.614059,collision
-0.984489,75,8420.609359,collision
1.243114,204,8494.967062,goal_reached
-1.678077,4,8514.402526,collision
-0.653241,116,8540.664409,collision
-0.884777,96,8593.309048,collision
-1.18639,46,8643.095237,collision
-0.818293,111,8668.285346,collision
-0.965758,117,8717.516579,collision
-1.009655,93,8772.74646,collision
-1.148863,33,8820.608668,collision
-0.714504,98,8843.215032,collision
-1.146258,47,8883.377276,collision
1.244986,176,8921.636815,goal_reached
-1.521655,70,8948.010713,collision
-1.098977,9,8995.721616,collision
-0.845486,19,9002.426501,collision
-0.598409,79,9021.13878,collision
-1.194458,4,9054.705217,collision
1.464506,191,9096.031983,goal_reached
-1.520421,45,9123.020616,collision
1.097173,259,9396.050295,goal_reached
-1.46249,114,9436.911392,collision
-1.195801,18,9477.641499,collision
-0.639587,73,9494.964433,collision
1.099186,179,9569.925366,goal_reached
0.655333,172,9628.516324,goal_reached
-1.673529,4,9654.610203,collision
1.509848,173,9692.253314,goal_reached
-1.667464,4,9714.721311,collision
-0.820386,3,9718.224505,collision
-0.817727,3,9721.701014,collision
-0.572812,81,9740.893127,collision
-1.220365,3,9774.520339,collision
1.471922,190,9815.761362,goal_reached
0.647321,177,9869.481462,goal_reached
0.627795,182,9930.475532,goal_reached
0.639724,180,9990.196251,goal_reached
-1.552965,40,10022.000094,collision
1.319816,174,10059.849393,goal_reached
-1.354063,92,10092.462785,collision
-1.310002,9,10135.635636,collision
1.503848,166,10171.963616,goal_reached
0.638541,176,10229.410266,goal_reached
-1.663904,3,10254.520272,collision
-0.68379,43,10266.062665,collision
1.289723,167,10347.544368,goal_reached
0.620038,192,10412.578779,goal_reached
0.625092,186,10471.391672,goal_reached
-1.548677,59,10505.807127,collision
-0.710989,119,10577.94129,collision
0.948141,164,10646.92571,goal_reached
-1.425661,201,10714.35133,collision
-1.321665,42,10742.451524,collision
-0.892366,43,10754.011125,collision
-0.963289,29,10799.763347,collision
-0.937447,3,10803.242051,collision
-0.719828,33,10812.712623,collision
-0.941857,12,10856.316585,collision
-0.429561,137,10886.801657,collision
-1.185154,181,10950.340005,collision
-1.370586,44,10982.677018,collision
-0.927501,36,10992.757301,collision
1.345921,177,11069.601408,goal_reached
-1.423567,91,11112.254608,collision
-1.213222,12,11156.355969,collision
-0.854324,3,11159.840214,collision
-0.673782,174,11197.618353,collision
-1.317347,14,11216.725589,collision
-0.833465,14,11222.421061,collision
-0.625242,50,11235.364507,collision
1.247983,175,11309.048141,goal_reached
0.263193,366,11617.529474,goal_reached
0.623807,183,11670.739279,goal_reached
-1.527064,47,11703.402129,collision
1.278515,175,11741.425051,goal_reached
-1.671487,3,11754.526924,collision
-0.534045,113,11780.143234,collision
-0.966865,123,11838.815303,collision
-1.40262,3,11874.493152,collision
-0.712681,33,11884.008097,collision
-0.81704,48,11943.637101,collision
-1.066494,3,11994.508579,collision
-0.795834,9,11999.175188,collision
-0.837982,139,12030.065192,collision
-1.132301,23,12058.542339,collision
-0.875413,25,12066.444384,collision
-0.783265,3,12114.503824,collision
-0.416914,117,12141.00946,collision
-1.311071,57,12185.416144,collision
1.073521,269,12288.175052,goal_reached
0.684821,160,12326.124367,goal_reached
0.648602,173,12388.781198,goal_reached
-1.63671,17,12417.259171,collision
-0.671348,70,12434.270446,collision
-0.923522,75,12489.025192,collision
-0.866983,106,12555.466914,collision
-1.244413,40,12602.050189,collision
1.320193,168,12638.817368,goal_reached
-1.676621,4,12654.60118,collision
1.491141,181,12693.964278,goal_reached
0.655085,176,12749.327985,goal_reached
-0.781837,206,12815.51306,no_progress
-1.344745,18,12837.454335,collision
1.518094,170,12874.464292,goal_reached
0.641786,179,12929.933068,goal_reached
0.639671,182,12990.569537,goal_reached
-1.594662,224,13058.978631,collision
-1.329239,4,13074.725653,collision
-0.801721,4,13078.429653,collision
-0.818228,4,13082.124413,collision
1.458036,200,13125.151004,goal_reached
0.65117,173,13168.875271,goal_reached
-1.439724,88,13211.657733,collision
-1.22154,3,13254.493091,collision
-0.811875,3,13257.977301,collision
-0.418542,153,13291.57651,collision
-1.361716,42,13322.392356,collision
1.274442,177,13360.813468,goal_reached
0.639604,176,13409.427523,goal_reached
-1.44441,86,13451.139252,collision
1.063009,200,13534.10019,goal_reached
-1.681393,11,13744.211449,collision
1.500218,173,13828.740035,goal_reached
0.54736,223,13898.781587,goal_reached
0.632324,184,13950.965783,goal_reached
-1.661885,5,13974.925691,collision
1.461138,183,14014.684145,goal_reached
-1.670821,3,14034.529262,collision
-0.574519,76,14052.711119,collision
1.112841,177,14129.588566,goal_reached
0.609316,194,14192.849223,goal_reached
0.670531,159,14246.087286,goal_reached
-1.548808,32,14280.391293,collision
-1.000391,4,14283.749792,collision
1.470577,193,14372.704604,goal_reached
0.680713,156,14425.297326,goal_reached
0.633011,184,14491.02553,goal_reached
0.678469,162,14546.625319,goal_reached
-1.674466,6,14575.014936,collision
-0.619681,67,14591.452043,collision
-0.974333,61,14646.204286,collision
1.199693,184,14731.020269,goal_reached
0.667266,162,14786.558513,goal_reached
-1.673769,3,14814.522874,collision
1.505404,175,14852.599227,goal_reached
-1.58965,189,14911.90531,collision
-1.311778,24,14938.743035,collision
1.478806,179,14977.732733,goal_reached
0.648998,176,15029.402202,goal_reached
-1.528272,129,15079.997245,collision
-1.15538,212,15156.688435,collision
-1.282352,10,15175.917058,collision
-0.914234,65,15191.760756,collision
-0.495032,108,15255.576591,collision
-1.178142,111,15316.128228,collision
1.063732,198,15393.797273,goal_reached
-1.509049,44,15422.484761,collision
-1.137895,36,15432.573338,collision
-0.798761,6,15475.119994,collision
-0.816937,3,15478.584438,collision
-0.839041,26,15486.71741,collision
-0.81153,4,15534.729216,collision
-0.882645,255,15588.948251,collision
-0.962594,118,15617.649047,collision
-1.169393,42,15662.412414,collision
1.182348,214,15708.177305,goal_reached
-1.688607,255,16108.933658,collision
-1.345954,23,16138.545787,collision
-0.857681,28,16147.089952,collision
-0.51558,117,16217.503296,collision
-1.099067,83,16270.776041,collision
-1.224594,4,16314.605454,collision
1.483548,188,16355.436105,goal_reached
-1.512424,46,16383.195443,collision
-0.48207,107,16407.506671,no_progress
-0.792573,165,16467.122836,collision
1.16116,184,16531.00832,goal_reached
-1.530965,34,16560.777575,collision
1.303618,177,16599.252947,goal_reached
-1.542538,56,16625.251035,collision
-0.930858,91,16692.276417,collision
-1.153194,22,16738.369852,collision
0.654116,205,16782.693783,goal_reached
0.641192,180,16830.236382,goal_reached
-1.510075,49,16863.670462,collision
-1.084621,171,16948.341328,collision
-1.150736,15,16976.975561,collision
1.478271,201,17020.368679,goal_reached
-1.531856,37,17041.390943,collision
-0.760613,83,17060.915406,collision
1.115647,160,17126.198372,goal_reached
-1.448197,86,17171.20032,collision
-0.926736,81,17230.124156,collision
-1.105398,41,17282.182717,collision
1.269144,188,17323.101186,goal_reached
-0.171346,184,17371.00543,goal_reached
0.634086,180,17430.190312,goal_reached
-1.387754,192,17492.626354,collision
-1.358572,43,17522.628214,collision
1.30386,180,17561.769054,goal_reached
-1.482575,75,17588.897406,collision
-0.980446,114,17656.859246,collision
-1.075051,186,17731.432364,collision
0.959041,209,17796.105251,goal_reached
0.628316,181,17850.330027,goal_reached
-1.471057,119,17897.742324,collision
-0.906722,177,17969.581366,collision
-1.495571,3,17994.585269,collision
-0.732104,60,18009.59225,collision
1.136426,257,18265.308359,goal_reached
-1.468731,147,18323.532482,collision
1.010367,180,18390.170935,goal_reached
-1.434658,95,18433.080929,collision
-1.08504,48,18483.654497,collision
-1.077859,155,18565.156655,collision
-0.729828,140,18622.141329,collision
-1.266513,83,18670.672,collision
-1.026388,56,18725.313474,collision
-1.113069,3,18774.52292,collision
1.467419,189,18815.620396,goal_reached
-1.251493,130,18860.087277,collision
-1.368278,41,18902.197932,collision
1.29258,185,18942.215445,goal_reached
0.681267,158,18985.84745,goal_reached
-1.447381,82,19030.471822,collision
-1.168801,11,19076.146205,collision
-0.719445,53,19089.708553,collision
-0.932302,42,19142.379278,collision
1.267233,190,19183.462122,goal_reached
-1.255896,115,19217.106364,collision
-1.213167,74,19268.857004,collision
-0.994781,85,19331.049527,collision
-1.169731,4,19374.722788,collision
-0.304149,173,19412.417482,collision
0.634533,182,19470.479612,goal_reached
-1.539365,38,19501.567124,collision
1.27319,187,19542.191191,goal_reached
-1.315584,159,19585.930434,collision
-1.356868,42,19622.405692,collision
1.347391,155,19656.464325,goal_reached
0.662326,170,19708.248875,goal_reached
-1.498711,102,19754.467294,collision
-0.899731,203,19834.782884,collision
-1.369688,44,19862.890977,collision
-0.735297,106,19887.176396,collision
1.044744,156,19945.230652,goal_reached
-1.537924,126,19999.300648,collision
-0.925793,113,20056.669342,collision
-1.293654,5,20094.92209,collision
-0.862084,37,20105.308585,collision
1.467684,189,20191.989359,goal_reached
-1.448517,88,20231.685612,collision
-1.211713,4,20274.61273,collision
-0.542676,288,20335.475332,collision
-1.461826,136,20659.141232,collision
1.042005,180,20730.338859,goal_reached
0.647678,171,20788.358582,goal_reached
0.644868,179,20849.931196,goal_reached
-1.678096,157,20905.491409,collision
-1.159083,20,20937.971799,collision
1.499207,165,20974.167782,goal_reached
-1.54498,37,21001.354204,collision
-0.50912,170,21038.365352,collision
0.593992,209,21095.79615,goal_reached
-1.666354,4,21114.692383,collision
-0.874522,168,21151.371414,collision
-1.117916,17,21177.315964,collision
1.528254,175,21215.391736,goal_reached
0.664546,166,21267.449036,goal_reached
-1.606792,22,21298.353067,collision
1.394463,179,21337.248206,goal_reached
-1.657625,6,21355.106409,collision
1.459649,187,21395.548167,goal_reached
0.646423,180,21450.208715,goal_reached
0.642351,175,21509.153482,goal_reached
-1.299297,122,21558.51642,collision
0.872581,185,21631.056311,goal_reached
-1.674134,3,21654.513654,collision
-0.435311,161,21689.811318,collision
-1.3988,41,21722.251509,collision
1.300268,183,21762.209418,goal_reached
0.663458,167,21807.538444,goal_reached
-1.673392,3,21834.529416,collision
-0.805047,200,21877.620605,collision
-1.190977,206,21935.401081,collision
-1.260349,12,21956.343408,collision
-0.805716,4,21960.032969,collision
-0.851921,27,21968.336771,collision
1.506998,173,22048.718744,goal_reached
-1.499475,114,22096.836174,collision
-1.190372,5,22134.89658,collision
-0.678138,174,22172.834987,collision
-0.891127,154,22225.042381,collision
0.754607,182,22290.567176,goal_reached
-1.633392,16,22317.136083,collision
-0.651239,105,22341.116135,collision
-1.244033,188,22586.180963,collision
-0.995382,94,22632.862669,collision
-1.189149,3,22674.508372,collision
1.500109,177,22713.160779,goal_reached
0.652568,173,22768.732743,goal_reached
-1.432413,84,22810.914969,collision
-1.070017,31,22860.159647,collision
-0.750896,110,22885.171448,collision
-1.235309,78,22929.62496,collision
-1.027078,4,22974.697004,collision
-0.533944,120,23001.687597,collision
-0.836157,179,23069.993478,collision
-1.627156,3,23094.511924,collision
1.506911,175,23132.734511,goal_reached
-1.506123,48,23163.638253,collision
-1.074253,3,23214.524103,collision
-0.814798,4,23218.181307,collision
-0.474015,111,23243.418288,collision
-1.097065,109,23295.927373,collision
-1.311044,3,23334.489137,collision
-0.36581,137,23364.98838,collision
-1.373961,48,23403.675316,collision
-0.324123,178,23489.70124,no_progress
-1.10541,6,23515.11246,collision
1.501981,181,23554.364378,goal_reached
0.642797,177,23609.562245,goal_reached
-1.640826,10,23635.935141,collision
-0.722551,54,23649.672673,collision
-0.870056,105,23715.041715,collision
-1.066293,51,23764.221395,collision
-0.932024,35,23820.956984,collision
1.35063,168,23857.582772,goal_reached
-1.529125,51,23884.248329,collision
-1.041832,5,23934.895959,collision
-0.688213,53,23948.488518,collision
1.213524,195,24033.244359,goal_reached
0.616328,191,24092.399555,goal_reached
0.63971,177,24149.515203,goal_reached
-1.66836,4,24174.719366,collision
-0.53939,128,24203.488545,collision
0.901913,212,24276.780504,goal_reached
-1.517118,38,24301.615841,collision
1.314463,158,24336.24406,goal_reached
0.611422,195,24393.110187,goal_reached
-1.715641,105,24434.919183,collision
-1.015332,24,24478.775434,collision
-0.360607,146,24511.030302,collision
-1.4162,41,24542.053784,collision
1.221992,214,24587.885491,goal_reached
0.655108,172,24628.509535,goal_reached
-1.430688,67,24667.404336,collision
1.038905,227,25000.123215,goal_reached
0.621957,185,25051.222739,goal_reached
-1.55614,38,25081.604279,collision
1.297531,190,25122.654496,goal_reached
-1.478226,97,25153.344459,collision
-0.901311,200,25234.153927,collision
-1.251506,99,25273.893793,collision
1.024088,197,25353.695495,goal_reached
-1.674794,3,25374.499914,collision
-0.730702,172,25411.980376,collision
-1.052169,167,25467.61815,collision
-1.169709,41,25502.192289,collision
-0.561648,128,25530.683022,no_progress
-0.74564,4,25554.724448,collision
-0.817139,11,25559.827235,collision
-0.740352,107,25584.259621,collision
-0.839141,81,25630.348001,collision
0.290348,181,25710.295686,goal_reached
-1.546722,46,25743.21804,collision
-0.985331,69,25760.010304,collision
-0.565718,222,25838.59959,collision
-1.45006,72,25868.463279,collision
-1.091613,23,25918.56091,collision
1.426179,157,25953.217373,goal_reached
0.630901,184,26010.96588,goal_reached
-1.57568,211,26076.45713,collision
0.986036,178,26129.908042,goal_reached
-1.531125,36,26161.186079,collision
-1.027459,4,26164.545035,collision
1.25339,303,26274.955451,goal_reached
-1.373349,118,26301.542042,collision
1.013613,161,26366.429939,goal_reached
0.648466,173,26428.719126,goal_reached
-1.49958,48,26463.601911,collision
-0.855736,83,26530.354792,collision
-1.088471,45,26583.03837,collision
1.255902,205,26627.124631,goal_reached
-1.515155,39,26641.814075,collision
1.278522,171,26679.032503,goal_reached
0.667178,166,26727.329568,goal_reached
-1.678414,199,26794.011846,collision
-1.155119,26,27117.755893,collision
1.430783,163,27153.387994,goal_reached
-1.480846,67,27187.327658,collision
-0.813898,121,27258.260386,collision
0.944943,176,27329.398408,goal_reached
0.657135,169,27387.953714,goal_reached
0.635625,182,27450.466519,goal_reached
-1.477369,99,27493.871012,collision
-1.016681,262,27586.507471,collision
-1.502087,3,27594.588765,collision
1.546525,155,27628.635502,goal_reached
-1.516283,54,27664.856384,collision
-0.870774,91,27732.348216,collision
-0.784614,156,27805.355759,collision
-1.378933,43,27842.577539,collision
1.041977,287,27903.113762,goal_reached
-1.731302,165,27939.192891,collision
-1.058581,8,27955.531333,collision
1.496174,166,27991.849446,goal_reached
-1.532103,33,28020.588068,collision
-0.991555,10,28025.466988,collision
-0.727238,43,28082.455374,collision
-0.822719,113,28108.057536,collision
1.048896,179,28169.926458,goal_reached
0.700349,151,28224.167285,goal_reached
-1.669579,3,28254.500415,collision
1.392091,231,28303.873208,goal_reached
-1.522869,42,28322.356136,collision
-0.982736,90,28343.34638,collision
-0.726166,91,28392.267804,collision
-1.119584,61,28446.233962,collision
-1.051142,216,28537.350545,collision
-1.416257,163,28586.829209,collision
1.224199,211,28656.487184,goal_reached
-1.463414,89,28691.854322,collision
-1.069244,36,28741.218293,collision
-0.609613,151,28774.492996,collision
0.831973,159,28825.996583,goal_reached
0.618663,187,28891.610464,goal_reached
0.694077,151,28944.309131,goal_reached
-1.526203,36,28981.201138,collision
-1.029016,3,28984.661973,collision
-0.676016,41,29042.20336,collision
-1.278109,127,29224.405898,collision
-0.571306,57,29285.433475,collision
1.159755,171,29368.448459,goal_reached
0.658781,167,29427.511777,goal_reached
0.609945,196,29493.434973,goal_reached
-1.281825,120,29538.069719,collision
0.848751,185,29611.171298,goal_reached
-1.613666,22,29638.355213,collision
-0.664096,89,29659.233033,collision
-1.09908,40,29702.034965,collision
1.303146,180,29741.072474,goal_reached
0.680844,155,29784.815836,goal_reached
-1.661248,4,29814.714845,collision
1.459499,195,29856.913397,goal_reached
-1.175442,146,29903.338645,collision
-1.46609,42,29942.48798,collision
-0.680104,124,29970.331294,collision
0.936509,164,30027.094673,goal_reached
-1.202958,164,30087.036151,collision
-1.591564,6,30115.132338,collision
-0.458474,170,30152.205319,collision
-1.396261,45,30182.980606,collision
-0.941755,57,30197.177159,collision
-0.987513,12,30236.342995,collision
-0.847546,3,30239.829229,collision
1.49315,173,30277.484514,goal_reached
-1.46517,101,30314.250509,collision
-0.949401,98,30373.773974,collision
1.080998,146,30443.278538,goal_reached
-1.441425,138,30501.739012,collision
0.900908,223,30578.876809,goal_reached
-1.323858,153,30624.778504,collision
0.914447,147,30683.553387,goal_reached
-1.410656,134,30740.911976,collision
-1.115673,93,30792.704216,collision
1.060058,199,30873.912856,goal_reached
-1.473146,50,30904.024245,collision
1.250773,152,30984.544492,goal_reached
-1.247893,94,31032.864107,collision
-1.142198,100,31093.92965,collision
-1.295658,3,31134.539265,collision
1.456032,198,31177.468377,goal_reached
0.622955,187,31231.597278,goal_reached
0.471763,261,31647.483727,goal_reached
0.632587,180,31710.145408,goal_reached
0.571881,215,31777.23541,goal_reached
0.66122,165,31827.190386,goal_reached
0.667038,164,31886.87007,goal_reached
-1.165916,178,31949.803316,collision
0.61463,198,32013.854488,goal_reached
-1.497355,40,32042.014281,collision
1.24078,176,32080.295367,goal_reached
0.6559,168,32127.689147,goal_reached
0.655057,172,32188.53091,goal_reached
-1.678613,4,32214.595623,collision
1.564735,145,32246.752077,goal_reached
-1.541038,44,32282.871266,collision
-0.946816,72,32300.195067,collision
1.295658,170,32368.24833,goal_reached
0.646425,173,32428.74531,goal_reached
-1.40739,109,32475.831493,collision
-1.357496,32,32520.412536,collision
1.537923,169,32557.246605,goal_reached
-1.501246,167,32607.507207,collision
-1.074763,93,32652.761682,collision
-1.07437,32,32700.357489,collision
-0.91438,210,32745.456156,collision
-1.352353,12,32756.327155,collision
-0.829864,37,32766.645275,collision
-0.524434,95,32833.07246,collision
-1.024213,53,32884.586565,collision
-1.067837,31,32940.229939,collision
1.293835,178,32978.909491,goal_reached
-1.517983,50,33004.010057,collision
-0.951124,203,33094.841444,collision
1.02309,168,33147.716025,goal_reached
0.611055,191,33212.373414,goal_reached
-1.510399,47,33243.414195,collision
-1.029002,88,33264.006436,collision
-0.834934,158,33325.787598,collision
1.045178,157,33385.650906,goal_reached
0.659858,166,33447.334163,goal_reached
0.380211,310,33811.694629,goal_reached
-1.168334,127,33859.505271,collision
-1.447118,37,33901.412655,collision
-0.548552,132,33930.8555,collision
-1.345334,47,33963.400618,collision
-0.963888,55,33977.321359,collision
-0.873349,57,34025.42773,collision
1.275074,155,34104.976389,goal_reached
-1.615925,21,34138.138638,collision
1.423884,169,34174.990973,goal_reached
-1.26491,123,34218.697915,collision
-1.29173,74,34268.867822,collision
-1.119855,4,34314.725856,collision
-0.828006,8,34319.232037,collision
-0.86718,26,34327.390313,collision
-0.4464,144,34402.903839,collision
-1.40687,17,34437.415896,collision
-0.446984,94,34459.264005,collision
0.811258,213,34536.895321,goal_reached
0.660064,176,34589.393807,goal_reached
0.615394,191,34652.409538,goal_reached
-1.515734,37,34681.390283,collision
-0.73522,100,34704.411286,collision
0.942164,204,34775.007482,goal_reached
-1.308995,120,34817.795157,collision
0.874289,190,34892.14347,goal_reached
0.640153,175,34949.224505,goal_reached
-1.476584,112,34996.45842,collision
-1.064118,63,35046.282691,collision
-0.965947,47,35103.407219,collision
1.325876,162,35138.663623,goal_reached
0.695113,149,35183.99741,goal_reached
-1.466172,95,35233.091236,collision
-0.832668,164,35307.09633,collision
-1.369963,45,35343.01922,collision
-1.040519,90,35364.017635,collision
