#{"t_start": 1749641647.6309931, "env_id": "None"}
r,l,t
-1.00669,27,2909.622823
-1.072491,105,2931.766621
-1.203816,7,2934.097522
0.953415,171,2969.701144
0.700841,1,2970.739457
0.930259,184,3008.945918
-1.345617,102,3030.532441
-1.171172,27,3036.88298
-1.067191,104,3058.802241
-1.207624,39,3067.558923
-1.08179,31,3074.711741
-1.068844,102,3096.278412
0.753679,178,3133.331772
0.700959,1,3134.390408
-1.012152,61,3147.607741
0.830663,177,3184.396505
0.702031,1,3185.472566
0.944413,176,3222.114798
-0.339789,21,3227.248276
-1.034564,63,3240.891999
-1.113018,102,3262.456487
0.767064,171,3298.138542
0.702999,1,3299.178162
-1.00454,27,3305.517018
-1.064459,72,3320.973807
-0.200255,72,3336.468235
-0.159894,39,3345.217587
-1.00773,5,3347.091885
0.898632,200,3388.617165
0.701761,1,3389.674746
-1.15873,169,3505.600825
0.798945,157,3538.53499
0.701414,1,3539.586962
-1.008316,32,3546.966873
-1.106426,144,3577.12811
-1.278789,40,3586.129365
-1.049242,19,3590.844198
-0.086075,31,3597.979471
-1.060717,57,3610.39752
-1.091532,147,3641.098232
-1.307216,18,3645.615931
-0.248024,122,3671.324372
0.959199,171,3707.064622
0.702059,1,3708.09636
-1.004746,24,3713.860727
-1.067226,103,3735.69698
-1.233662,140,3764.979874
-1.248629,19,3769.663234
-0.0881,62,3783.094775
-0.161885,35,3791.119574
-0.041065,35,3799.036549
-0.082851,37,3807.403806
-0.073137,33,3814.982852
-0.070392,45,3824.993772
0.898031,195,3865.607806
-1.363359,60,3878.669034
-1.063547,49,3889.564287
-1.124754,154,3921.744562
-1.289225,35,3929.70709
0.855185,188,3968.764308
0.70105,1,3969.831819
-1.050068,152,4001.533773
-1.265812,24,4007.320359
-0.0831,21,4012.409284
-1.048969,163,4046.361145
-1.299819,47,4056.777505
-1.100555,109,4079.753264
-1.210968,21,4084.872819
-1.04743,45,4094.852636
-1.081561,129,4121.845255
-1.274581,47,4132.223252
-1.085157,6,4134.304159
-1.014488,6,4136.394266
-1.021303,4,4138.092764
-0.06542,104,4160.015318
-0.271453,60,4173.088466
-1.019269,136,4201.645396
-1.275583,39,4210.508249
-1.063868,3,4212.011141
-1.024829,100,4233.215767
-1.241256,175,4269.608604
0.637186,183,4307.60567
0.701521,1,4308.672963
0.934363,182,4346.409882
-0.341564,21,4351.604437
-1.02169,52,4362.997622
0.874562,170,4398.484251
0.701449,1,4399.55261
-1.008431,37,4407.925054
-1.077589,31,4415.063131
-1.077196,79,4431.964148
-1.152551,35,4439.913696
-1.067964,5,4441.780346
-1.032367,49,4452.557108
-1.089843,51,4463.761044
-1.104443,58,4476.402708
0.858674,169,4511.585093
0.701273,1,4512.654329
-1.004695,5,4514.522592
-1.053996,121,4540.003239
-1.240826,62,4553.415574
0.798458,208,4664.778708
0.702074,1,4665.818946
0.949112,173,4701.907836
0.700705,1,4702.962893
-1.005509,3,4704.402713
-1.006692,21,4709.516515
-1.063255,99,4730.579822
0.772635,171,4766.367174
0.70153,1,4767.414651
-1.019616,64,4781.337324
-1.1234,60,4794.486745
0.79404,197,4835.502965
0.702837,1,4836.58595
-1.021163,138,4865.529639
-1.276546,39,4874.413244
-1.081418,13,4877.92198
-0.089821,43,4887.498953
-1.01331,41,4896.696481
0.873404,174,4932.965681
0.701398,1,4934.032311
-1.005392,4,4935.681882
0.926801,180,4973.237917
0.702523,1,4974.340058
-1.005458,4,4976.000281
0.961159,164,5010.318572
0.701741,1,5011.389269
-1.01484,61,5024.723513
-1.120437,139,5053.950242
-1.280883,12,5057.269282
-1.035249,92,5076.903984
0.776189,176,5113.752858
0.82238,1,5114.789492
-1.014992,58,5127.474184
0.846973,174,5163.781662
-1.313837,27,5170.115469
-1.04589,5,5172.101369
-1.012786,92,5191.652308
0.779511,167,5226.537388
0.70211,1,5227.584832
-1.012726,26,5233.725238
-1.06823,103,5255.485066
-1.191311,86,5273.81303
-1.196822,36,5281.960598
-1.08643,113,5305.785089
0.686853,211,5349.510314
0.699923,1,5350.561625
-1.005199,3,5352.018649
-1.020958,37,5360.372927
-1.08149,147,5391.094606
-1.309994,35,5399.053659
-1.039101,6,5401.144667
-1.038836,43,5410.731512
0.896624,172,5446.532717
0.700136,1,5447.58983
0.94248,177,5484.464149
0.702092,1,5485.528276
0.957474,169,5520.772566
0.702113,1,5521.825417
-1.013272,28,5528.357033
-0.156688,160,5561.698099
-1.269309,122,5587.331582
0.772511,169,5622.509217
0.701622,1,5623.550164
-1.005442,3,5625.004277
0.934191,179,5662.204617
0.799013,1,5663.244574
-1.009396,93,5682.92189
-1.206035,90,5702.011456
-1.193369,50,5814.149388
-1.073871,34,5821.916274
-1.100994,85,5840.014174
-1.142408,25,5845.935541
-1.067688,103,5867.698851
-1.206586,128,5894.624407
0.717143,169,5929.704889
-0.346727,24,5935.553057
-0.094795,46,5945.7203
-0.075158,36,5953.938419
-1.011255,8,5956.529883
-0.10182,49,5967.285172
-0.066136,35,5975.308445
-0.064355,36,5983.411616
-0.091072,38,5991.917774
-0.077912,37,6000.328788
-0.077004,48,6010.892116
-1.045574,22,6016.225927
-1.017325,7,6018.503158
-0.039228,21,6023.607551
-1.027985,105,6045.789081
0.751768,179,6083.029197
0.701544,1,6084.066292
-1.014347,72,6099.510128
-1.16123,105,6121.677521
-1.20139,147,6152.537279
-1.297297,87,6171.037038
-1.175374,27,6177.469165
-1.046033,43,6187.059364
-1.083089,3,6188.552852
-1.008444,5,6190.435497
-1.019664,37,6198.811827
0.86859,180,6236.149514
0.701283,1,6237.207819
0.960737,168,6272.16773
0.701908,1,6273.229338
-1.010759,25,6279.168648
-1.068166,101,6300.54096
-1.237188,157,6333.235594
-1.268325,38,6341.779425
-1.097285,108,6364.504209
-1.257078,132,6392.185164
-1.234073,147,6422.901914
-1.27914,37,6431.358865
-1.061066,6,6433.414978
-1.051094,55,6445.494867
-1.126739,32,6452.819931
-1.012346,3,6454.296676
0.966161,167,6489.011202
-1.311386,28,6495.577511
-0.167308,149,6526.630309
0.720267,201,6568.344396
0.702183,1,6569.409806
-1.005612,28,6575.957645
-1.07417,37,6584.353812
-1.112173,155,6616.736332
0.681081,181,6654.443611
0.702324,1,6655.49213
-1.012299,26,6661.631866
-1.065514,103,6683.504367
-1.245131,120,6708.762604
0.780858,165,6743.161112
0.702586,1,6744.216047
-1.006022,11,6747.308423
0.923989,178,6784.324469
-1.366669,131,6811.771214
-1.214985,85,6829.860099
-1.181146,49,6840.633951
-1.143383,38,6849.225581
-0.075792,37,6857.537893
-1.030256,12,6860.931665
-1.048356,24,6866.686353
-1.047919,49,6877.534609
-0.170611,63,6951.150751
-0.05073,27,6957.439686
-1.025578,29,6964.209963
-1.099028,120,6989.576093
0.746196,179,7026.880463
0.700904,1,7027.953243
-1.005062,3,7029.432988
-1.007221,5,7031.357885
-1.034738,145,7061.680695
-1.272741,34,7069.551934
-0.104322,21,7074.638185
-1.005632,11,7077.737209
-1.025337,5,7079.59122
-0.087477,176,7116.217892
0.673932,176,7152.757067
0.700941,1,7153.820437
-1.003653,23,7159.330655
-1.049186,3,7160.794152
-1.027071,106,7183.138162
-0.247841,33,7190.660789
-1.087933,140,7219.841124
0.745437,177,7256.620559
0.700554,1,7257.677827
-1.007086,9,7260.360393
0.9595,163,7294.308618
0.699388,1,7295.372364
0.945058,176,7331.899291
0.702075,1,7332.95736
-1.005525,11,7336.021282
0.916658,180,7373.333683
0.700845,1,7374.406846
-1.004992,9,7377.086425
-1.024654,97,7397.692671
0.767499,171,7433.393244
0.700069,1,7434.439134
-1.000113,22,7439.785032
-1.070075,137,7468.480265
-1.263219,13,7471.993402
-1.028129,6,7474.098083
-1.036048,17,7478.478013
-1.05019,49,7489.321137
-1.074677,107,7512.036566
-1.255851,129,7539.17616
-1.216802,57,7551.669892
0.845819,174,7587.84377
0.702557,1,7588.91271
0.96589,165,7623.272768
0.701992,1,7624.34938
-1.011956,28,7630.8516
-1.076433,107,7653.413537
0.765307,171,7688.893943
0.701202,1,7689.961541
0.962992,167,7724.653783
0.701994,1,7725.728004
-1.002828,29,7732.440601
-1.087313,105,7754.59792
0.780921,166,7789.258621
0.699832,1,7790.310729
-1.009161,27,7796.661172
-1.058955,142,7826.402342
-1.328887,38,7835.027985
-0.109751,60,7848.068812
-1.054036,103,7869.932091
0.751046,179,7907.281442
0.700691,1,7908.333812
0.982909,157,7941.090858
0.700551,1,7942.147084
-1.005949,4,7943.812185
-1.022391,45,7953.798127
-1.084463,36,7961.947734
-1.098395,33,7969.496814
-1.043594,26,7975.656509
-1.063798,103,7997.361863
-1.203643,61,8010.645797
-0.328863,111,8096.336524
-1.019529,30,8103.313407
-1.07741,102,8124.965565
-1.207533,135,8153.298666
-1.272409,106,8175.71692
-1.197319,6,8177.875844
0.969445,160,8211.166883
0.631662,183,8249.189334
0.701793,1,8250.246853
-1.004958,3,8251.730875
0.925322,184,8290.019776
-1.365268,72,8305.490691
-1.126702,127,8332.249205
-0.249471,21,8337.446663
-1.005483,37,8345.833641
-1.116131,51,8357.206769
-1.10107,147,8388.026321
-1.272425,36,8396.351703
-1.065545,3,8397.843964
-1.019525,98,8418.64916
0.769147,170,8454.110107
0.701344,1,8455.177644
-1.009167,24,8460.886032
-1.061746,102,8482.409021
0.749652,180,8519.832316
0.701839,1,8520.900593
-1.012782,137,8549.626321
-1.2764,7,8551.959713
-1.022646,82,8569.448408
-1.176022,68,8584.148673
0.82211,181,8621.863509
0.700681,1,8622.893938
0.980008,159,8656.076667
0.699615,1,8657.127623
-1.018419,33,8664.709882
-1.053348,28,8671.255697
-1.066723,27,8677.59302
-1.05276,3,8679.0736
-1.013692,26,8685.222092
-1.048628,23,8690.710894
-1.068516,103,8712.425714
-1.201545,122,8738.033648
0.711474,177,8774.924278
0.701652,1,8775.962683
0.937145,180,8813.310453
0.702557,1,8814.357216
-1.012415,56,8826.621415
-1.130463,25,8832.536675
-1.04693,46,8842.760802
0.873556,176,8879.495583
-1.317376,49,8890.311343
-1.099114,18,8894.831717
0.877121,198,8935.99428
0.701798,1,8937.061699
-1.004132,4,8938.72845
-1.01579,33,8946.263755
-1.13497,59,8959.129147
-1.088164,53,8970.73385
-1.081265,111,8994.124213
0.741247,174,9030.329448
0.702198,1,9031.408826
0.962138,167,9066.091677
0.702044,1,9067.143557
-1.005278,3,9068.611331
-1.009465,22,9073.953068
-1.051992,49,9084.773246
-1.117934,147,9115.565062
-1.323787,31,9122.810254
-0.074561,36,9130.948104
-1.024775,10,9133.86809
0.712016,146,9232.52214
-1.005575,28,9239.082673
-1.087543,117,9263.727296
-1.25559,127,9290.350256
-1.212291,31,9297.456721
-1.05417,5,9299.327493
-1.019256,127,9326.072187
-1.298148,171,9361.737648
-1.35645,64,9375.594754
-1.070511,20,9380.511238
-1.069004,108,9403.363366
-1.200538,54,9415.305228
-1.124829,57,9427.74153
0.862848,171,9463.405621
0.703043,1,9464.455156
-1.017052,52,9475.870385
-1.094189,3,9477.342928
-1.032671,64,9491.188125
0.836455,179,9528.31266
0.83832,1,9529.350485
0.942079,177,9566.141047
0.701387,1,9567.198869
-1.014912,52,9578.613198
-1.101076,24,9584.350411
-1.052007,101,9605.708519
-1.249453,121,9631.078404
-1.214917,25,9637.111872
-1.070243,45,9647.076494
-1.135152,155,9679.351596
-1.239753,9,9682.112357
-1.04934,20,9686.994757
-1.020862,45,9696.962827
-1.082484,4,9698.616689
-1.023922,143,9728.475855
-1.283554,7,9730.728544
-0.042719,21,9735.807059
-1.029071,107,9758.371153
-1.235785,67,9772.87011
-1.126486,102,9794.443224
-1.182476,13,9798.033045
0.884785,197,9838.958173
0.702591,1,9840.016924
-1.029131,101,9861.351495
-1.240387,42,9870.811954
-0.1791,86,9889.086721
-1.042506,149,9920.225318
-0.35303,47,9930.614703
-0.082985,42,9939.943985
-0.101365,45,9949.934436
-1.013449,6,9951.983539
-1.060904,148,9982.799272
-1.241583,30,9989.837782
-0.137654,176,10026.554781
-1.430342,80,10043.8005
-1.0206,99,10064.830038
0.766614,174,10101.083826
0.702047,1,10102.114485
0.907667,194,10142.487611
0.715843,1,10143.52666
-1.032547,145,10173.916689
-1.276323,38,10182.523745
-1.084461,145,10212.852586
-1.314881,25,10218.904672
-0.073472,39,10227.759293
-0.084858,36,10235.966983
-0.069577,37,10244.284314
-0.079652,38,10252.919311
-1.023676,14,10256.622998
-1.033661,165,10290.912452
-1.308773,31,10298.105181
-0.228953,89,10394.074086
-0.171839,80,10411.13514
-1.027961,121,10436.510557
-1.234109,140,10465.746003
-1.266213,41,10474.895609
-1.072948,3,10476.477698
-1.013335,12,10479.762995
-1.023485,36,10487.908801
-1.089161,111,10511.286377
0.76231,161,10544.742821
0.701177,1,10545.808083
-1.007275,27,10552.109039
-1.075687,103,10573.82485
-1.238493,92,10593.299237
-1.153333,40,10602.240914
-1.087386,107,10624.771858
0.757552,172,10660.737264
0.699374,1,10661.818311
-1.002298,23,10667.348169
-1.053217,26,10673.486794
-1.058696,27,10679.824002
-1.072497,139,10708.945305
-1.271331,37,10717.324625
-1.06432,4,10719.010426
-1.018749,81,10736.362801
-1.165847,30,10743.294495
-1.057257,54,10755.07216
0.848186,171,10790.627936
0.701391,1,10791.682024
-1.005829,56,10803.981092
-1.157322,120,10829.323231
-1.261722,160,10862.678021
-1.268339,34,10870.537185
-1.064854,3,10872.017539
-1.012624,39,10880.794513
0.885666,167,10915.591114
0.701907,1,10916.668912
-1.004984,25,10922.693543
-1.065375,102,10944.224549
0.730449,190,10983.736022
0.700445,1,10984.808498
-1.030345,145,11015.071383
-1.279476,37,11023.537863
-0.102232,21,11028.608165
-1.008773,33,11036.147084
-1.080883,55,11048.211191
-1.096268,3,11049.681983
-1.026457,103,11071.473075
-1.212478,79,11088.377251
-1.159295,100,11109.531531
0.76212,174,11145.670913
0.701796,1,11146.707147
-1.021265,151,11178.150888
-1.289411,97,11198.767057
-1.199639,66,11212.999341
-1.136478,34,11220.718116
-1.080043,31,11227.856851
-1.085152,56,11240.062507
-0.128545,27,11246.371382
-0.043108,21,11251.541693
0.973391,162,11285.215512
0.701469,1,11286.265722
-1.010675,64,11300.110315
0.832856,173,11336.067769
0.701929,1,11337.132812
-1.005292,25,11343.053036
-1.069722,18,11347.655046
-1.017282,32,11355.046957
-1.094694,115,11379.254954
0.765111,165,11413.622599
0.702306,1,11414.662834
-1.00836,16,11418.74712
-1.031387,3,11420.196594
-1.018091,98,11440.892843
-1.43028,175,11542.547873
0.843257,175,11579.006124
0.811681,1,11580.061956
-1.072408,183,11618.019294
-1.314488,65,11632.137879
0.863274,161,11665.668681
0.700286,1,11666.727169
-1.011746,30,11673.661627
-0.092836,28,11680.153946
-1.041955,36,11688.318968
-1.054462,41,11697.499218
-1.107985,110,11720.676207
-1.252477,162,11754.485399
-0.337218,39,11763.179952
-0.126501,56,11775.479422
-0.035883,21,11780.558789
-0.056776,61,11793.746289
-1.082593,6,11795.790578
-1.052522,134,11823.851773
-1.258912,161,11857.44491
-0.371592,51,11868.769279
-1.013587,3,11870.240035
-1.008861,12,11873.538459
-1.031076,6,11875.628486
-1.058414,63,11889.319904
-1.12962,109,11912.3822
-1.188532,60,11925.426203
0.793722,202,11967.370121
-1.32401,102,11988.96199
0.769599,173,12024.90237
0.700392,1,12025.961427
0.948872,174,12062.148511
0.700891,1,12063.209276
-1.012358,25,12069.100938
-1.063027,111,12092.432991
-1.24908,173,12128.308481
-1.30812,6,12130.367858
-1.007056,85,12148.471905
-1.191752,41,12157.62945
-1.06614,3,12159.097686
-1.014857,131,12186.460159
-1.276211,41,12195.612874
0.8433,194,12235.717086
0.703036,1,12236.755713
-1.019189,41,12245.899286
-1.072416,3,12247.372007
-1.02639,102,12268.90841
-1.187385,3,12270.401272
0.966171,165,12304.63963
0.700059,1,12305.709933
-1.019779,67,12320.120342
-1.128708,58,12332.715805
0.836737,176,12369.28343
0.700752,1,12370.337913
-1.009643,54,12382.141137
-1.109852,24,12387.874184
-1.076723,49,12398.61805
-1.06548,73,12414.269687
-1.175069,81,12431.568774
-1.144845,28,12438.091676
-1.080455,53,12449.663935
-1.087379,3,12451.1379
0.912945,189,12490.366587
0.701614,1,12491.403831
-1.019429,42,12500.768903
-1.115528,58,12513.424113
-1.078136,46,12523.60826
0.858796,173,12559.593408
0.701179,1,12560.642948
-1.003347,22,12565.992136
-1.07143,113,12589.765037
-1.209865,17,12594.074381
-1.041198,40,12603.078556
-1.107858,69,12689.865738
-0.134996,21,12695.018677
-1.03134,45,12705.056466
-1.07299,3,12706.573028
-1.009801,3,12708.046126
-1.006975,91,12727.387015
0.775524,169,12762.783932
-0.377848,188,12802.046218
0.701128,1,12803.118706
-1.004068,3,12804.595092
0.950819,170,12840.37343
0.701978,1,12841.42697
-1.003008,24,12847.225387
-1.063575,104,12869.351685
0.73814,181,12907.351361
0.701732,1,12908.425313
0.963145,166,12943.300149
0.701655,1,12944.336658
-1.004635,3,12945.802239
-1.059526,175,12982.381239
-1.318062,12,12985.711096
-1.068537,107,13008.340002
-1.161772,25,13014.328259
-0.080316,21,13019.439465
-1.004742,29,13026.195557
-1.070239,101,13047.652072
0.755027,175,13084.129378
0.701277,1,13085.186477
-1.003586,23,13090.754876
-1.067947,110,13113.945242
-0.282181,40,13122.874175
-0.068474,39,13131.601885
-0.08825,34,13139.505246
-0.127819,64,13153.430861
-0.99237,3,13154.975958
-1.014709,71,13170.246725
-1.147769,40,13179.2454
-0.107461,21,13184.411949
-1.011164,32,13191.758272
-1.060583,3,13193.214416
-1.020564,50,13204.218328
-1.088892,77,13220.7475
-1.17056,41,13229.963166
-1.075302,3,13231.465451
-1.017304,101,13252.860668
-1.26585,135,13281.116053
-1.235369,107,13303.622778
-1.23767,123,13329.35875
-0.237244,21,13334.522256
-1.01855,45,13344.521965
0.876617,173,13380.503749
0.702326,1,13381.563179
-1.004754,4,13383.221706
0.915863,187,13421.977593
0.912394,1,13423.027041
-1.006983,25,13428.944612
-1.048594,26,13435.095868
-1.105196,59,13447.958762
-1.091564,103,13469.789212
0.770652,171,13505.463043
0.702541,1,13506.514805
-1.004881,4,13508.184042
-1.035466,46,13518.426952
0.884286,172,13554.328593
0.701955,1,13555.430295
-1.004096,3,13556.90621
-1.017066,25,13562.86443
-1.089146,116,13587.288844
-0.220533,21,13592.35009
-1.032009,77,13608.890495
-1.142693,25,13614.933183
-1.07104,47,13625.371839
0.901061,165,13659.692803
0.743925,1,13660.746201
-1.010613,24,13666.431742
-1.061357,44,13676.166161
0.844978,190,13715.410896
0.702142,1,13716.45133
-1.008659,39,13725.215598
-1.0784,55,13737.209718
-1.397925,273,13858.561026
-1.279896,40,13867.590603
-1.066961,4,13869.312498
-1.011646,9,13872.029808
-1.023568,35,13880.115123
-1.113814,109,13903.239487
-0.215088,21,13908.349118
-1.011917,100,13929.741537
0.743667,179,13967.353522
0.702379,1,13968.46201
-1.007545,46,13978.751774
-1.092928,25,13984.743697
-1.052268,4,13986.461699
-1.030696,42,13995.966602
-1.066837,3,13997.454716
-1.029575,137,14026.407578
-1.260004,7,14028.867775
-1.009094,29,14035.692468
-1.078081,138,14064.905818
-1.273279,54,14076.902177
-1.123334,41,14086.160011
-0.103941,22,14091.479162
-1.004821,41,14100.699855
-0.147625,33,14108.25318
-1.017606,27,14114.620362
-1.080533,88,14133.395291
0.790804,185,14172.023575
0.699498,1,14173.077195
0.95477,170,14208.617463
0.703636,1,14209.69405
-1.027385,66,14224.048987
0.848352,172,14260.198918
-1.3103,28,14266.8428
-0.087019,21,14271.929697
-1.010315,30,14278.961447
-1.068935,107,14301.623636
0.764639,167,14336.549098
0.701277,1,14337.610195
-1.007484,27,14343.997136
-1.064758,107,14366.727006
0.758253,170,14402.3238
0.701236,1,14403.426594
0.946124,176,14440.442869
0.70065,1,14441.524722
-1.00537,3,14442.992406
-1.013342,24,14448.846493
-1.06179,81,14466.289357
-1.160541,27,14472.668551
-1.050619,136,14501.447521
-1.274971,40,14510.504177
-1.118037,144,14540.73517
-1.260482,33,14548.413473
-1.101716,100,14569.557937
-1.161298,24,14575.294179
-1.050988,3,14576.785736
-1.038405,85,14594.878145
-1.166429,66,14609.140737
-1.1298,61,14622.413561
0.852339,171,14658.00219
0.702871,1,14659.075634
0.958872,169,14694.341882
0.702178,1,14695.430601
-1.004663,28,14701.991892
-1.080738,127,14728.685573
-1.256435,102,14750.27866
0.762736,176,14786.943379
0.751222,1,14787.989108
-1.005133,3,14789.48552
0.916515,187,14828.393544
0.700549,1,14829.461336
-1.022508,105,14851.600453
-1.207557,22,14856.993314
-1.037491,4,14858.656777
-1.017264,41,14867.796071
-0.137264,132,14895.505956
-0.314494,57,14907.976024
0.920616,41,15054.002761
-1.010218,24,15059.723452
-1.203741,230,15107.307579
-1.368352,121,15132.74281
-1.181478,19,15137.427185
-1.035647,3,15138.877315
-1.022257,38,15147.395885
-1.072724,112,15171.124134
0.747189,166,15205.65227
0.700398,1,15206.718168
-1.00201,26,15212.851901
-1.0694,103,15234.659694
-1.204035,7,15236.964055
-1.022501,115,15261.14747
0.764386,157,15293.948851
0.702148,1,15295.002707
-1.007203,17,15299.308927
0.927924,168,15334.1879
0.702226,1,15335.236376
-1.005115,23,15340.73781
-0.116434,170,15376.07912
-1.310408,22,15381.411636
-0.066404,38,15389.921365
-0.074921,36,15398.119307
-0.073117,38,15406.631453
-0.065298,35,15414.512748
-0.077266,38,15423.158363
-0.177466,86,15441.369652
0.848135,224,15487.577241
0.700915,1,15488.634514
0.961783,168,15523.527631
0.701795,1,15524.572387
0.939082,179,15561.669766
0.700486,1,15562.728738
-1.00509,26,15568.874219
-1.05451,4,15570.612063
-1.010248,96,15590.96526
0.768449,168,15626.003787
0.701557,1,15627.096048
-1.009533,25,15633.044613
-1.04667,4,15634.713536
-1.027313,51,15645.967732
-0.124296,23,15651.470707
-1.005545,29,15658.234754
-1.096209,60,15671.213754
-1.105237,104,15693.200856
0.780213,164,15727.37281
0.744327,1,15728.406954
-1.00611,28,15734.912543
-1.083071,103,15756.595349
0.774571,171,15792.061225
0.701806,1,15793.107675
-1.005519,5,15794.954092
-1.072319,120,15820.066309
-1.194719,60,15833.101359
0.854059,168,15867.984143
0.702309,1,15869.030682
-1.004889,3,15870.472324
-1.015108,39,15879.202336
-1.072379,34,15886.945581
-1.073515,3,15888.421343
-1.017896,48,15898.978878
-1.091885,3,15900.445905
-1.010466,3,15901.893739
-1.049875,102,15923.42606
-1.210464,121,15948.898928
-1.206199,66,15963.156805
-0.208702,86,15981.41871
-1.100556,33,15988.945069
-1.086849,53,16000.578407
-1.083295,3,16002.030377
-1.023161,141,16031.534744
-1.283799,36,16039.76413
-1.088459,113,16063.622814
-0.315708,61,16076.921158
-0.085897,38,16085.474311
-1.045132,21,16090.594635
-1.015818,142,16120.295146
-1.312064,52,16131.723207
-1.114675,37,16242.58691
-0.119868,59,16255.42303
-1.061796,25,16261.418332
-0.161315,79,16278.415341
-1.00887,5,16280.289584
-1.007634,3,16281.766369
