#{"t_start": 1750156805.428998, "env_id": "None"}
r,l,t
-0.242886,129,18762.798896
-0.788215,129,18791.461569
-0.513196,17,18797.385999
-0.550915,23,18804.519671
-0.709793,143,18836.112002
-0.588751,6,18839.754665
-0.629839,68,18856.028457
-0.584964,44,18867.423754
-0.551995,16,18873.139664
-0.606102,58,18887.41517
-0.536322,42,18898.377561
-0.56898,17,18904.239366
0.935786,194,18946.199771
-0.899874,76,18964.231528
-0.677099,68,18980.44214
-0.601499,21,18987.19633
-0.640304,71,19004.025548
-0.522266,14,19009.241516
-0.701896,89,19029.542289
-0.505157,3,19033.174022
-0.649929,81,19051.864868
-0.601504,77,19069.825881
-0.830406,159,19104.26441
-0.600047,20,19110.676708
-0.497748,4,19113.871004
-0.620566,65,19129.376786
-0.638438,85,19148.905214
-0.725845,121,19175.705003
-0.606349,93,19196.868116
-0.698008,32,19205.696907
-0.503775,10,19210.091121
-0.525838,13,19215.102772
-0.660841,77,19233.008111
-0.552198,18,19239.025803
-0.60275,54,19252.292833
-0.589695,51,19264.982946
-0.555046,26,19272.615316
-0.659524,103,19295.740209
-0.595267,19,19301.951008
-0.911104,187,19341.991134
-0.473458,5,19345.373881
-0.509629,4,19348.567492
-0.511179,5,19351.961438
-0.661003,108,19376.153016
-0.77455,230,19424.983263
-0.849715,60,19439.582632
-0.594207,43,19450.654472
-0.539527,51,19463.371234
0.721905,279,19521.993978
0.65278,1,19524.57573
-0.58868,52,19537.455013
-0.531329,13,19542.512057
-0.752722,99,19564.825245
-0.50434,10,19569.905554
-0.688486,118,19596.120166
-0.640568,47,19607.996853
-0.527127,3,19611.026211
0.920082,211,19656.08263
-0.899608,81,19674.94539
-0.686942,45,19686.457103
-0.651166,56,19700.185086
-0.603605,69,19716.537248
-0.6221,56,19813.439524
-0.571133,64,19828.762998
-0.682644,135,19858.48797
-0.740239,53,19871.622113
-0.525097,5,19875.05059
-0.527281,12,19879.899292
-0.578684,39,19890.275801
-0.529452,92,19911.274373
-0.719347,83,19930.488489
-0.929646,226,19978.664753
-0.7424,97,20000.837307
-0.667054,49,20013.185925
-0.519387,4,20016.461656
-0.575852,67,20032.432987
-0.573775,7,20036.264057
-0.518214,8,20040.315254
-0.508096,4,20043.537652
-0.5921,45,20055.091891
-0.535939,22,20061.940405
-0.562048,32,20070.843029
-0.692082,161,20105.870183
-0.739601,60,20120.452972
-0.557988,16,20126.094157
-0.543623,28,20134.185356
-0.583447,72,20151.126601
-0.568558,5,20154.548998
-0.531769,14,20159.782198
-0.530964,14,20165.022477
-0.532151,25,20172.471458
-0.542796,14,20177.685112
-0.511014,6,20181.297179
-0.613345,86,20201.113602
-0.566883,4,20204.333025
-0.535321,18,20210.362123
-0.518929,21,20217.028596
-0.604073,44,20228.309857
-0.521887,11,20232.932022
-0.551169,22,20239.812961
-0.814721,140,20270.465507
-0.488972,22,20277.334249
-0.53621,8,20281.382202
-0.513518,5,20284.802455
-0.581847,67,20300.767421
-0.911463,195,20342.462623
-0.666805,147,20375.558112
-0.649194,34,20384.903489
-0.55105,31,20393.604671
-0.659373,56,20407.319142
-0.537204,12,20412.175283
-0.519711,17,20418.022031
-0.531674,18,20424.064972
-0.911287,172,20461.344113
-0.76798,134,20490.792401
-0.724206,98,20513.900288
-0.512406,37,20524.667946
-0.685785,65,20540.201866
-0.584502,111,20565.020293
-0.654272,10,20569.466091
-0.555036,64,20584.796127
-0.74169,147,20616.949243
-1.026418,241,20668.058746
-0.828554,115,20693.743372
-0.619575,60,20708.253622
-0.612322,59,20722.569213
-0.641397,67,20738.554557
-0.540552,16,20744.236367
-0.531507,15,20749.717059
-0.508269,5,20753.12778
-0.577545,44,20764.409838
-0.534623,9,20768.689701
-0.766533,137,20798.871845
-0.609244,54,20812.276679
-0.519232,6,20815.941938
-0.516483,9,20820.160868
-0.50485,4,20823.374182
-0.551158,25,20830.886599
-0.804135,205,20874.729727
-0.622548,10,20879.189466
-0.529005,15,20884.68134
-0.535933,19,20891.020078
-0.52594,12,20895.901181
-0.539328,23,20903.008692
-0.787253,140,20933.819515
-0.726093,101,20956.781884
-0.505843,16,20962.470619
-0.571138,32,20971.485209
-0.267974,134,21001.324915
-0.621673,60,21015.966
-0.568617,58,21030.217946
-0.55564,3,21033.278162
-0.634001,73,21081.261545
-0.703563,101,21104.352786
-0.682786,113,21129.863832
-0.572553,8,21133.878124
-0.554688,23,21141.015436
-0.512851,6,21144.630294
-0.659546,84,21164.195971
-0.563338,36,21174.048713
-0.581042,54,21187.560728
-0.557437,19,21193.864888
-0.633843,80,21212.628644
-0.560493,4,21215.899917
-0.513822,6,21219.550375
-0.583145,70,21236.274787
-0.561878,4,21239.515873
-0.536049,17,21245.41873
-0.516589,10,21249.907214
-0.575501,33,21259.087105
-0.702428,122,21286.373463
-0.557218,7,21290.360989
-0.722141,152,21323.774364
-0.74965,128,21352.258844
-0.673331,46,21364.048131
-0.535062,11,21368.74141
-0.515193,9,21372.987448
-0.544217,26,21380.704452
-0.508967,5,21384.114359
-0.605803,77,21402.197888
-0.595089,24,21409.516785
-0.67322,126,21437.569595
-0.666983,47,21449.537485
-0.509538,14,21454.777313
-0.51442,9,21459.030254
-0.528826,13,21464.135896
-0.680063,82,21483.260657
-0.649695,118,21509.648723
-0.588686,14,21514.920803
-0.536488,29,21523.279888
-0.591693,36,21533.076182
-0.544955,82,21552.135489
-0.803852,122,21579.448248
-0.743579,156,21613.66745
-0.632162,3,21616.748946
-0.583098,47,21628.738231
-0.541945,13,21633.796702
-0.571888,39,21644.137013
-0.692243,101,21667.195628
-0.51326,4,21670.413028
-0.67681,113,21695.782073
-0.723354,114,21721.435527
-0.647091,80,21740.17139
-0.573092,4,21743.463629
-0.704367,102,21766.761282
-0.555163,24,21774.113493
-0.818843,154,21808.037012
-0.856075,170,21844.859325
-0.658679,79,21864.252804
-0.569462,14,21869.572046
-0.517684,22,21876.473231
-0.535288,4,21879.732114
-0.728285,135,21909.605483
-0.585628,24,21916.932245
-0.678785,126,21945.016908
-0.749953,85,21964.789964
-0.553386,22,21971.692116
-0.523689,21,21978.422963
-0.61681,57,21992.427884
-0.541417,12,21997.317443
-0.516459,10,22001.816979
-0.601913,47,22013.821156
-0.570678,44,22025.25311
-0.527455,5,22028.704062
-0.586311,70,22045.386985
-0.564339,5,22048.871512
-0.53788,18,22054.994728
-0.511058,6,22058.730044
-0.571543,56,22072.594055
-0.553006,16,22078.319335
0.758193,281,22138.1517
0.65241,1,22140.7829
-0.604979,54,22154.271268
-0.536543,16,22159.964646
-0.519706,14,22165.257633
-0.708812,95,22187.126762
-0.48603,5,22190.612307
-0.547167,49,22203.032059
-0.600815,191,22244.404158
-0.975746,93,22265.845603
-0.561671,12,22270.716205
-0.689971,113,22296.106773
-0.570782,8,22300.191971
-0.512311,4,22303.436887
-0.564231,33,22312.624567
-0.580595,40,22409.563221
-0.692522,119,22436.251351
-0.667409,121,22463.325556
-0.738242,59,22477.755344
-0.713689,143,22509.265122
-0.670918,96,22531.17031
-0.615827,4,22534.412381
-0.510908,4,22537.657511
-0.616894,80,22556.331947
-0.558085,5,22559.780777
-0.320931,178,22598.423419
-0.579484,47,22610.446893
0.838985,227,22659.06961
0.653072,1,22661.692415
-0.620411,60,22676.358871
-0.518422,13,22681.428643
-0.521446,4,22684.686352
-0.523664,12,22689.577043
-0.530798,16,22695.319014
-0.504226,7,22699.191235
-0.526153,10,22703.678135
-0.524942,15,22709.14213
-0.862839,174,22747.230562
-0.737394,168,22783.959124
-0.753712,123,22811.570863
-0.821065,145,22843.620696
-0.555825,3,22846.705028
-0.772747,188,22887.413768
-0.777684,87,22907.503032
-0.549442,23,22914.640533
-0.615334,103,22938.085598
-0.845283,153,22971.605318
-0.576717,10,22976.071303
-0.5186,11,22980.790098
-0.519118,14,22986.074492
-0.551032,15,22991.582988
-0.719583,105,23015.379035
-0.504442,5,23018.817286
-0.542525,29,23027.150657
-0.594482,65,23042.861263
-0.613859,30,23051.433087
-0.574999,77,23069.580086
-0.673686,68,23085.930588
-0.5628,9,23090.2676
-0.523502,4,23093.497126
-0.536938,17,23099.385842
-0.514078,8,23103.443311
-0.569027,62,23118.530105
-0.565534,5,23122.00865
-0.532433,16,23127.712789
-0.397982,200,23170.765647
-0.540999,23,23177.823381
-0.522812,21,23184.530462
-0.34449,190,23225.265673
-0.744042,92,23246.26773
-0.520659,10,23250.69428
-0.517509,6,23254.320174
-0.517711,8,23258.342165
-0.525056,13,23263.413267
-0.501129,4,23266.661613
-0.518894,9,23270.949952
-0.508619,4,23274.178569
-0.520412,9,23278.473828
-0.503478,16,23284.189447
-0.78517,135,23314.120551
-0.53041,10,23318.638041
-0.560137,48,23330.905552
-0.860658,201,23374.334211
-0.589648,3,23377.396927
-0.509217,4,23380.640893
-0.593974,48,23392.872178
-0.530891,12,23397.765005
-0.487238,26,23405.521036
-0.508333,4,23408.76273
-0.557684,56,23422.594001
-0.629998,59,23436.960082
-0.60912,87,23457.037767
-0.628921,19,23463.351889
-0.550685,34,23472.754565
-0.567263,36,23482.481638
-0.596846,70,23499.263171
-0.60666,3,23502.299237
-0.534965,40,23512.905027
-0.577826,44,23524.262795
-0.684456,90,23544.992761
-0.588326,15,23550.485212
-0.527421,27,23558.404605
-0.682805,81,23577.306747
-0.660351,105,23601.090657
-0.632804,38,23611.310468
-0.534666,69,23627.784734
-0.900333,176,23737.160041
-0.563248,6,23740.819589
-0.510245,4,23744.092106
-0.510451,6,23747.761576
-0.581806,66,23763.637194
-0.572172,35,23773.192034
0.64624,321,23840.997357
0.654218,1,23843.616663
-0.506593,3,23846.668957
-0.622272,83,23865.987584
-0.565857,9,23870.229597
-0.544259,4,23873.506207
-0.549143,53,23886.752163
-0.5781,79,23905.216493
-0.705195,63,23920.604387
-0.569605,7,23924.448193
-0.589076,69,23940.964581
0.869421,210,23986.12519
0.653097,1,23988.786935
-0.656888,83,24008.066399
-0.519276,4,24011.288429
-0.516013,7,24015.125308
-0.514091,10,24019.573322
-0.52444,5,24022.998418
-0.511969,5,24026.448007
-0.510876,5,24029.898318
-0.512498,6,24033.538484
-0.509805,5,24036.982404
-0.51833,8,24041.043888
-0.515442,8,24045.113643
-0.508364,4,24048.39626
-0.513729,7,24052.30123
-0.551038,24,24059.613671
-0.561714,34,24068.95199
-0.536299,58,24083.144551
-0.616158,64,24098.686344
-0.625173,42,24109.66917
-0.690625,88,24130.050795
-0.564945,8,24134.140527
-0.530101,30,24142.649336
-0.538422,17,24148.565126
-0.564174,22,24155.466618
-0.55312,55,24169.084493
-0.580494,31,24177.835417
-0.584815,41,24188.635741
-0.569202,38,24198.751325
-0.561819,3,24201.817402
-0.522379,39,24212.219862
-0.587831,38,24222.375755
-0.569616,32,24231.403928
-0.568035,35,24240.948811
-0.557717,5,24244.404251
-0.523921,35,24253.935291
-0.58053,36,24263.696554
-0.635807,49,24276.081145
-0.674765,93,24297.473113
-0.540025,7,24301.376414
-0.5687,31,24310.162487
-0.555241,33,24319.375727
-0.635293,75,24337.141701
-0.572712,50,24349.832798
-0.577752,37,24359.88664
-0.554977,4,24363.165977
-0.510491,4,24366.462334
-0.511252,4,24369.818194
-0.543202,49,24382.292796
-0.584708,40,24392.836025
-0.619631,56,24406.649168
-0.587556,39,24417.043275
-0.585254,48,24429.240026
-0.561444,3,24432.398165
-0.725584,118,24458.869089
-0.525003,7,24462.730975
-0.519487,9,24466.993757
-0.506056,5,24470.466673
-0.441044,42,24481.424603
-0.499115,5,24484.856689
-0.614837,131,24513.951377
-0.739778,49,24526.364019
-0.76653,123,24553.881704
-0.544477,36,24563.628447
-0.535023,31,24572.366617
-0.571775,53,24585.638626
-0.664564,67,24601.73673
-0.591937,24,24609.064837
-0.625899,99,24631.728832
-0.616998,44,24643.076649
-0.574128,39,24653.447427
-0.655652,73,24670.715729
-0.600527,36,24680.460419
-0.535143,3,24683.518096
-0.507809,5,24686.931868
-0.542853,47,24698.970772
-0.582965,29,24707.313797
-0.581358,42,24718.294988
-0.549589,5,24721.719049
-0.530511,41,24732.48428
-0.565387,3,24735.503953
-0.579661,43,24746.641248
-5.562861,15,24752.1316
-0.575746,39,24762.522921
-0.589298,65,24778.172189
-0.645209,54,24791.746868
-0.617031,70,24808.415693
-0.603893,62,24823.490164
-0.560736,5,24826.935051
-0.514018,5,24830.383055
-0.523075,12,24835.268915
-0.542246,25,24842.821177
-0.753325,143,24874.319677
-0.661136,60,24888.985105
-0.790206,180,24928.244106
-0.654109,77,24946.500118
-0.666579,70,24963.187882
-0.583582,21,24969.928189
-0.519609,3,24973.052701
-0.619726,63,24988.362841
-0.947645,226,25105.047108
-0.63805,83,25124.418734
-0.56874,45,25136.001199
-0.735595,109,25160.589973
-0.551852,5,25164.029524
-0.538519,44,25175.383103
-0.643592,70,25192.11987
-0.570869,13,25197.205204
-0.607906,72,25214.291413
-0.567847,36,25224.02217
-0.558893,5,25227.474497
-0.536501,75,25245.322399
-0.631365,4,25248.560085
-0.510449,4,25251.824614
-0.532106,43,25262.991439
-0.579101,37,25272.966563
-0.567456,4,25276.187891
-0.52927,41,25286.930353
-0.582745,56,25300.729165
-0.724428,93,25322.121166
-0.581555,17,25328.014225
-0.635513,54,25341.41687
-0.487901,7,25345.460255
-0.528465,39,25355.809245
-0.566923,5,25359.272545
-0.643333,71,25376.19914
-0.538401,17,25382.14739
6.075092,16,25387.836313
-0.81098,140,25418.662057
-0.523373,53,25432.212018
-0.872943,201,25475.390865
-0.831254,151,25508.619299
-0.59031,14,25513.88539
-0.518605,15,25519.390962
-0.541914,21,25526.115829
-0.535195,4,25529.333905
-0.656181,105,25553.282674
-0.566339,5,25556.763597
-0.621642,87,25577.016875
-0.568722,9,25581.31408
-0.521422,9,25585.567967
-0.572632,58,25599.861326
-0.59979,55,25613.493248
-0.620374,85,25633.188929
-0.678269,61,25647.923499
-0.629283,35,25657.386136
-0.662828,101,25680.251933
-1.05533,255,25734.237901
-0.560464,33,25743.309986
-0.731304,103,25766.448226
-0.51783,20,25772.996044
-0.689536,105,25796.779533
-0.54647,19,25803.129605
-0.874547,201,25846.285159
-0.559097,13,25851.393141
-0.510586,4,25854.612812
-0.506537,5,25858.044453
-0.584626,62,25873.152853
-0.567872,14,25878.423862
-0.532274,17,25884.320849
-0.526603,7,25888.153808
-0.518504,10,25892.605797
-0.513327,5,25896.084037
-0.550246,27,25904.056601
-0.544928,21,25910.770043
-0.647419,96,25932.843629
-0.676962,96,25954.811772
-0.660683,54,25968.442739
-0.518321,5,25971.892757
-0.536106,17,25977.664092
-0.530838,19,25983.964286
-0.532972,12,25988.902386
-0.510578,3,25992.001459
-0.532776,15,25997.473237
-0.536469,25,26005.019171
-0.561458,72,26021.960798
-0.680257,45,26033.452844
-0.516149,4,26036.629207
-0.530493,14,26041.858562
-0.518244,18,26047.893165
-0.859361,170,26084.613579
-0.702223,154,26118.268336
-0.670137,84,26137.633495
-0.729132,70,26154.26733
-0.801297,132,26183.309153
-0.649845,63,26199.756663
-0.554306,67,26215.655221
-0.795108,111,26240.388626
-0.497833,8,26244.487033
-0.596854,46,26256.220309
-0.57596,34,26265.453415
-0.505868,67,26281.42648
-0.646576,41,26292.133847
-0.589624,43,26303.258866
-0.578309,74,26320.663671
-0.665363,47,26332.592022
-0.564342,19,26338.845218
