#{"t_start": 1750359596.9470727, "env_id": "None"}
r,l,t,reason
-1.223302,43,2180.361074,collision
-0.757036,146,2214.117365,collision
-1.237114,99,2238.49501,collision
-1.126538,3,2243.521503,collision
-0.802684,5,2248.908033,collision
-0.717765,115,2276.501506,collision
-1.059173,126,2306.327379,collision
-1.027766,43,2319.448098,collision
-0.798485,188,2361.911066,collision
-1.244289,101,2386.675588,collision
-1.16183,175,2426.267,collision
-1.241529,233,2477.645271,collision
-1.09953,227,2527.877994,collision
-1.395641,195,2571.51765,collision
-0.934611,71,2590.262677,collision
-1.211143,159,2780.523045,collision
-1.144014,193,2823.726165,collision
-0.949928,42,2836.81592,collision
-1.043959,3,2842.054106,collision
-0.578182,167,2880.264585,collision
-1.24706,117,2908.236774,collision
-0.382524,180,2948.779748,no_progress
-1.057259,34,2960.059273,collision
1.207176,245,3013.758629,goal_reached
0.420332,292,3076.983596,goal_reached
0.130582,1,3081.592858,goal_reached
-0.725602,134,3112.930406,collision
-1.070115,155,3148.504054,collision
-1.031168,98,3172.609534,collision
-1.16769,3,3177.648228,collision
-0.765209,19,3185.897119,collision
-0.78009,122,3214.879836,collision
-1.044955,120,3243.540739,collision
-1.097372,20,3252.048809,collision
1.300814,230,3302.881361,goal_reached
-0.935416,207,3349.231949,no_progress
-1.194398,199,3393.69723,collision
-1.162312,8,3399.73509,collision
-0.863522,32,3410.629292,collision
-0.56287,144,3444.124293,collision
-1.298336,18,3452.362234,collision
-0.699567,98,3476.524058,collision
-1.200798,3,3481.515109,collision
-0.813067,3,3486.509282,collision
-0.643508,98,3510.654012,collision
-1.096035,145,3544.312787,collision
-1.073685,140,3576.810938,collision
-1.094523,139,3609.114502,collision
-1.189788,20,3617.526185,collision
-0.533998,144,3650.902914,collision
-1.25074,200,3695.526983,collision
-1.275534,149,3729.897759,collision
1.049202,222,3778.923152,goal_reached
-1.423839,177,3819.02163,collision
-1.198365,91,3841.770577,collision
-0.915591,137,3874.01402,collision
-1.325367,166,3911.952469,collision
-1.182735,15,3919.485915,collision
-0.864483,49,3933.834833,collision
-1.139586,419,4209.549453,collision
-1.233165,46,4223.33518,collision
-1.034699,3,4228.351625,collision
1.325001,262,4285.416915,goal_reached
-1.650996,170,4323.973948,collision
-1.158338,3,4328.973932,collision
-0.84157,16,4336.565875,collision
-0.815457,10,4343.155032,collision
-0.835765,17,4350.960503,collision
-0.814256,7,4356.769915,collision
-0.81949,6,4362.369908,collision
-0.813972,5,4367.764832,collision
-0.697192,206,4413.671891,collision
-1.188215,49,4427.943177,collision
-0.705618,265,4485.75473,collision
0.136652,1,4490.375158,goal_reached
-0.602871,199,4534.876225,collision
0.778332,239,4587.409829,goal_reached
-1.516392,203,4632.599944,collision
-1.393707,183,4673.835941,collision
-1.180155,193,4717.182411,collision
-1.216298,29,4727.397603,collision
1.281955,293,4790.803603,goal_reached
0.129089,1,4795.473912,goal_reached
1.443164,208,4841.805513,goal_reached
0.129203,1,4846.598983,goal_reached
1.396148,232,4897.78729,goal_reached
-1.597459,138,4930.163137,collision
-1.129222,163,4967.318381,collision
0.920399,299,5031.781037,goal_reached
0.128069,1,5036.40049,goal_reached
-0.507507,123,5065.62057,collision
-1.215712,208,5112.075968,collision
-1.271293,128,5142.290402,collision
-1.130963,170,5180.797227,collision
-1.239431,21,5189.400727,collision
-0.86268,26,5199.004136,collision
-0.8055,5,5204.387743,collision
1.434301,214,5251.848099,goal_reached
-1.453232,83,5273.032305,collision
-1.150964,164,5310.561681,collision
-1.068177,58,5326.602946,collision
-1.128276,136,5545.741925,collision
-0.596378,121,5574.487463,collision
-1.30136,111,5601.254627,collision
-0.944492,85,5622.746912,collision
0.996934,257,5678.96896,goal_reached
0.492251,253,5734.33545,goal_reached
-1.575593,138,5766.504328,collision
-1.1721,3,5771.502173,collision
1.459876,197,5815.609907,goal_reached
0.133851,1,5820.235482,goal_reached
1.362397,248,5874.751147,goal_reached
-1.485421,160,5911.526803,collision
0.860378,247,5965.594922,goal_reached
-1.663144,4,5970.808057,collision
1.414672,213,6018.231656,goal_reached
0.585133,208,6064.581127,goal_reached
-1.668783,3,6069.760464,collision
1.443755,202,6114.824195,goal_reached
-1.679167,184,6156.276337,collision
1.0005,252,6211.294729,goal_reached
-0.875936,184,6252.616975,no_progress
0.991228,258,6308.92116,goal_reached
-1.667347,3,6313.928194,collision
-0.643766,57,6329.768162,collision
1.147497,214,6377.193234,goal_reached
0.130098,1,6381.818204,goal_reached
1.472745,194,6425.194519,goal_reached
-1.513801,87,6447.073622,collision
1.172357,185,6488.742074,goal_reached
-1.624019,159,6525.458325,collision
0.964901,269,6584.011029,goal_reached
0.131713,1,6588.605874,goal_reached
-0.777206,175,6628.228937,collision
-1.020265,73,6647.35402,collision
-1.123991,3,6652.391286,collision
1.502713,173,6691.669325,goal_reached
-1.64805,219,6936.516258,collision
-1.03673,178,6976.642983,collision
-0.186371,327,7046.99371,goal_reached
-1.665026,4,7052.186966,collision
-0.688814,43,7065.225926,collision
1.229262,205,7110.929193,goal_reached
-1.526856,94,7134.226205,collision
-0.937245,66,7151.912059,collision
-0.920909,150,7186.503759,collision
0.979062,182,7227.483938,goal_reached
0.131696,1,7232.0744,goal_reached
-0.796835,7,7238.072056,collision
-0.809596,12,7244.884031,collision
1.427031,189,7287.36534,goal_reached
-1.485817,65,7304.977458,collision
-1.098922,157,7340.99956,collision
-1.143461,5,7346.396975,collision
-0.831141,14,7353.651507,collision
-0.69411,94,7377.081048,collision
-0.343505,190,7419.735363,no_progress
-0.333225,170,7458.26273,no_progress
-0.355677,161,7494.916644,no_progress
-1.111067,162,7531.826309,collision
-1.156102,9,7538.03192,collision
-0.830262,15,7545.471052,collision
-0.827621,5,7550.874272,collision
-0.824461,7,7556.713868,collision
-0.757896,83,7577.858874,collision
-1.071845,216,7625.797066,collision
1.100734,185,7667.442983,goal_reached
0.534909,232,7718.640625,goal_reached
-1.363143,219,7767.057007,collision
-1.249019,126,7796.843231,collision
0.810973,239,7849.446903,goal_reached
-1.202573,151,7884.161799,collision
-1.282269,129,7914.551634,collision
-0.936823,121,7943.252968,collision
0.854004,169,7981.705888,goal_reached
0.671752,166,8019.594555,goal_reached
0.607258,195,8063.223033,goal_reached
-1.836988,87,8182.390993,collision
1.502948,173,8221.510459,goal_reached
0.630204,184,8262.93124,goal_reached
0.626231,188,8305.192056,goal_reached
0.481795,257,8361.327394,goal_reached
-1.589294,35,8372.746135,collision
-0.739584,76,8392.423622,collision
1.153347,172,8431.780721,goal_reached
0.613278,194,8475.525304,goal_reached
-1.661999,4,8480.719193,collision
-0.336361,184,8522.098823,collision
0.137316,1,8526.690742,goal_reached
1.463757,195,8570.352219,goal_reached
0.610416,194,8614.000301,goal_reached
0.622285,191,8656.970018,goal_reached
-1.322609,109,8683.312232,collision
-1.237908,45,8696.990103,collision
-1.041114,3,8702.002876,collision
-0.817209,3,8707.023806,collision
1.383,233,8758.39075,goal_reached
-1.67508,172,8797.581265,collision
1.115902,210,8844.227311,goal_reached
0.434896,282,8905.407211,goal_reached
-1.667724,167,8943.3633,collision
-1.150231,6,8948.953129,collision
-0.795588,3,8953.945785,collision
-0.836,16,8961.582179,collision
-0.622276,62,8978.472231,collision
1.148102,198,9022.915093,goal_reached
-1.301393,210,9069.614606,collision
-1.58612,173,9108.850021,collision
1.037234,235,9160.450711,goal_reached
-1.537602,109,9186.757259,collision
1.054386,232,9237.859195,goal_reached
-1.555333,177,9277.928201,collision
-1.116403,92,9300.7641,collision
0.234733,213,9722.045859,goal_reached
-0.434865,143,9755.194962,collision
-1.392912,136,9786.923651,collision
1.077696,223,9836.379941,goal_reached
0.498983,250,9891.217806,goal_reached
-1.345189,92,9914.118736,collision
0.957268,199,9958.574451,goal_reached
0.551903,223,10007.819549,goal_reached
0.588798,205,10053.445931,goal_reached
-1.317702,134,10084.770626,collision
-1.064092,132,10115.787974,collision
0.858491,188,10158.175107,goal_reached
-1.499873,56,10173.903037,collision
1.200058,188,10216.207385,goal_reached
0.636656,183,10257.461739,goal_reached
-1.350934,128,10287.905066,collision
-1.333504,150,10322.419347,collision
-1.065456,33,10333.546994,collision
1.216645,247,10387.651778,goal_reached
-0.890354,185,10429.150703,no_progress
1.160493,179,10469.530567,goal_reached
-1.665136,3,10474.50001,collision
1.417843,216,10522.344935,goal_reached
0.621947,189,10564.839248,goal_reached
-1.282563,116,10592.734902,collision
-1.091505,116,10620.461789,collision
0.820999,234,10671.873358,goal_reached
-1.228058,139,10704.283108,collision
0.625009,259,10760.651737,goal_reached
-1.314552,113,10787.764291,collision
0.913077,186,10829.539947,goal_reached
-1.652314,5,10834.943047,collision
-0.437754,116,10862.691273,collision
0.803164,211,11067.417119,goal_reached
-1.289152,115,11094.90919,collision
0.909359,172,11133.868476,goal_reached
-1.631941,162,11170.857151,collision
1.13252,186,11212.955922,goal_reached
-1.264236,121,11241.641908,collision
-1.161437,70,11260.099926,collision
-0.987515,71,11278.803075,collision
-1.181355,173,11318.056143,collision
-1.182394,20,11326.531863,collision
-0.412746,112,11353.687279,collision
0.834076,201,11398.556996,goal_reached
0.620354,188,11440.688085,goal_reached
-1.425252,83,11461.75098,collision
-1.050385,51,11476.387902,collision
-1.033614,159,11512.724207,collision
-1.206071,35,11524.188856,collision
-0.494151,102,11549.063295,collision
-0.607378,209,11595.505538,no_progress
-0.656031,181,11636.413859,collision
0.137399,1,11640.993094,goal_reached
-0.350925,139,11673.367784,collision
-1.514371,13,11680.349356,collision
-0.669848,77,11700.229589,collision
-0.793197,106,11725.995277,collision
-1.00511,98,11750.222796,collision
-1.360455,3,11755.205689,collision
1.418441,215,11802.852892,goal_reached
-1.30493,111,11829.592939,collision
-1.388037,4,11834.783658,collision
1.484511,182,11875.854139,goal_reached
-1.323149,115,11903.55677,collision
-1.001173,98,11927.636829,collision
0.785692,245,11981.175143,goal_reached
-1.665871,3,11986.169816,collision
-0.813903,3,11991.162304,collision
-0.315717,146,12024.919626,collision
-1.327425,68,12043.007045,collision
1.026544,212,12090.035813,goal_reached
-1.323842,114,12117.493333,collision
-1.143066,67,12135.353787,collision
-1.173071,4,12140.536752,collision
-0.468383,104,12165.852292,collision
0.933732,184,12207.333498,goal_reached
-1.448695,77,12227.229156,collision
0.579565,23,12367.856455,goal_reached
-0.550377,65,12385.303922,collision
-0.870042,107,12411.215109,collision
-1.017695,116,12438.949085,collision
0.930441,180,12479.617329,goal_reached
-1.406317,64,12496.941688,collision
-0.840071,107,12522.829208,collision
0.924658,183,12564.076081,goal_reached
-1.663846,3,12569.063361,collision
1.487978,181,12609.86324,goal_reached
-1.320255,105,12635.414039,collision
-0.849498,178,12675.67949,collision
0.135632,1,12680.294279,goal_reached
-0.636171,55,12695.854857,collision
1.205445,181,12736.67274,goal_reached
-1.1438,160,12773.202926,collision
-1.394435,67,12791.237441,collision
1.120553,176,12831.066594,goal_reached
0.643667,178,12871.363181,goal_reached
-1.311497,115,12899.262231,collision
0.925164,176,12939.076035,goal_reached
-1.665746,3,12944.083431,collision
1.472587,189,12986.631686,goal_reached
0.647045,176,13026.745386,goal_reached
0.646512,176,13066.807391,goal_reached
-1.424665,77,13086.675709,collision
1.072727,192,13129.71533,goal_reached
-1.482284,54,13144.99624,collision
-0.684004,114,13172.35412,collision
-1.405164,165,13210.04164,collision
1.070452,199,13254.477965,goal_reached
-1.666457,3,13259.487522,collision
1.479078,187,13301.531026,goal_reached
-1.259505,119,13329.784998,collision
0.812287,203,13374.937039,goal_reached
-1.52242,53,13389.966458,collision
1.207772,199,13434.330899,goal_reached
-1.171702,152,13469.328628,collision
0.698764,181,13510.275227,goal_reached
-1.662674,4,13515.45609,collision
1.123944,358,13708.204901,goal_reached
-1.458859,56,13723.8846,collision
1.156101,190,13766.687222,goal_reached
0.624324,188,13808.935955,goal_reached
-1.659847,4,13814.111954,collision
-0.515344,149,13848.394083,collision
0.879862,189,13890.776147,goal_reached
0.618992,189,13933.188493,goal_reached
0.126966,1,13937.805309,goal_reached
1.483595,186,13979.74728,goal_reached
-1.174018,145,14013.279724,collision
0.718357,180,14053.909087,goal_reached
0.613269,193,14097.377473,goal_reached
0.622003,189,14140.026055,goal_reached
0.640585,177,14180.056083,goal_reached
-1.549197,186,14221.942108,collision
0.981386,192,14264.849914,goal_reached
0.612068,194,14308.189927,goal_reached
-1.37809,87,14330.109107,collision
-1.189092,32,14341.010602,collision
-0.584292,101,14365.747901,collision
0.906046,192,14408.771062,goal_reached
-1.270269,113,14436.021837,collision
0.853425,191,14478.922829,goal_reached
0.611358,193,14522.119663,goal_reached
0.605577,198,14566.412256,goal_reached
0.62313,188,14608.602224,goal_reached
-1.665901,3,14613.598148,collision
1.472893,189,14655.997717,goal_reached
-1.575008,29,14666.348788,collision
-0.514187,105,14691.793042,collision
0.82158,192,14734.854479,goal_reached
0.632723,183,14776.056943,goal_reached
0.651886,174,14815.367654,goal_reached
-1.705187,22,14965.420946,collision
1.4867,181,15006.361168,goal_reached
0.666518,165,15044.010005,goal_reached
0.655836,172,15083.072459,goal_reached
0.644497,177,15123.472183,goal_reached
-1.10759,143,15156.561296,collision
-1.321729,124,15185.91566,collision
-1.37826,3,15190.911242,collision
1.467161,191,15233.697214,goal_reached
-1.173633,129,15264.035293,collision
0.736243,186,15305.903967,goal_reached
0.663825,167,15343.924023,goal_reached
-1.258742,117,15371.933098,collision
-1.378022,28,15381.985844,collision
1.352118,183,15423.504585,goal_reached
-1.150731,152,15458.567617,collision
0.546481,247,15512.634741,goal_reached
0.608043,195,15556.455663,goal_reached
-1.195261,127,15586.393085,collision
0.713655,209,15632.812194,goal_reached
0.662051,169,15671.299898,goal_reached
0.540185,230,15721.900914,goal_reached
0.607492,196,15765.921283,goal_reached
0.660658,168,15804.238687,goal_reached
-1.664078,3,15809.251354,collision
1.541605,154,15844.745659,goal_reached
0.691681,154,15880.150387,goal_reached
0.726066,139,15912.479978,goal_reached
0.128009,1,15917.095531,goal_reached
1.560791,148,15951.358577,goal_reached
0.682557,159,15987.805126,goal_reached
0.730888,135,16019.292036,goal_reached
-1.31908,97,16043.186042,collision
1.029712,140,16075.803219,goal_reached
-1.533051,35,16087.356847,collision
1.309526,171,16126.273147,goal_reached
-1.671508,5,16195.687681,collision
1.502785,173,16234.835227,goal_reached
-1.285305,102,16259.719959,collision
-0.920385,151,16294.522896,collision
0.720977,176,16334.274955,goal_reached
0.623705,188,16376.497466,goal_reached
-1.126016,163,16413.796168,collision
0.134637,1,16418.599617,goal_reached
1.497124,177,16458.630312,goal_reached
0.627683,185,16500.276078,goal_reached
-1.184455,161,16537.015942,collision
-1.355448,89,16559.334576,collision
-0.997059,73,16578.450853,collision
-1.188198,5,16583.871954,collision
-0.370076,201,16628.699229,collision
0.132244,1,16633.313294,goal_reached
-0.376349,138,16665.465937,collision
0.7862,180,16706.014918,goal_reached
0.636929,182,16746.99659,goal_reached
0.635153,182,16788.037118,goal_reached
0.612106,196,16831.925919,goal_reached
0.131659,1,16836.761767,goal_reached
1.373395,241,16889.733928,goal_reached
-1.449047,79,16910.067316,collision
1.100734,190,16952.75315,goal_reached
0.618945,191,16995.71608,goal_reached
-1.252017,140,17028.362484,collision
-1.032558,141,17061.335287,collision
0.725493,186,17103.215995,goal_reached
-1.313276,121,17132.081929,collision
0.883046,190,17174.793999,goal_reached
0.594032,199,17219.139347,goal_reached
0.600055,201,17263.878087,goal_reached
-1.256257,143,17297.017601,collision
0.71736,218,17345.264235,goal_reached
-1.727659,35,17534.460543,collision
1.496952,174,17573.955401,goal_reached
0.557868,221,17622.75617,goal_reached
-1.664648,3,17627.734029,collision
1.508926,170,17666.292305,goal_reached
0.663285,169,17704.662108,goal_reached
0.629088,185,17746.250984,goal_reached
-1.411557,95,17769.777897,collision
1.017975,199,17814.334461,goal_reached
0.618497,190,17856.980303,goal_reached
-1.665408,3,17861.964061,collision
1.506238,170,17900.511884,goal_reached
-1.137073,169,17938.969294,collision
0.131323,1,17943.580758,goal_reached
1.516782,170,17982.228858,goal_reached
-1.518115,45,17995.743115,collision
-0.895894,59,18012.203753,collision
1.193131,192,18055.276319,goal_reached
-1.399884,87,18077.228607,collision
-1.257793,4,18082.423122,collision
-0.586583,87,18104.375433,collision
1.049735,195,18148.094803,goal_reached
-1.37062,109,18174.418051,collision
-0.97346,154,18209.725396,collision
0.827593,190,18252.515624,goal_reached
0.677576,160,18289.074889,goal_reached
-1.667949,3,18294.058668,collision
1.493064,177,18334.039134,goal_reached
-1.14196,164,18371.522999,collision
-1.23732,145,18405.146095,collision
0.775363,187,18447.11576,goal_reached
-1.378504,93,18470.172734,collision
-0.797912,187,18512.078094,collision
-1.207189,142,18545.031802,collision
-0.072726,195,18588.63507,goal_reached
-1.254205,158,18624.875831,collision
-1.287265,75,18644.295976,collision
-0.858841,106,18669.983209,collision
0.581069,354,18871.268056,goal_reached
-1.225138,201,18916.12208,collision
0.605594,209,18962.557719,goal_reached
0.637056,178,19002.860994,goal_reached
0.516017,243,19056.391314,goal_reached
0.129597,1,19061.002538,goal_reached
1.470097,191,19103.826619,goal_reached
0.654915,172,19142.935258,goal_reached
0.634792,182,19183.979851,goal_reached
-1.136499,157,19220.157415,collision
-1.185119,204,19265.763022,collision
0.134847,1,19270.348144,goal_reached
1.493942,183,19311.478999,goal_reached
0.646505,174,19350.946713,goal_reached
0.621389,190,19393.560466,goal_reached
0.131102,1,19398.153367,goal_reached
1.516131,172,19437.182362,goal_reached
0.122881,1,19441.970886,goal_reached
1.502822,175,19481.559137,goal_reached
0.685089,160,19518.170262,goal_reached
0.126301,1,19522.772018,goal_reached
1.516452,172,19561.765968,goal_reached
0.12846,1,19566.353997,goal_reached
-0.80564,4,19571.555176,collision
-0.815089,4,19576.746252,collision
1.493015,176,19616.581382,goal_reached
0.128846,1,19621.155399,goal_reached
-0.791186,9,19627.361638,collision
1.493964,163,19664.544687,goal_reached
0.643363,178,19704.926096,goal_reached
-1.664414,3,19709.976405,collision
1.515184,168,19748.247195,goal_reached
0.129288,1,19752.851687,goal_reached
1.507285,174,19792.421708,goal_reached
-1.55762,133,19823.590153,collision
1.064228,212,19870.64435,goal_reached
0.653692,175,19910.431943,goal_reached
0.128312,1,19915.06745,goal_reached
-0.811119,3,19920.115414,collision
1.452268,200,19964.759046,goal_reached
-1.390646,99,19989.022982,collision
-1.568058,140,20170.0274,collision
1.483661,186,20211.810375,goal_reached
0.129527,1,20216.596278,goal_reached
-0.808647,3,20221.644895,collision
1.541166,156,20257.484509,goal_reached
0.131144,1,20262.088234,goal_reached
1.413277,222,20311.252779,goal_reached
-1.601857,28,20321.281053,collision
1.391614,171,20360.143684,goal_reached
0.560526,221,20409.065328,goal_reached
0.125614,1,20413.670312,goal_reached
1.494193,183,20454.915975,goal_reached
0.554702,222,20504.311638,goal_reached
-1.58546,30,20514.8032,collision
-0.923024,165,20552.368278,collision
-1.209108,20,20560.799063,collision
-0.851653,23,20569.843029,collision
-0.805799,4,20575.062021,collision
1.502849,170,20613.818664,goal_reached
0.128718,1,20618.451433,goal_reached
1.537601,163,20655.805098,goal_reached
0.129735,1,20660.403395,goal_reached
-0.751138,21,20669.023196,collision
1.368712,192,20712.156148,goal_reached
0.690036,158,20748.323786,goal_reached
0.12626,1,20753.11964,goal_reached
1.501557,177,20793.126174,goal_reached
0.57502,212,20840.208792,goal_reached
0.644161,178,20880.583964,goal_reached
-1.62129,25,20890.037347,collision
-0.79521,37,20901.863831,collision
-0.844329,72,20920.782137,collision
1.172211,193,20964.103644,goal_reached
-1.546393,62,20981.030188,collision
1.258084,177,21021.102173,goal_reached
0.702016,151,21055.981559,goal_reached
0.128186,1,21060.593111,goal_reached
-0.80245,178,21100.864566,collision
-1.165779,3,21105.887656,collision
-0.620502,71,21124.701202,collision
1.136207,195,21168.502382,goal_reached
0.639478,181,21209.404006,goal_reached
-1.33484,98,21233.647909,collision
0.901088,213,21280.878094,goal_reached
0.645476,176,21320.68592,goal_reached
-1.665875,3,21325.669349,collision
1.424665,214,21373.23718,goal_reached
-1.676057,59,21481.918164,collision
1.397621,170,21520.710084,goal_reached
-1.427399,69,21538.983143,collision
-0.884379,120,21567.576001,collision
0.915137,201,21612.447659,goal_reached
-1.513343,100,21636.97863,collision
1.101269,202,21681.894007,goal_reached
0.129661,1,21686.463927,goal_reached
-0.801852,4,21691.658824,collision
-0.501989,99,21715.938843,collision
-1.337248,7,21721.727984,collision
-0.741395,138,21753.879471,collision
-0.754977,166,21791.847219,collision
-1.555348,12,21798.676876,collision
1.435503,189,21841.15066,goal_reached
-1.34171,118,21869.569942,collision
0.924175,184,21910.935001,goal_reached
0.125113,1,21915.512932,goal_reached
-0.739236,145,21949.020744,collision
-0.853959,129,21979.548119,collision
-1.245418,111,22006.248626,collision
-0.836586,108,22032.392522,collision
-1.32041,14,22039.638581,collision
1.474614,161,22076.517489,goal_reached
0.128966,1,22081.153348,goal_reached
1.513229,175,22120.686784,goal_reached
0.130094,1,22125.287818,goal_reached
-0.800336,184,22166.692613,collision
1.147102,169,22205.136361,goal_reached
0.658157,171,22243.924248,goal_reached
-1.406062,87,22265.803891,collision
1.04408,187,22307.960011,goal_reached
-1.674065,3,22312.939878,collision
1.53583,157,22348.895558,goal_reached
-1.56131,127,22378.7981,collision
1.128594,190,22421.368298,goal_reached
0.640689,178,22461.687077,goal_reached
0.605252,195,22505.516054,goal_reached
0.648764,175,22545.162923,goal_reached
-1.626479,149,22579.646059,collision
-1.176445,20,22588.169463,collision
-0.794375,4,22593.36296,collision
-0.425724,172,22632.293744,collision
-1.908122,188,22773.706154,collision
-0.821392,10,22780.090908,collision
-0.820433,10,22786.486892,collision
1.421609,221,22835.32215,goal_reached
-1.170601,175,22874.886742,collision
0.624184,193,22918.121261,goal_reached
0.609766,195,22961.814189,goal_reached
-1.610889,156,22997.629226,collision
1.129779,188,23040.040873,goal_reached
0.130249,1,23044.620482,goal_reached
1.465731,197,23088.605844,goal_reached
0.591117,204,23133.980196,goal_reached
0.599356,201,23178.731967,goal_reached
0.635938,184,23220.361267,goal_reached
0.132865,1,23224.967171,goal_reached
1.521026,169,23263.439764,goal_reached
0.638522,180,23304.295982,goal_reached
-1.665623,3,23309.287601,collision
1.457877,199,23353.762156,goal_reached
0.609414,195,23397.803329,goal_reached
0.635534,183,23438.938671,goal_reached
0.662887,167,23476.851336,goal_reached
-1.318286,114,23504.1589,collision
0.878638,200,23548.864134,goal_reached
0.610507,196,23592.691712,goal_reached
0.131611,1,23597.287303,goal_reached
1.510408,172,23636.359973,goal_reached
0.622242,189,23678.898146,goal_reached
0.583619,208,23725.205685,goal_reached
0.477305,261,23782.110937,goal_reached
-1.254638,137,23814.049188,collision
0.802426,186,23855.886156,goal_reached
-1.459334,74,23875.124157,collision
1.133958,188,23917.561554,goal_reached
-1.653697,5,23923.152325,collision
0.90258,33,24073.839814,goal_reached
-0.459183,120,24102.351231,collision
-1.372126,163,24139.462522,collision
-1.171058,22,24148.275995,collision
1.470322,188,24190.470508,goal_reached
0.617316,192,24233.60579,goal_reached
0.619414,189,24276.150017,goal_reached
-1.643838,167,24314.095617,collision
-1.158613,6,24319.709513,collision
-0.815765,7,24325.577397,collision
-0.865278,25,24335.093209,collision
1.48434,192,24378.11175,goal_reached
-1.311846,142,24411.183752,collision
-1.09578,154,24446.681792,collision
0.805255,196,24490.407031,goal_reached
0.606076,199,24534.8337,goal_reached
-1.669624,3,24539.803098,collision
1.506128,174,24579.180689,goal_reached
0.559413,220,24627.977378,goal_reached
-1.656429,4,24633.240129,collision
1.457632,190,24675.867095,goal_reached
-1.367185,141,24708.665481,collision
-1.01183,152,24743.627992,collision
0.802316,188,24786.029656,goal_reached
0.580251,210,24832.745388,goal_reached
-1.617935,18,24840.812166,collision
-0.433993,131,24871.705125,collision
0.772211,180,24912.294962,goal_reached
0.624857,188,24954.468243,goal_reached
-1.633712,158,24990.624516,collision
-1.205319,142,25023.589346,collision
1.139742,191,25066.256819,goal_reached
-1.323037,106,25091.874196,collision
0.823276,239,25144.626495,goal_reached
-1.732366,183,25185.89385,collision
1.192509,185,25227.492575,goal_reached
-1.700991,170,25451.825774,collision
1.197605,183,25493.018007,goal_reached
-1.283595,237,25545.443673,collision
-1.608221,31,25556.305965,collision
-0.841505,119,25584.609591,collision
1.191588,176,25624.348033,goal_reached
0.130088,1,25628.936943,goal_reached
1.532817,163,25666.146692,goal_reached
-0.831471,157,25702.043802,no_progress
-1.441645,322,25771.078076,collision
-1.161435,5,25776.478839,collision
-0.872605,28,25786.531785,collision
-0.451993,130,25817.122343,collision
0.793718,235,25868.721007,goal_reached
-1.666662,3,25873.727099,collision
1.460023,196,25917.752929,goal_reached
-1.532917,116,25945.460596,collision
-1.177538,3,25950.453202,collision
1.445059,200,25995.124078,goal_reached
-1.544899,105,26020.639364,collision
1.090973,219,26069.285758,goal_reached
-0.158533,182,26110.366747,goal_reached
0.124265,1,26114.939654,goal_reached
1.458829,201,26159.839919,goal_reached
-1.78915,219,26208.180558,collision
1.15942,191,26251.030515,goal_reached
-1.555947,224,26300.550139,collision
-1.298546,134,26332.052518,collision
-1.125291,5,26337.454473,collision
-0.607197,176,26377.360384,collision
-1.338862,32,26388.331163,collision
-0.936522,162,26425.237197,collision
1.086867,237,26477.246182,goal_reached
