#{"t_start": 1753711455.9334316, "env_id": "None"}
r,l,t,reason
-3.866594,33,58743.169434,collision
-3.978545,41,58756.513981,collision
-1.673591,124,58786.613102,goal_reached
-1.219825,111,58814.234515,goal_reached
-3.439585,123,58844.317614,goal_reached
-4.504047,138,58877.398499,goal_reached
-22.298899,244,58931.907483,goal_reached
-2.884662,32,58943.516943,collision
-4.453178,91,58966.994382,collision
-4.911422,53,58982.790786,collision
-1.574487,105,59009.044766,goal_reached
-5.385491,95,59033.414671,collision
-6.280709,120,59062.719244,goal_reached
-2.660995,128,59093.773558,goal_reached
-7.903066,137,59126.634708,goal_reached
-8.605432,154,59162.923618,goal_reached
-17.272495,246,59217.876315,goal_reached
-3.250349,138,59250.921777,goal_reached
-2.000055,143,59285.044845,goal_reached
-2.462448,27,59295.702085,collision
-4.854585,189,59930.164684,goal_reached
-32.371356,265,59989.054038,no_progress
-7.475343,160,60026.653457,goal_reached
-9.821306,130,60058.197277,collision
-3.229485,30,60069.335124,collision
-11.010651,148,60104.481473,goal_reached
-0.961571,102,60130.256005,goal_reached
-4.6103,46,60144.71643,collision
-3.55107,40,60157.920512,collision
-4.484413,145,60192.516781,goal_reached
-8.189771,147,60227.386853,goal_reached
-1.661547,158,60264.552022,goal_reached
-4.64781,69,60283.705877,collision
-2.889109,46,60298.128279,collision
-0.963603,116,60326.639092,goal_reached
-4.599402,114,60354.872716,goal_reached
-4.049317,38,60367.605047,collision
-4.932582,72,60387.196296,collision
-14.184157,172,60427.068364,goal_reached
-6.737885,150,60462.573373,goal_reached
-19.410068,195,60507.234523,goal_reached
-7.373679,135,60539.631839,goal_reached
-2.225356,54,60555.594208,collision
-3.377811,145,60589.982913,goal_reached
-7.067027,66,60608.554019,collision
-7.581356,78,60629.387953,collision
-7.373903,133,60661.350723,goal_reached
-13.226104,151,60697.065731,collision
-2.68923,121,60726.587586,goal_reached
-3.476114,60,60743.894871,collision
-5.807098,173,60783.908648,goal_reached
-16.577711,191,60827.686518,goal_reached
-7.682255,97,60852.459407,collision
-6.440116,147,60887.232169,goal_reached
-13.15123,155,60923.693798,goal_reached
-2.862795,32,60935.360511,collision
-1.279257,103,60961.322207,goal_reached
-2.666847,123,60991.344227,goal_reached
-3.371779,61,61008.815042,collision
-3.454429,63,61026.60152,collision
-3.381589,59,61043.609616,collision
-4.297131,114,61071.707731,goal_reached
-0.70298,100,61097.106453,goal_reached
-3.268321,55,61113.435124,collision
-8.89538,232,65048.121389,collision
-1.874295,133,65080.011554,goal_reached
-12.156167,201,65125.850509,goal_reached
-20.238001,209,65173.280485,collision
-14.022939,184,65215.554481,goal_reached
-5.998237,85,65237.800813,collision
-3.029247,45,65252.071638,collision
-1.568444,79,65273.080923,collision
-4.769602,119,65302.223209,goal_reached
-9.563107,121,65331.87653,collision
-12.725332,132,65363.649667,collision
-17.797582,197,65408.591331,collision
-12.148283,136,65441.163122,collision
-6.674083,152,65476.963489,goal_reached
-1.119016,108,65504.022099,goal_reached
-0.555665,109,65531.22075,goal_reached
-5.168712,41,65544.720432,collision
-4.303875,70,65563.939735,collision
-2.603003,121,65593.609075,goal_reached
-4.371526,70,65612.923,collision
-23.585753,257,65670.003957,goal_reached
-9.109642,167,65708.925266,goal_reached
-2.152864,116,65737.558432,goal_reached
-5.314925,83,65759.527828,collision
-7.378688,92,65783.180062,collision
-2.506975,128,65814.121658,goal_reached
-0.332567,95,65838.403769,goal_reached
-11.730929,177,65879.429654,goal_reached
-4.031681,139,65912.731162,goal_reached
-2.93851,26,65923.183178,collision
-6.572799,164,65961.416466,goal_reached
-3.987366,132,65993.278677,goal_reached
-13.672695,146,66028.00059,goal_reached
-0.183077,96,66052.603066,goal_reached
-4.337372,134,66084.847749,goal_reached
0.107511,111,66112.495539,goal_reached
-3.118535,67,66131.193714,collision
-11.37095,190,66174.705812,goal_reached
-5.397314,67,66193.325611,collision
-2.969199,114,66221.521587,goal_reached
-3.525512,141,67006.753763,collision
-11.12411,137,67039.459834,collision
-2.283326,107,67066.088754,goal_reached
-14.022803,162,67104.051691,collision
-21.275298,222,67153.984911,collision
-11.713273,177,67194.998925,goal_reached
-12.471045,187,67238.016548,goal_reached
-6.199354,80,67259.376308,collision
-30.073089,285,67322.124499,goal_reached
0.26106,106,67348.684525,goal_reached
-5.499013,116,67377.288348,goal_reached
