#{"t_start": 1753250821.2834952, "env_id": "None"}
r,l,t,reason
-9.672986,269,5436.316732,goal_reached
-4.165236,241,5490.134305,goal_reached
-10.943598,338,5563.578566,no_progress
-0.976502,173,5603.670677,goal_reached
-0.773999,202,5649.627177,goal_reached
-13.536116,350,5725.462248,collision
-19.029936,536,7628.207561,goal_reached
-7.215075,194,7672.499015,collision
-8.899042,188,7715.451727,collision
-2.134938,308,7782.744481,no_progress
-3.076053,206,7829.40778,collision
-1.951962,209,7876.585547,goal_reached
-3.314767,234,7929.008482,goal_reached
-17.982845,435,8021.797813,goal_reached
-3.775727,102,8047.474625,collision
-2.998516,88,8070.259846,collision
-4.19686,232,8122.11718,goal_reached
-10.200665,270,8181.715848,collision
-0.187575,174,8221.824222,goal_reached
-2.960634,62,8239.474712,collision
-8.96598,316,8308.191497,goal_reached
-0.222889,168,8347.185509,goal_reached
-10.138252,274,8407.546602,collision
-3.944353,148,8442.45106,collision
-5.702452,259,8499.707103,goal_reached
-10.020448,355,8576.387146,goal_reached
-4.287462,251,8632.145325,goal_reached
-17.704049,480,9790.553679,goal_reached
-14.178463,395,9875.399914,goal_reached
-1.333079,190,9918.809804,goal_reached
-10.409593,259,9976.112757,collision
-1.687662,204,10022.354523,goal_reached
1.239892,166,10060.94755,goal_reached
-4.923731,120,10090.167747,collision
-1.988248,206,10136.679935,goal_reached
-4.010961,244,10191.014451,goal_reached
-7.959853,293,10255.179693,goal_reached
-6.268062,249,10310.471329,goal_reached
-7.250607,274,10370.810582,goal_reached
-16.445635,441,10464.861333,goal_reached
-8.450142,290,10528.368395,goal_reached
-1.545498,197,10573.206638,goal_reached
-4.406423,309,10640.766363,goal_reached
-11.833867,321,10710.610824,goal_reached
-7.794874,288,10773.803188,goal_reached
-6.557572,117,10802.523141,collision
-6.861504,356,11686.075259,goal_reached
-6.003953,123,11715.981893,collision
-5.70362,241,11769.482375,goal_reached
1.894822,161,11807.020944,goal_reached
-4.548128,127,11837.802448,collision
-6.693954,136,11870.237329,collision
0.868397,184,11912.379262,goal_reached
-19.036819,406,11999.423566,no_progress
-2.44072,218,12048.499426,goal_reached
-1.197247,189,12091.764198,goal_reached
-7.715547,325,12162.501415,goal_reached
-9.840761,330,12234.078359,goal_reached
-1.304937,180,12275.483243,goal_reached
-12.59189,328,12346.749489,collision
-8.632714,299,12412.12639,goal_reached
-0.952198,178,12453.148719,goal_reached
-9.715759,332,12525.136637,goal_reached
-0.268871,185,12567.54435,goal_reached
-2.445906,219,12616.806537,goal_reached
-4.047687,84,12638.934237,collision
-19.703719,478,12740.323574,goal_reached
-5.588132,264,14044.077541,goal_reached
1.059368,166,14082.60532,goal_reached
-3.938344,225,14133.117735,goal_reached
-1.380643,203,14179.140019,goal_reached
-10.630551,287,14242.090681,goal_reached
-14.751446,300,14307.682243,goal_reached
-13.258547,268,14366.902915,collision
-0.452596,172,14406.65102,goal_reached
-2.459343,182,14448.549903,goal_reached
-9.059395,266,14507.256485,goal_reached
-13.913928,313,14575.402268,collision
-14.74563,440,14669.29374,collision
-10.051564,358,14746.686118,goal_reached
-6.890978,189,14789.915466,collision
-7.93552,216,14838.464991,collision
-12.459036,304,14904.948972,goal_reached
-11.471225,337,14977.935738,goal_reached
-3.794795,236,15030.666168,goal_reached
-1.118375,203,15076.736478,goal_reached
-9.108469,326,16584.324284,goal_reached
-7.624737,174,16624.527593,collision
-14.280603,367,16703.623676,goal_reached
-11.928783,219,16752.855727,collision
-6.720967,251,16808.378908,goal_reached
-3.241399,250,16863.887377,goal_reached
-7.573506,212,16911.716643,collision
-0.655252,160,16949.003017,goal_reached
-1.969623,170,16988.381445,goal_reached
-5.704681,312,17056.401397,goal_reached
-1.599047,180,17097.845253,goal_reached
-7.642742,181,17139.584351,collision
-1.523727,168,17178.533016,goal_reached
-0.962851,162,17216.335632,goal_reached
-10.398871,222,17266.193224,collision
-8.179839,181,17307.692241,collision
-12.731244,381,17389.584178,goal_reached
-2.541506,146,17424.188381,collision
-0.399071,170,17463.487451,goal_reached
-5.16376,222,17513.35903,goal_reached
-4.179169,197,17558.210715,goal_reached
0.668792,155,17594.573173,goal_reached
-19.618735,530,18332.925735,goal_reached
-2.391021,175,18373.322845,goal_reached
-1.077186,284,18435.680873,no_progress
-8.665888,342,18509.711597,goal_reached
-7.971363,232,18561.623497,collision
-6.263336,216,18610.255575,goal_reached
-10.112806,269,18669.62332,collision
-2.676688,106,18696.121395,collision
-6.325701,107,24861.891332,collision
-3.777281,204,24908.0552,goal_reached
-6.581974,288,24971.265009,goal_reached
-5.100998,268,25030.436515,goal_reached
-17.949563,443,25124.968253,goal_reached
0.105313,163,25163.010064,goal_reached
-1.673179,178,25204.107507,goal_reached
-10.528727,309,25271.544054,goal_reached
-12.690041,244,25325.895098,collision
-0.640418,171,25365.399714,goal_reached
-0.66592,178,25406.431491,goal_reached
-4.522078,218,25455.589598,goal_reached
-7.386013,243,25509.767702,goal_reached
-7.57367,227,26349.010331,collision
-1.449105,195,26393.378184,goal_reached
-3.416284,221,26443.137854,goal_reached
-6.676908,146,26477.843492,collision
-2.445252,67,26496.414418,collision
-11.70403,326,26567.192567,goal_reached
-31.497928,543,26681.945205,no_progress
-11.533005,349,26757.501947,goal_reached
-6.577123,262,26815.568905,goal_reached
-2.572637,195,26860.040681,goal_reached
-6.889957,351,26936.150211,goal_reached
-14.552264,345,27010.929525,collision
-13.344776,386,27093.942229,goal_reached
-5.974206,249,27149.268835,goal_reached
-7.009961,237,27202.166257,collision
-0.190541,173,27242.124377,goal_reached
-1.816838,199,27287.450128,goal_reached
-4.267295,219,27336.790099,goal_reached
-8.064494,197,27381.676229,collision
-16.10576,438,30572.550799,goal_reached
-3.408645,259,30629.830858,no_progress
-6.105993,253,30686.065178,goal_reached
-7.638429,263,30744.297194,goal_reached
-17.438761,437,30837.594785,goal_reached
-2.948519,113,30865.498802,collision
-3.890784,206,30912.081477,goal_reached
-5.111319,233,30964.143425,goal_reached
-5.908527,251,31019.926743,goal_reached
-1.702014,212,31067.812422,goal_reached
-6.4935,300,31133.433939,collision
-3.740715,60,31150.58164,collision
-14.366323,366,31229.352965,collision
-5.476164,135,31261.548873,collision
-8.086075,261,31319.216756,goal_reached
-5.079741,156,31355.821656,collision
-3.618125,252,31411.675022,goal_reached
-3.011495,61,31429.127438,collision
-4.842155,169,31468.296666,collision
-3.503875,144,31502.414761,collision
-3.449512,116,31530.898401,collision
-8.371944,251,31586.559882,goal_reached
-3.418775,117,31615.360149,collision
-4.822896,150,31650.623773,collision
-3.3881,220,32238.210757,goal_reached
-4.915111,240,32291.840423,goal_reached
-22.052017,443,32386.466011,goal_reached
-17.326371,307,32453.46783,collision
-3.013983,209,32500.640573,goal_reached
1.463431,131,32532.182172,goal_reached
0.056196,170,32571.573592,goal_reached
-7.837308,270,32631.100523,no_progress
-12.286875,331,32703.043157,collision
-0.453415,185,32745.460993,goal_reached
-18.168088,392,32829.566015,collision
-1.142886,184,32871.786512,goal_reached
-4.591677,208,32918.859849,goal_reached
-6.426361,266,32977.665963,goal_reached
-3.44971,208,33024.722054,goal_reached
-3.594351,221,33074.37412,goal_reached
-6.909315,305,33141.103903,goal_reached
0.056043,169,33180.314748,goal_reached
-4.224416,212,33228.222623,goal_reached
-4.130242,225,33278.838925,goal_reached
-12.485681,401,34676.159604,goal_reached
-12.153133,355,34752.899992,goal_reached
-1.269434,83,34774.789287,collision
-1.677486,181,34816.352752,goal_reached
-4.241596,231,34868.12528,goal_reached
-8.666474,259,34925.453576,collision
-3.688274,71,34944.92716,collision
-0.901481,165,34983.331193,goal_reached
-7.350865,287,35046.392462,goal_reached
-3.710302,202,35092.409395,goal_reached
-4.175947,222,35142.416093,goal_reached
-3.278612,62,35160.133729,collision
-4.556763,215,35208.555663,goal_reached
-5.299654,282,35270.666643,goal_reached
-4.384879,75,35290.922035,collision
-1.738673,191,35334.521767,goal_reached
-13.944165,600,35460.659573,goal_reached
-13.198668,385,35543.482431,collision
-3.97001,91,35566.861754,collision
-0.564825,176,35607.307667,goal_reached
-2.266216,222,35657.241927,goal_reached
-25.245597,589,36718.064574,goal_reached
-8.695296,140,36751.459665,collision
-3.202747,52,36767.00704,collision
-5.632924,232,36819.013928,goal_reached
-2.229296,198,36864.21681,goal_reached
-1.053014,174,36904.45884,goal_reached
-1.375069,52,36920.03053,collision
-3.068907,181,36961.606155,goal_reached
-5.800462,236,37014.406264,goal_reached
-2.322578,200,37059.894596,goal_reached
-2.439059,200,37105.37074,goal_reached
-14.167876,382,37187.657744,goal_reached
-7.714316,286,37250.575481,goal_reached
-3.968663,156,37287.201475,collision
-1.495212,187,37329.986714,goal_reached
-2.727804,51,37345.419157,collision
-5.62844,249,37400.661042,goal_reached
-13.026309,349,37476.191185,goal_reached
-2.499587,51,37491.592501,collision
-1.794039,198,37536.597608,goal_reached
-0.928171,48,37551.448931,collision
1.496792,164,37589.577943,goal_reached
0.138522,188,37632.579269,goal_reached
-0.750395,198,37677.686468,goal_reached
-4.901496,211,37725.47619,goal_reached
-4.275509,232,37777.430665,goal_reached
-11.486494,224,38459.943241,collision
-2.750923,74,38480.013552,collision
-16.560069,346,38554.853204,collision
-5.913655,159,38591.924025,collision
-7.349455,184,38634.064076,collision
-4.485882,206,38680.712807,goal_reached
-6.600982,285,38743.412089,goal_reached
-3.884661,176,38784.034631,goal_reached
-1.325166,105,38810.380489,collision
-4.413117,213,38858.411761,goal_reached
-8.07866,218,38907.491374,collision
-1.353865,169,38946.588939,goal_reached
-3.362987,198,38991.647572,goal_reached
-4.622553,93,39015.593745,collision
-6.515464,250,39071.124357,goal_reached
-2.91341,122,39100.866751,collision
-1.436182,93,39124.701394,collision
-0.674087,52,39140.238997,collision
-18.81242,432,39232.540401,goal_reached
-3.390459,199,39277.904679,goal_reached
-0.082525,168,39316.972618,goal_reached
-0.375387,169,39356.181565,goal_reached
-0.356982,176,39396.805519,goal_reached
-5.354047,182,39438.685462,collision
-0.968818,167,39477.484159,goal_reached
-10.649226,254,39533.890711,goal_reached
-15.08275,475,40322.258213,goal_reached
-0.617581,173,40362.327619,goal_reached
-5.27638,191,40405.903687,goal_reached
-2.009351,40,40419.10581,collision
0.876277,163,40457.086849,goal_reached
-8.521055,209,40504.331532,collision
-2.410231,65,40522.493745,collision
-2.71742,49,40537.461064,collision
-6.958387,242,40591.354176,goal_reached
-1.759631,48,40606.211498,collision
-3.803614,83,40628.050501,collision
-3.259791,183,40670.090842,goal_reached
-14.453908,246,40724.795604,no_progress
-6.252229,233,40777.003115,goal_reached
-5.585074,276,40837.925904,goal_reached
-9.211975,236,40890.683762,goal_reached
-1.796846,179,40931.958164,goal_reached
-9.847788,198,40977.106623,collision
-2.083362,155,41013.461349,goal_reached
-1.267254,166,41052.095413,goal_reached
-0.811926,144,41086.310405,goal_reached
-8.755376,262,41144.31928,goal_reached
-2.044303,86,41166.833817,collision
-1.844537,86,41189.242618,collision
-6.480384,236,41241.900883,goal_reached
-1.300148,180,41283.322417,goal_reached
0.04284,142,41317.090587,goal_reached
-4.183705,188,41360.149066,goal_reached
-4.582105,209,41407.441324,goal_reached
-12.158616,249,42209.759946,collision
-5.912192,213,42257.870151,goal_reached
-1.440524,168,42296.907878,goal_reached
-3.258126,180,42338.340448,goal_reached
-2.277204,52,42353.959047,collision
-2.841352,161,42391.460505,goal_reached
-1.952268,55,42407.696691,collision
-2.056922,158,42444.649535,goal_reached
-6.411053,269,42504.131582,goal_reached
-2.649789,190,42547.531307,goal_reached
-9.192835,278,42608.927581,goal_reached
-7.498694,274,42669.454411,goal_reached
-15.773071,362,42747.662391,goal_reached
-5.825956,224,42798.059437,goal_reached
-8.045335,252,42854.061178,goal_reached
-2.088757,59,42871.100816,collision
-0.295956,156,42907.65758,goal_reached
-1.464988,83,42929.635085,collision
-4.811654,248,42984.820526,goal_reached
0.862921,156,43021.417834,goal_reached
-0.392863,152,43057.211203,goal_reached
-13.025894,337,43130.316065,goal_reached
-6.626042,203,43176.426246,collision
-3.320015,183,43218.434253,goal_reached
0.335157,158,43255.472353,goal_reached
-3.234341,117,43284.300142,collision
-1.593073,76,43304.689615,collision
-1.826075,31,43315.988505,collision
-6.915334,149,43935.758235,collision
-15.622336,403,44022.101068,goal_reached
-7.889433,236,44074.924897,goal_reached
-5.907312,192,44118.835954,goal_reached
-2.706218,187,44161.752712,goal_reached
-6.271554,223,44211.873599,goal_reached
-19.222896,379,44293.570058,no_progress
-21.601993,453,44390.054879,goal_reached
-0.349419,185,44432.419259,goal_reached
-3.592973,160,44469.857888,goal_reached
-2.724402,89,44492.953261,collision
-0.353157,149,44528.110251,goal_reached
-6.563932,122,44557.877511,collision
-2.861254,174,44598.041832,goal_reached
-4.629606,129,44629.257602,collision
-8.896493,283,44691.470188,goal_reached
-13.723938,304,44757.95089,goal_reached
-0.306726,152,44793.704475,goal_reached
-0.920456,134,44825.91057,goal_reached
0.771393,118,44854.900605,goal_reached
-4.987746,236,44907.710377,goal_reached
-1.961097,44,44921.748879,collision
1.24918,112,44949.387032,goal_reached
-9.213259,264,45007.849868,goal_reached
-0.288079,141,45041.469337,goal_reached
-1.980259,190,45709.813969,goal_reached
-3.887463,97,45734.588186,collision
1.219364,128,45765.460418,goal_reached
-10.078202,250,45821.058416,goal_reached
-1.978709,153,45857.064287,goal_reached
-2.912091,63,45874.865398,collision
-4.366296,201,45920.458908,goal_reached
-3.143163,61,45937.9934,collision
-1.631207,61,45955.354553,collision
-4.224131,111,45982.8437,collision
-13.138766,281,46044.672184,goal_reached
-1.500771,134,46076.745812,goal_reached
-1.960142,31,46088.195916,collision
-6.575807,247,46143.098153,goal_reached
-2.839818,93,46167.112442,collision
-1.151827,169,46206.295865,goal_reached
-6.085829,96,46230.941378,collision
-3.294338,129,46262.067413,collision
-6.932691,230,46313.57056,goal_reached
-1.583543,40,46326.718462,collision
-1.484514,56,46343.044037,collision
-3.675068,96,46367.445671,collision
-3.574312,101,46392.851624,collision
-3.469001,161,46430.438555,goal_reached
-9.554357,176,46471.22579,collision
0.393758,127,46501.940004,goal_reached
-4.851793,136,46534.662831,collision
-7.443394,227,46585.517214,goal_reached
-0.492654,143,46619.530211,goal_reached
0.270594,142,46653.295821,goal_reached
-3.203043,190,46696.820712,goal_reached
-21.324528,407,46784.058082,collision
-2.61346,75,46804.198529,collision
-1.448731,152,46839.936973,goal_reached
-5.162902,114,47377.022499,collision
-7.253416,213,47424.98015,goal_reached
-3.891644,116,47453.553651,collision
-3.628311,158,47490.508015,goal_reached
-5.408026,213,47538.695029,goal_reached
-2.826085,72,47558.352575,collision
-1.767715,35,47570.484982,collision
-1.209807,55,47586.612879,collision
-5.128153,130,47617.975798,collision
-4.230241,83,47639.859447,collision
-13.595121,232,47691.608879,collision
-2.248112,40,47704.714778,collision
-4.47247,94,47728.748927,collision
0.363225,135,47761.012663,goal_reached
-2.360746,165,47799.453172,goal_reached
-3.969782,183,47841.579521,goal_reached
-1.90154,66,47860.1092,collision
0.428762,132,47891.866992,goal_reached
-3.510003,85,47914.226449,collision
-2.679153,92,47937.832818,collision
-4.418755,230,47989.267878,goal_reached
-4.340628,198,48034.41079,goal_reached
-3.913777,174,48074.669886,goal_reached
-3.921274,210,48122.238814,goal_reached
-3.190814,95,48146.590609,collision
-2.531395,86,48169.049869,collision
-4.911337,123,48199.022728,collision
-7.660252,211,48246.689402,goal_reached
-4.03409,196,48291.510324,goal_reached
-0.049042,111,48319.178267,goal_reached
-2.412015,102,48344.949711,collision
-1.372532,56,48361.282377,collision
-5.887838,132,48392.986533,collision
-8.241241,255,48449.486126,goal_reached
-4.531705,109,48476.671703,collision
-3.868226,178,48517.662378,goal_reached
-0.832183,146,48552.336287,goal_reached
-7.509435,165,49050.350268,collision
0.336419,122,49080.023728,goal_reached
-3.542408,147,49114.988296,goal_reached
-7.006825,199,49160.329599,collision
-6.815335,207,49207.115434,goal_reached
-3.901204,195,49251.640341,goal_reached
-8.116282,139,49285.028738,collision
-2.49697,45,49299.195395,collision
-3.394269,75,49319.405156,collision
-3.643446,170,49358.937761,goal_reached
-0.479833,158,49396.019504,goal_reached
-1.607267,46,49410.413701,collision
0.712771,129,49441.515782,goal_reached
-1.14992,53,49457.335525,collision
-10.786923,256,49514.015619,goal_reached
-3.936461,159,49551.330184,goal_reached
-13.250125,302,49617.497532,goal_reached
-0.500724,122,49647.328748,goal_reached
-2.171959,167,49686.215565,goal_reached
-8.45231,183,49728.35552,collision
-6.2624,157,49765.156876,goal_reached
-5.682664,143,49799.182438,collision
-6.225427,201,49844.892555,goal_reached
-2.925799,105,49871.236336,collision
-4.279707,149,49906.398877,goal_reached
-1.947987,28,49917.209968,collision
-0.11123,122,49946.815885,goal_reached
-1.472995,56,49963.303249,collision
-1.595924,178,50004.284272,goal_reached
-5.069265,98,50029.266347,collision
0.678593,130,50060.529904,goal_reached
-1.904216,152,50096.363836,goal_reached
-3.426041,76,50116.86809,collision
-1.404433,43,50130.571537,collision
-2.481538,64,50148.5216,collision
-3.170549,91,50171.946998,collision
-10.656289,332,50756.321637,goal_reached
-3.164353,104,50782.459546,collision
0.416404,121,50811.93996,goal_reached
-2.266157,144,50846.166732,goal_reached
-0.591987,155,50882.612318,goal_reached
-4.069391,109,50909.760182,collision
-9.939928,209,50957.009193,goal_reached
-4.002695,117,50985.840557,collision
-1.999752,135,51018.156827,goal_reached
-1.81177,30,51029.373562,collision
0.660145,105,51055.566625,goal_reached
0.298458,139,51088.802518,goal_reached
-5.320871,167,51127.634234,goal_reached
-2.594603,159,51164.944628,goal_reached
-4.333099,114,51193.10895,collision
-9.122355,259,51250.443646,goal_reached
-2.377048,47,51265.094399,collision
-8.208439,121,51294.571743,collision
0.328187,119,51323.658801,goal_reached
0.628933,113,51351.58972,goal_reached
1.209418,100,51376.985528,goal_reached
-0.369873,132,51408.844015,goal_reached
-7.32566,213,51457.054218,goal_reached
-1.973169,35,51469.286534,collision
-1.733928,55,51485.472889,collision
0.60965,106,51511.936201,goal_reached
-2.576585,139,51545.140399,goal_reached
-5.082694,168,51584.23598,goal_reached
-0.953186,168,51623.341416,goal_reached
-5.619856,83,51645.304397,collision
-2.057764,86,51667.791286,collision
-2.42018,144,51701.86442,goal_reached
0.219326,136,51734.449973,goal_reached
-1.537455,51,51749.902651,collision
-1.026837,145,51784.271305,goal_reached
-1.419236,33,51796.094448,collision
-1.495965,41,51809.396734,collision
-2.102626,95,51833.582776,collision
-4.395692,94,51857.586403,collision
-3.749723,159,51894.788962,goal_reached
-2.754874,49,51909.781412,collision
-8.872679,195,51954.294619,collision
-7.257538,207,52479.895516,goal_reached
-6.837216,135,52512.296866,collision
-3.549282,153,52548.257474,goal_reached
-1.572923,133,52580.24723,goal_reached
-5.182336,130,52611.671843,collision
-2.00693,33,52623.36121,collision
-1.859574,91,52646.79617,collision
-1.65438,27,52657.265853,collision
0.5047,109,52684.360565,goal_reached
-1.429582,34,52696.395648,collision
-3.541969,99,52721.426426,collision
-2.773692,59,52738.408274,collision
-8.249609,183,52780.401549,collision
-6.733284,239,52833.748232,goal_reached
-1.743203,139,52866.948721,goal_reached
-3.324175,85,52889.212268,collision
-6.492509,122,52918.904352,collision
-2.22239,170,52958.263536,goal_reached
-5.995372,142,52992.072532,collision
-10.706369,263,53050.232737,goal_reached
-1.274004,38,53063.105028,collision
-2.316774,86,53085.489137,collision
-1.652049,28,53096.224024,collision
-6.093547,188,53139.237877,goal_reached
-0.628894,135,53171.702652,goal_reached
-1.344207,41,53185.132274,collision
-4.064305,193,53229.175543,goal_reached
-1.917457,79,53250.245775,collision
-1.533585,28,53261.003891,collision
-1.657321,39,53273.974159,collision
-1.56791,42,53287.575982,collision
-0.138363,115,53315.868812,goal_reached
-3.329686,109,53343.04632,collision
-4.796814,131,53374.599283,collision
-4.599918,169,53413.802311,goal_reached
-3.086979,152,53449.629814,goal_reached
-3.738103,85,53471.937983,collision
-1.11525,62,53489.501873,collision
-2.131046,41,53502.906441,collision
-3.439128,168,53541.868845,goal_reached
-3.074929,184,53584.187517,goal_reached
0.263612,140,53617.605831,goal_reached
0.188912,110,53644.935564,goal_reached
-3.312341,218,54174.220207,goal_reached
0.577397,106,54200.754464,goal_reached
0.550992,116,54229.308716,goal_reached
-3.611948,153,54265.369208,goal_reached
-7.249601,161,54303.130973,collision
-6.448095,205,54349.701987,goal_reached
-5.287634,184,54391.975701,goal_reached
-4.679846,172,54431.91983,goal_reached
-2.956368,65,54450.181833,collision
-14.853615,308,54517.427487,collision
-4.257121,71,54536.85887,collision
-2.450282,62,54554.452818,collision
-2.072829,37,54567.008946,collision
-5.984971,175,54607.515922,goal_reached
-1.281835,39,54620.583784,collision
-6.306792,114,54648.715744,collision
-2.092334,39,54661.657262,collision
-1.458896,33,54673.400781,collision
0.546389,122,54703.037812,goal_reached
-2.014981,81,54724.48741,collision
-3.385681,81,54745.98964,collision
-5.693005,138,54778.919823,collision
-4.259386,147,54813.683856,goal_reached
0.948159,99,54838.811856,goal_reached
-3.922436,98,54863.729939,collision
-5.701906,121,54893.183261,collision
0.450292,117,54921.882321,goal_reached
-11.677958,323,54992.268685,goal_reached
-3.746017,62,55009.979451,collision
-1.113743,169,55049.172966,goal_reached
-4.054075,165,55087.579494,goal_reached
-1.991518,34,55099.644193,collision
-2.190416,118,55128.683862,collision
0.095655,133,55160.699382,goal_reached
-0.341227,112,55188.41502,goal_reached
-2.028568,74,55208.510838,collision
-5.164303,206,55255.197657,goal_reached
1.53093,120,55284.572378,goal_reached
-4.550374,133,55316.607447,collision
0.285092,126,55347.106557,goal_reached
-3.266585,108,59325.86095,collision
-6.757215,220,59375.403909,goal_reached
-2.850666,175,59415.972422,goal_reached
0.271244,103,59441.927149,goal_reached
-0.651223,112,59469.68661,goal_reached
-4.511847,173,59509.774332,goal_reached
-1.646964,47,59524.415683,collision
0.931691,119,59553.49726,goal_reached
-6.837976,170,59593.018246,collision
-6.371542,120,59622.303719,collision
-2.750702,169,59661.537052,goal_reached
-6.333728,189,59704.967632,goal_reached
-2.397449,64,59723.010585,collision
-2.974675,64,59740.98544,collision
-1.321491,132,59772.669894,goal_reached
-4.828491,162,59810.538225,goal_reached
-3.750737,102,59836.324142,collision
-1.937435,37,59848.857664,collision
-2.149441,135,59881.139453,goal_reached
-0.158235,125,59911.503133,goal_reached
-0.910743,141,59945.146884,goal_reached
-7.591185,200,59990.711406,goal_reached
-6.144735,97,60015.441357,collision
-4.520227,128,60046.403768,collision
-3.585791,59,60063.535146,collision
-1.611274,46,60077.844933,collision
-2.498844,138,60110.789817,goal_reached
0.572312,122,60140.584097,goal_reached
-3.564648,171,60180.284245,goal_reached
-1.706918,25,60190.494643,collision
-7.592459,151,60226.120073,collision
-9.121824,151,60261.646479,collision
-3.351047,80,60282.949536,collision
-1.707089,46,60297.311671,collision
-8.322047,206,60343.981186,goal_reached
-0.931397,137,60376.803672,goal_reached
-0.685381,123,60406.868899,goal_reached
1.299453,95,60431.202235,goal_reached
0.173188,116,60459.787523,goal_reached
-6.992819,101,60485.32181,collision
-2.150605,74,60505.309986,collision
-1.801083,80,60526.553325,collision
-5.041026,99,61292.009734,collision
-5.61036,115,61320.354728,collision
-10.985583,238,61373.418994,goal_reached
-0.50937,151,61409.049972,goal_reached
-2.400465,78,61430.017844,collision
0.092988,104,61456.086024,goal_reached
-2.222354,139,61489.315612,goal_reached
0.910136,103,61515.263476,goal_reached
-3.859081,148,61550.381434,goal_reached
-1.537082,56,61566.900719,collision
0.595036,106,61593.529815,goal_reached
-2.668751,73,61613.417093,collision
-2.402331,148,61648.374814,goal_reached
-2.194526,85,61670.712762,collision
-1.361191,68,61689.505868,collision
-0.904786,71,61708.930767,collision
-1.693359,35,61721.133407,collision
-4.020637,80,61742.285578,collision
0.267625,128,61773.163663,goal_reached
-1.726084,38,61785.98466,collision
-10.06679,162,61823.899417,collision
-2.532803,70,61843.125082,collision
-7.055103,150,61878.625832,collision
-1.767224,33,61890.3652,collision
-2.440929,159,61927.516827,goal_reached
-1.536351,137,61960.349926,goal_reached
-2.832626,81,61981.857417,collision
-1.565091,140,62015.215888,goal_reached
-5.396239,202,62061.252001,goal_reached
1.1954,94,62085.412195,goal_reached
0.760029,109,62112.627452,goal_reached
1.538821,97,62137.3426,goal_reached
0.308043,104,62163.461609,goal_reached
-4.46187,155,62199.892988,goal_reached
0.099264,104,62226.019013,goal_reached
-1.939799,119,62255.195576,goal_reached
-1.033126,64,62273.332355,collision
0.515955,121,62303.031621,goal_reached
-2.938853,64,62321.173481,collision
0.237569,118,62350.021393,goal_reached
-0.304256,131,62381.637484,goal_reached
1.087136,98,62406.601921,goal_reached
-3.357183,133,62438.659347,goal_reached
-3.542213,74,62458.735954,collision
-0.349383,116,62487.196734,goal_reached
0.016774,108,62514.158762,goal_reached
0.299891,141,63097.039222,goal_reached
-15.027234,405,63184.233844,goal_reached
-5.506797,97,63208.996936,collision
-9.742151,213,63257.230171,goal_reached
-0.825876,83,63279.212093,collision
-8.3153,197,63323.96702,collision
1.685119,108,63350.946997,goal_reached
-2.096266,134,63383.148346,goal_reached
-1.431578,125,63413.581691,goal_reached
-4.422339,158,63450.63593,goal_reached
-1.16684,152,63486.553595,goal_reached
-1.67527,31,63497.976733,collision
-0.848429,132,63529.730766,goal_reached
-2.47884,63,63547.578509,collision
1.108043,106,63574.043005,goal_reached
-1.717825,40,63587.266464,collision
0.347672,113,63615.203013,goal_reached
-1.644848,56,63631.678011,collision
0.261758,122,63661.340707,goal_reached
-1.008929,130,63692.772268,goal_reached
-9.667902,149,63728.022326,collision
