#{"t_start": 1752266528.872597, "env_id": "None"}
r,l,t,reason
1.560114,210,20084.313285,goal_reached
-0.363787,86,20106.894017,collision
0.514872,211,20154.694139,goal_reached
3.254144,192,20198.661696,goal_reached
2.773111,115,20227.105212,goal_reached
-1.178628,117,20256.006945,collision
3.815054,161,20293.687152,goal_reached
3.011843,220,20343.391854,goal_reached
2.275574,150,20378.95638,goal_reached
-1.705431,108,20406.130608,collision
-0.090535,266,20465.107114,goal_reached
-0.709599,185,20507.743006,goal_reached
1.355021,321,20577.934602,goal_reached
3.466382,211,20625.813593,goal_reached
3.006332,228,20677.195777,goal_reached
3.127984,168,20716.36412,goal_reached
-2.471872,200,20762.099997,collision
-1.285376,197,20807.112556,collision
-1.119718,80,20828.472595,collision
3.679325,150,20863.891261,goal_reached
1.63037,144,20898.264088,goal_reached
3.171873,129,20929.521733,goal_reached
2.87076,117,20958.403326,goal_reached
3.150481,153,20994.558738,goal_reached
0.811658,247,21049.69777,goal_reached
3.603858,152,21085.676121,goal_reached
-1.223827,179,21634.034393,collision
3.534666,171,21673.662294,goal_reached
1.839476,158,21710.883885,goal_reached
0.795558,137,21743.853075,collision
-5.510284,291,21807.815385,collision
-1.926261,149,21843.057153,collision
3.708707,158,21880.117999,goal_reached
2.864689,121,21909.856418,goal_reached
2.732156,117,21938.761329,goal_reached
3.079467,103,21964.81853,goal_reached
-1.689625,302,22031.268814,goal_reached
3.761917,208,22078.572763,goal_reached
-2.810351,375,22159.733243,goal_reached
-0.705912,110,22187.205785,collision
3.463176,218,22236.461531,goal_reached
3.307042,145,22270.97061,goal_reached
-0.017239,121,22300.714001,collision
3.221796,189,22344.070491,goal_reached
3.517877,172,22384.124067,goal_reached
2.891774,115,22412.562702,goal_reached
3.464106,159,22450.027411,goal_reached
0.333869,394,22534.919913,goal_reached
2.401348,239,22588.474115,goal_reached
2.170154,196,22633.394992,goal_reached
3.707829,183,22675.721385,goal_reached
3.301503,168,22714.814228,goal_reached
1.417667,140,22748.325091,goal_reached
-1.746341,152,23362.22303,collision
2.392711,176,23402.853126,goal_reached
-0.933811,127,23433.701765,collision
-1.592791,70,23452.959521,collision
3.281606,162,23490.838132,goal_reached
3.6722,167,23529.85565,goal_reached
3.01375,94,23554.057287,goal_reached
4.164499,150,23589.682055,goal_reached
4.23143,202,23635.770176,goal_reached
3.519103,154,23672.055032,goal_reached
-0.343323,113,23700.068,collision
2.647321,107,23726.876039,goal_reached
-1.516648,104,23753.047859,collision
3.861119,212,23800.882395,goal_reached
-0.61558,59,23818.052645,collision
2.127235,176,23858.783009,goal_reached
-0.974528,42,23872.521371,collision
0.749501,237,23925.523696,goal_reached
0.402926,185,23968.188342,goal_reached
2.33676,188,24011.278213,goal_reached
2.141087,175,24051.894065,goal_reached
-0.728575,94,24076.148106,collision
-2.745773,106,24102.677894,collision
1.028219,130,24134.052968,collision
2.934611,115,24162.421609,goal_reached
-0.850812,60,24179.825538,collision
3.746863,217,24228.78574,goal_reached
3.686196,169,24268.110715,goal_reached
-0.650772,53,24284.008114,collision
2.82247,147,24318.886961,goal_reached
-1.304663,131,24350.679534,collision
-0.89469,50,24365.853961,collision
1.086687,173,24405.988055,goal_reached
2.902278,201,24451.851784,goal_reached
-0.127834,175,24492.462777,collision
1.23741,169,24531.842496,goal_reached
3.696437,125,25182.58231,goal_reached
2.258483,152,25218.597033,goal_reached
-0.593389,123,25248.563082,collision
3.918708,181,25290.297419,goal_reached
-2.729833,293,25354.819597,collision
3.536266,146,25389.465402,goal_reached
-1.517943,76,25410.0249,collision
3.198315,279,25471.567237,goal_reached
-1.571073,64,25489.74593,collision
2.355321,157,25526.799401,goal_reached
2.900948,209,25574.279664,goal_reached
3.894728,211,25622.184819,goal_reached
-1.171088,317,25691.492155,goal_reached
-1.096901,195,25736.253757,collision
3.584648,180,25777.739832,goal_reached
2.796428,197,25822.775985,goal_reached
2.493867,167,25861.764939,goal_reached
-2.01463,104,25887.965207,collision
-0.898385,75,25908.169216,collision
3.796163,201,25953.998972,goal_reached
3.268775,138,25987.10252,goal_reached
1.235482,225,26037.87422,goal_reached
0.405285,109,26065.097047,collision
-1.209553,87,26087.802529,collision
2.742602,109,26115.184145,goal_reached
-0.532996,139,26148.516663,collision
3.964343,228,26199.780662,goal_reached
-0.804134,96,26224.458427,collision
3.100775,176,26265.277254,goal_reached
-0.513807,236,26318.314032,goal_reached
3.246054,165,27020.688174,goal_reached
3.296562,189,27064.202119,goal_reached
-1.522214,55,27080.528049,collision
2.351833,148,27115.575446,goal_reached
-0.579949,117,27144.502853,collision
3.887816,173,27184.609111,goal_reached
2.81333,126,27215.354339,goal_reached
2.865453,128,27246.476089,goal_reached
3.087663,107,27273.329439,goal_reached
4.076471,169,27312.757754,goal_reached
-3.549498,104,27339.05881,collision
-1.360544,52,27354.62629,collision
-2.642911,193,27398.590116,collision
2.62488,143,27432.555574,goal_reached
0.00486,109,27459.816715,collision
-2.788961,128,27490.825245,collision
2.520776,172,27530.858996,goal_reached
-0.611241,96,27555.311903,collision
2.233724,184,27597.43077,goal_reached
-0.799057,62,27615.120452,collision
-0.10132,119,27644.272975,collision
0.662926,461,27742.519479,goal_reached
1.761354,184,27784.847306,goal_reached
-1.428957,233,27837.168534,collision
2.944945,106,27863.701275,goal_reached
2.473718,107,27890.333738,goal_reached
3.010285,107,27917.011284,goal_reached
2.787302,195,27961.606729,goal_reached
-1.209609,147,27996.502142,collision
-3.647949,268,28055.618783,collision
3.029278,110,28083.00243,goal_reached
-1.084899,71,28102.589886,collision
-7.931922,446,29034.031255,collision
3.307226,207,29080.839532,goal_reached
-5.99468,247,29136.031944,collision
-0.513524,249,29191.179155,collision
-6.874667,420,29280.760912,no_progress
0.720371,126,29311.1443,collision
3.123572,149,29346.001436,goal_reached
4.197152,199,29391.325035,goal_reached
2.086713,135,29423.62831,goal_reached
2.141566,137,29456.341772,goal_reached
0.536817,154,29492.546521,goal_reached
2.80412,104,29518.584302,goal_reached
3.527221,148,29553.585799,goal_reached
1.549323,353,29629.896184,goal_reached
2.711544,111,29657.482342,goal_reached
1.834158,302,29723.38445,goal_reached
3.641912,164,29761.626677,goal_reached
4.085191,184,29804.04536,goal_reached
2.914715,184,29846.162122,goal_reached
-2.547386,101,29871.622984,collision
-1.237165,389,29955.058807,goal_reached
2.205968,268,30014.132799,goal_reached
-0.085844,86,30036.59501,collision
2.835857,124,30066.588596,goal_reached
-10.265103,557,31048.58402,no_progress
-4.187517,326,31118.927101,collision
-2.506825,237,31171.666868,collision
1.814393,120,31200.871761,goal_reached
-1.471127,39,31213.852942,collision
-3.383707,137,31246.618089,collision
-1.784033,96,31271.037888,collision
0.446662,114,31299.030984,collision
2.534822,282,31361.263478,goal_reached
2.938469,119,31390.66595,goal_reached
2.51567,143,31424.627972,goal_reached
-1.144637,75,31444.924586,collision
-0.581473,86,31467.329161,collision
-7.14193,348,31542.628346,no_progress
-10.623494,409,31630.075136,collision
3.374746,140,31663.405768,goal_reached
-1.170132,39,31676.473981,collision
-0.016715,95,31700.702959,collision
-0.164707,304,31767.069276,goal_reached
1.422424,198,31812.42834,goal_reached
-4.773775,137,31845.292238,collision
1.233459,194,31889.484543,goal_reached
-0.718496,74,31909.529167,collision
2.179987,112,31937.254077,goal_reached
-0.649415,91,31960.775119,collision
3.998407,148,31995.633653,goal_reached
-0.619323,169,32034.9329,goal_reached
-0.015152,94,32059.220992,collision
4.08775,134,32091.376925,goal_reached
-0.663347,41,32104.733137,collision
-1.156214,48,32119.424395,collision
-0.749252,84,32141.419984,collision
0.446893,275,32866.399798,collision
-1.939651,79,32887.360707,collision
2.866968,105,32913.546551,goal_reached
-0.512961,62,32931.248006,collision
-0.58618,378,33012.808041,goal_reached
-0.287344,59,33029.865234,collision
-0.957279,36,33042.220963,collision
-0.474594,168,33081.239807,collision
0.508689,418,33170.64129,goal_reached
-0.079219,84,33192.755978,collision
3.974457,172,33232.724241,goal_reached
2.067528,175,33273.234992,goal_reached
0.12603,79,33294.258508,collision
-1.727852,66,33312.599453,collision
-1.634643,228,33363.713043,goal_reached
2.439417,190,33407.304326,goal_reached
-1.052717,152,33443.257498,collision
1.738205,120,33472.460424,goal_reached
-2.13668,200,33517.983062,collision
0.063063,124,33548.045043,collision
-0.918629,72,33567.637006,collision
1.56314,219,33616.922703,goal_reached
1.468254,298,33682.716595,goal_reached
3.578994,142,33716.500324,goal_reached
-1.680484,208,33763.607429,collision
1.394519,163,33801.633397,goal_reached
-1.188088,194,33845.810573,collision
3.378578,137,33878.509563,goal_reached
2.335691,179,33919.791311,goal_reached
-0.804478,139,33952.982962,collision
-1.198617,45,33967.045629,collision
1.720208,344,34569.053181,goal_reached
2.749263,131,34600.632519,goal_reached
3.868803,149,34635.751531,goal_reached
0.520283,171,34675.342236,goal_reached
-2.207113,165,34713.892086,collision
2.154394,244,34768.030363,goal_reached
-0.577784,62,34785.557971,collision
-1.968283,109,34812.631961,collision
3.374788,131,34844.085066,goal_reached
-0.81392,35,34856.270658,collision
3.53483,115,34884.665093,goal_reached
0.241957,101,34910.262909,collision
1.163744,231,34961.825051,collision
2.544662,199,35007.034183,goal_reached
0.700133,172,35046.994039,goal_reached
-0.794327,183,35088.963257,goal_reached
-2.27467,91,35112.432643,collision
-2.108618,88,35135.25607,collision
-0.67799,52,35150.822054,collision
3.346447,157,35187.584328,goal_reached
1.824797,315,35256.218808,goal_reached
2.851448,189,35299.600213,goal_reached
-2.443042,116,35328.101492,collision
2.946659,255,35384.49848,goal_reached
-0.894428,29,35395.488938,collision
-1.317867,158,35432.363908,collision
2.781586,88,35455.137534,goal_reached
2.885906,164,35493.490033,goal_reached
3.320748,140,35526.790001,goal_reached
3.012722,122,35556.473532,goal_reached
1.475028,192,35600.629948,goal_reached
2.841554,134,35632.82051,goal_reached
-0.611287,71,35652.201253,collision
2.992134,122,35681.824955,goal_reached
3.275724,301,36358.699397,goal_reached
-0.480953,98,36383.564897,collision
3.144283,180,36424.798483,goal_reached
2.937295,106,36451.249532,goal_reached
4.20084,175,36491.554125,goal_reached
1.715493,113,36519.512361,goal_reached
2.662318,127,36550.30608,goal_reached
-0.786178,47,36564.956129,collision
2.727711,199,36610.147182,goal_reached
-1.112305,161,36647.599042,collision
3.644606,148,36682.533315,goal_reached
3.792118,130,36714.08697,goal_reached
3.632926,112,36741.775888,goal_reached
3.001698,104,36767.801113,goal_reached
2.743141,149,36803.02899,goal_reached
-0.66263,75,36823.319989,collision
4.125418,151,36858.964937,goal_reached
0.162936,392,36943.451291,collision
-0.354007,95,36967.827855,collision
3.46939,127,36998.542214,goal_reached
2.873863,230,37050.002121,goal_reached
0.583807,189,37093.249962,collision
0.105778,80,37114.450558,collision
0.205809,303,37180.708637,collision
-1.091193,65,37198.816658,collision
3.241362,145,37233.069196,goal_reached
3.210901,211,37280.927585,goal_reached
2.9942,112,37308.455198,goal_reached
2.895693,104,37334.501593,goal_reached
3.778558,122,37364.339055,goal_reached
0.083479,109,37391.56269,collision
3.195642,171,37431.025486,goal_reached
0.622888,169,37470.192151,goal_reached
-1.208246,315,38694.120008,collision
1.336195,368,38773.308486,goal_reached
2.787798,358,38850.658385,goal_reached
-0.47211,75,38870.88786,collision
-0.751992,53,38886.814376,collision
-0.400009,69,38905.727084,collision
3.703997,125,38935.908249,goal_reached
3.090626,98,38960.861547,goal_reached
-0.3443,68,38979.751789,collision
2.508618,140,39013.280068,goal_reached
-0.132929,71,39032.907659,collision
3.035722,107,39059.505323,goal_reached
-0.333694,80,39080.762094,collision
-1.185386,45,39094.863954,collision
1.792514,219,39143.978826,goal_reached
3.8883,193,39188.135524,goal_reached
-1.279409,75,39208.453933,collision
-0.488467,93,39232.179803,collision
-4.163101,877,39414.795384,goal_reached
-0.745327,75,39435.096294,collision
1.90444,262,39493.288345,goal_reached
-0.713135,35,39505.521968,collision
3.261905,143,39539.69599,goal_reached
3.698102,143,39574.041011,goal_reached
-0.484368,44,39588.100866,collision
-0.795084,40,39601.138965,collision
2.817782,90,39624.291273,goal_reached
-0.509749,86,39646.693466,collision
-0.899086,87,39669.267982,collision
3.982925,177,39710.099052,goal_reached
3.656081,152,39746.10898,goal_reached
3.074712,88,39768.927113,goal_reached
3.072246,132,39800.604684,goal_reached
-1.281626,199,40383.627431,collision
-0.478775,85,40405.768427,collision
-1.33019,95,40429.933094,collision
2.896443,106,40456.253942,goal_reached
2.904397,269,40515.794186,goal_reached
4.256801,176,40556.591475,goal_reached
2.430545,195,40601.19075,goal_reached
3.438751,150,40636.664288,goal_reached
1.36041,373,40717.350782,goal_reached
3.656646,136,40749.92032,goal_reached
3.6587,140,40783.353908,goal_reached
3.411052,212,40831.224509,goal_reached
-4.648806,312,40899.165308,collision
1.993897,219,40948.419462,goal_reached
3.925519,155,40984.881216,goal_reached
2.947059,120,41014.45568,goal_reached
3.237329,136,41047.011779,goal_reached
3.486315,181,41088.522293,goal_reached
2.990626,110,41115.797341,goal_reached
1.078497,234,41168.176161,goal_reached
-0.54375,98,41192.955984,collision
-0.684731,49,41207.920962,collision
3.054916,121,41237.480275,goal_reached
-0.272164,191,41281.03983,collision
-1.679986,344,41355.472793,goal_reached
-0.494335,60,41372.71186,collision
3.739109,144,41406.7043,goal_reached
-0.46089,70,41425.886919,collision
3.322041,150,41461.168902,goal_reached
2.722502,254,41517.648511,goal_reached
4.010896,185,42190.03145,goal_reached
3.216939,97,42214.890326,goal_reached
2.997488,104,42241.157586,goal_reached
3.155349,147,42275.819578,goal_reached
3.110702,112,42303.534177,goal_reached
0.616304,146,42338.122318,collision
3.516661,181,42379.792203,goal_reached
0.453916,242,42433.790135,goal_reached
0.617813,102,42459.471893,collision
-0.619045,124,42489.495976,collision
2.587575,117,42518.169954,goal_reached
-1.16803,95,42542.466931,collision
-1.805254,142,42576.273203,collision
0.451982,99,42601.437849,collision
-0.970494,51,42616.769907,collision
0.348018,278,42677.861849,collision
2.930228,86,42700.270782,goal_reached
2.036609,165,42738.790898,goal_reached
-1.032763,151,42774.548786,collision
-0.42339,184,42816.802561,collision
4.319494,163,42854.683183,goal_reached
4.001731,164,42892.954005,goal_reached
0.57151,493,42997.937653,goal_reached
2.914222,123,43027.931294,goal_reached
3.578526,127,43058.527968,goal_reached
0.274953,78,43079.405085,collision
3.94012,175,43119.81379,goal_reached
2.109697,175,43160.354294,goal_reached
0.094086,114,43188.524534,collision
-0.793932,63,43206.203588,collision
-0.681348,34,43218.064883,collision
-0.286263,76,43238.366899,collision
2.920847,68,43257.095638,goal_reached
2.186357,290,43320.79618,goal_reached
3.720143,251,43853.583371,goal_reached
2.19609,203,43899.761694,goal_reached
-0.025273,104,43925.839443,collision
-0.07848,82,43947.417488,collision
2.85103,108,43974.256818,goal_reached
3.152236,142,44008.054414,goal_reached
-0.309556,61,44025.532894,collision
-0.830208,53,44041.208838,collision
3.006735,95,44065.441859,goal_reached
-0.363684,153,44101.397901,collision
2.846045,87,44123.890334,goal_reached
1.842311,290,44187.592924,goal_reached
-1.014214,86,44210.12878,collision
2.06807,256,44266.871243,goal_reached
-0.741918,32,44278.533151,collision
1.50736,259,44335.699333,goal_reached
1.266446,172,44375.573286,goal_reached
0.49878,352,44451.818308,goal_reached
-0.498189,409,44539.75874,collision
-2.559743,156,44576.244184,collision
2.430834,139,44609.293353,goal_reached
-1.459618,181,44651.053014,collision
0.783468,116,44679.575965,collision
3.394555,116,44708.193592,goal_reached
-0.456434,44,44722.218487,collision
-0.66326,52,44737.693029,collision
-0.407481,229,44788.954084,collision
0.06462,72,44808.658925,collision
-0.500544,40,44821.785486,collision
3.554269,99,44846.812518,goal_reached
-1.149893,28,44857.678195,collision
2.627773,191,44901.337262,goal_reached
3.556496,108,44928.30237,goal_reached
3.478978,95,44952.719746,goal_reached
-0.899778,78,44973.729784,collision
3.788176,133,45005.561347,goal_reached
3.611518,181,46156.844144,goal_reached
-2.553732,89,46179.92895,collision
-1.127598,48,46194.603022,collision
3.088758,213,46242.641509,goal_reached
2.655345,92,46266.289225,goal_reached
2.138522,148,46301.526436,goal_reached
3.093334,93,46325.57319,goal_reached
1.998648,205,46372.038459,goal_reached
-1.015175,157,46408.751734,collision
-1.156318,74,46428.783151,collision
-0.746387,29,46439.669052,collision
2.595133,187,46482.566333,goal_reached
0.155007,290,46546.314309,collision
3.715902,104,46572.336638,goal_reached
3.24932,113,46600.458897,goal_reached
-0.512001,48,46615.302916,collision
-0.097866,223,46665.267994,collision
2.891345,197,46710.018077,goal_reached
4.052516,171,46749.817684,goal_reached
2.916603,184,46792.328476,goal_reached
-0.718648,65,46810.578774,collision
-1.409033,60,46827.675252,collision
0.219041,119,46856.690863,collision
0.188101,82,46878.273759,collision
-0.239805,74,46898.232235,collision
-0.441725,335,46971.245993,goal_reached
3.35069,154,47007.460372,goal_reached
-0.913477,70,47026.615895,collision
-0.82567,61,47043.878076,collision
-1.831687,118,47072.708901,collision
2.723831,111,47100.129264,goal_reached
-1.176969,196,47144.880246,collision
3.079491,180,47186.314667,goal_reached
3.524701,186,47228.862437,goal_reached
0.894121,110,47256.144657,collision
