#{"t_start": 1752340132.2750878, "env_id": "None"}
r,l,t,reason
-1.755791,153,51571.906257,collision
-0.705892,50,51587.066356,collision
3.569523,176,51627.430488,goal_reached
2.073237,218,51676.344824,goal_reached
3.371388,149,51711.458978,goal_reached
-0.902263,98,51736.440484,collision
-0.61572,179,51777.53403,collision
4.116659,154,51813.589206,goal_reached
1.653549,91,51837.091423,goal_reached
2.545867,92,51860.679981,goal_reached
2.766245,126,51891.111101,goal_reached
3.540747,144,51925.250427,goal_reached
-0.842625,75,51945.549314,collision
2.801633,94,51969.605395,goal_reached
-0.698597,41,51982.938347,collision
0.871261,145,52017.125977,collision
-0.500948,101,52042.505525,collision
3.026764,129,52073.614541,goal_reached
3.264885,132,52105.266115,goal_reached
3.002074,130,52136.558912,goal_reached
3.798401,137,52169.266203,goal_reached
3.798516,115,52197.610476,goal_reached
3.333721,148,52232.559408,goal_reached
3.211828,161,52270.262697,goal_reached
-1.085929,57,52286.856241,collision
-0.223999,256,52343.334319,collision
-0.255428,83,52365.039239,collision
-0.539205,108,52391.750227,collision
0.47396,160,52429.010259,collision
-1.153365,46,52443.347139,collision
3.354476,174,52483.418612,goal_reached
3.988321,223,53251.719555,goal_reached
0.454339,80,53273.048738,collision
3.899155,156,53309.408835,goal_reached
3.985791,135,53341.705801,goal_reached
-0.059879,216,53390.470317,collision
3.016277,211,53438.209584,goal_reached
0.098058,99,53463.229254,collision
-0.881388,228,53514.16214,collision
3.631676,128,53544.963434,goal_reached
3.902216,147,53579.5853,goal_reached
2.422147,151,53615.017057,goal_reached
2.871996,188,53658.176307,goal_reached
2.270727,155,53694.556877,goal_reached
0.254776,107,53721.157591,collision
-0.149472,65,53739.267201,collision
0.541255,114,53767.221173,collision
3.148004,130,53798.367201,goal_reached
2.721468,170,53837.669142,goal_reached
2.049189,125,53867.95161,goal_reached
3.789223,163,53905.925445,goal_reached
2.9673,141,53939.679459,goal_reached
2.789694,91,53963.118661,goal_reached
-0.427108,57,53979.70042,collision
-0.796549,47,53994.200302,collision
3.360262,129,54025.187454,goal_reached
0.887123,232,54076.982847,goal_reached
-0.949066,331,54148.891406,collision
3.384935,156,54185.222666,goal_reached
3.615568,158,54222.087727,goal_reached
2.138768,235,54274.410683,goal_reached
