step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,0,-5.58977572223729,"[-0.040849682214156226, -0.03838563058055499, -0.03872362519312571, 2.366983652114868, 2.3670129776000977, 2.367410659790039, -0.04260148756693072, -0.04915556257722775, -0.036047412556633684, 15.069524093212209, -0.21908428976989924, 0.5, -0.5726315379142761]",0.5,-0.5726315379142761,2.366983652114868,15.069524093212209
1,0,0.13280512558232738,"[-0.06660715348449682, -0.07084449205499017, -0.06878533595191334, 2.37365460395813, 2.37410831451416, 2.3742997646331787, -1.4844979898322772, -1.4910520648425742, -1.5041602148631683, 15.044698275681458, -0.20923254739586827, 0.5, -0.5726315379142761]",0.5,-0.5726315379142761,2.37365460395813,15.044698275681458
2,0,0.12428295879112197,"[-0.0011426095774486956, 0.0017877079013832718, 0.0020519363661682826, 2.3737690448760986, 2.373929262161255, 2.374094247817993, -1.4976061398528713, -1.438619464760198, -1.4844979898322772, 15.025354746953143, -0.1970204933275448, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.3737690448760986,15.025354746953143
3,0,0.13985590699346462,"[0.006198200247359367, 0.0037174985428542998, 0.0035800766719266074, 2.373145341873169, 2.3735551834106445, 2.3737339973449707, -1.432065389749901, -1.458281689791089, -1.451727614780792, 15.000786624949336, -0.17140168507074227, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.373145341873169,15.000786624949336
4,0,0.15896824763210343,"[0.029425423034778412, 0.018728596624872182, 0.02001194128183484, 2.3700785636901855, 2.37160325050354, 2.3716483116149902, -1.4058490897087128, -1.3927409396881187, -1.4189572397293069, 14.971129779897261, -0.12672721236023854, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.3700785636901855,14.971129779897261
5,0,0.15969147885171167,"[0.09286269373297883, 0.10192758693050402, 0.1019898489799401, 2.3604774475097656, 2.361064910888672, 2.3611035346984863, -1.3534164896263365, -1.3599705646366336, -1.3468624146160395, 14.946021355557042, -0.07762684914363494, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.3604774475097656,14.946021355557042
6,0,0.17369893321253527,"[0.44973309502104375, 0.45063035514752153, 0.44744567987194306, 2.315664052963257, 2.316162109375, 2.3165180683135986, -1.2813216645130694, -1.3009838895439605, -1.2682135144924753, 14.921332652341377, -0.0033923660939700895, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.315664052963257,14.921332652341377
7,0,-1.836043505196939,"[22.110061986395884, 22.111394992791105, 22.112176105245126, 0.10000000149011612, 0.10036447644233704, 0.10064215958118439, 0.37685931309207943, 0.39652153812297053, 0.3899674631126735, 14.896248334856047, 0.05606070083799608, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,0.10000000149011612,14.896248334856047
8,4,0.15367979522127437,"[-21.885388685040617, -21.88401623504446, -21.891934059985406, 2.2736032009124756, 2.273831367492676, 2.274895429611206, -1.1502401643071287, -1.1699023893380198, -1.1436860892968317, 14.871406940075936, 0.10501497169473994, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.2736032009124756,14.871406940075936
9,3,0.1454532088930353,"[0.14287013677120383, 0.13437998171277568, 0.13291269525920466, 2.2593724727630615, 2.260446310043335, 2.2616565227508545, -1.1371320142865347, -1.1567942393174258, -1.1305779392762376, 14.846590529805296, 0.14589805824122415, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.2593724727630615,14.846590529805296
