step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,0,-4.951134940076092,"[-0.08910494504366988, -0.0899912865448151, -0.08896090468395572, 2.414175510406494, 2.4150469303131104, 2.4151554107666016, -0.14746668773168325, -0.16057483775227732, -0.1540207627419803, 15.012645097680153, -0.06580202293256043, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.414175510406494,15.012645097680153
1,0,0.1604080614396443,"[-0.08564315431479069, -0.07937050406666145, -0.07952476901790186, 2.422779083251953, 2.423020362854004, 2.4231443405151367, 1.5762550399764357, 1.6024713400176238, 1.5303765149043564, 14.988016475491197, -0.06924591469134089, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.422779083251953,14.988016475491197
2,0,0.16191789094577463,"[-0.002012180336125049, -0.007036802148812743, -0.00612980545037399, 2.4229848384857178, 2.4237399101257324, 2.4237711429595947, -1.5697009649661386, 1.5631468899558416, 1.5762550399764357, 14.963082405914477, -0.06475124103832197, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.4229848384857178,14.963082405914477
3,0,0.1641585180139738,"[0.06554223854629809, 0.05243089116566789, 0.05195002899671371, 2.416517972946167, 2.4185667037963867, 2.4186453819274902, -1.5762550399764357, -1.5631468899558416, -1.5697009649661386, 14.938127353609923, -0.053757932975669664, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.416517972946167,14.938127353609923
4,0,0.16783084348357377,"[0.10602997527004587, 0.0978104131874084, 0.09467225090094478, 2.405876636505127, 2.408750295639038, 2.4091439247131348, -1.5369305899146535, -1.5434846649249505, -1.5565928149455446, 14.913149646937143, -0.035622849309936644, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.405876636505127,14.913149646937143
5,0,0.17132468597097836,"[0.001801541608272414, 0.027903772584371805, 0.02636737244801333, 2.4056951999664307, 2.405940055847168, 2.4064884185791016, -1.5107142898734653, -1.5041602148631683, -1.5303765149043564, 14.888150816742895, -0.01836487208758486, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.4056951999664307,14.888150816742895
6,0,0.1745723214652801,"[0.030706092361370955, 0.018770659999857005, 0.01165658939300414, 2.402623414993286, 2.404062271118164, 2.405322313308716, -1.4976061398528713, -1.4779439148219802, -1.4844979898322772, 14.863159791556091, -0.0020486445416367793, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.402623414993286,14.863159791556091
7,0,0.1641818885540229,"[0.006462808500914077, 0.01744839274832419, 0.01562261959171237, 2.4019761085510254, 2.4023146629333496, 2.4037575721740723, -1.5303765149043564, -1.4976061398528713, -1.5238224398940594, 14.843155950016486, 0.004128972625936367, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.4019761085510254,14.843155950016486
8,0,0.18432838892531486,"[0.014481061309958165, 0.0008792882297752376, 0.011580316634410991, 2.4004526138305664, 2.402222156524658, 2.4025392532348633, -1.4976061398528713, -1.5041602148631683, -1.4844979898322772, 14.813151974101766, 0.003397814520629261, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.4004526138305664,14.813151974101766
9,0,0.16446559264035907,"[0.0075206424477832455, 0.015744260029310488, 0.015250985952412158, 2.399700164794922, 2.400646924972534, 2.4010133743286133, -1.5172683648837624, -1.5107142898734653, -1.5303765149043564, 14.793151060371905, 0.002681174096816008, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.399700164794922,14.793151060371905
10,0,0.1752776025266362,"[0.01364679038267814, 0.019824499654096828, 0.015532872938235045, 2.398359775543213, 2.3986997604370117, 2.3994877338409424, -1.5172683648837624, -1.4976061398528713, -1.4844979898322772, 14.767896800241832, -0.001154588667543699, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.398359775543213,14.767896800241832
11,0,0.18300956937540566,"[0.01112880588621682, 0.01222987245585101, 0.015488178892601116, 2.3972368240356445, 2.397465705871582, 2.3979249000549316, -1.4910520648425742, -1.5107142898734653, -1.5172683648837624, 14.73814726771913, -0.007447478349993375, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.3972368240356445,14.73814726771913
12,0,0.17300932848734282,"[0.018110537797094418, 0.007569648137443115, 0.006480113616088952, 2.3954217433929443, 2.396707057952881, 2.397275447845459, -1.5107142898734653, -1.5303765149043564, -1.5500387399352475, 14.712897153208997, -0.01245450266461301, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.3954217433929443,14.712897153208997
13,0,0.17145634395548287,"[0.01857265407693271, 0.015219225379239937, 0.019614840162685013, 2.393548011779785, 2.395171642303467, 2.395296573638916, -1.5172683648837624, -1.4844979898322772, -1.5565928149455446, 14.688151635976617, -0.015173452546392685, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.393548011779785,14.688151635976617
14,0,0.17243026903139433,"[-0.000849132705289625, 0.007425193767365943, 0.008356881041225393, 2.3936338424682617, 2.394421100616455, 2.394451856613159, -1.5238224398940594, -1.5434846649249505, -1.5500387399352475, 14.662906996794874, -0.015295046660457334, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.3936338424682617,14.662906996794874
15,0,0.17142930692002573,"[0.012784270504571945, 0.014373060233261051, 0.014201299181510876, 2.3923561573028564, 2.392984628677368, 2.3930325508117676, -1.5107142898734653, -1.5238224398940594, -1.5172683648837624, 14.638160776962408, -0.015315663724526196, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.3923561573028564,14.638160776962408
16,0,0.17230428802128833,"[0.025980997624703087, 0.029695961995249407, 0.02928266033254157, 2.3897483348846436, 2.3900039196014404, 2.3900933265686035, -1.5107142898734653, -1.5041602148631683, -1.4976061398528713, 14.613149997896404, -0.01358635055360402, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.3897483348846436,14.613149997896404
17,0,0.17129635933167345,"[0.006637778924751834, 0.006529749972992762, 0.004167516894527734, 2.3890891075134277, 2.389355421066284, 2.389679431915283, -1.5434846649249505, -1.5238224398940594, -1.5369305899146535, 14.588148175991458, -0.018536422391087548, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.3890891075134277,14.588148175991458
18,0,0.1814693444276753,"[0.01169344443366974, 0.012246896294001197, 0.008091276983734665, 2.3879103660583496, 2.3881208896636963, 2.3888638019561768, -1.5238224398940594, -1.5369305899146535, -1.5631468899558416, 14.557291420394353, -0.026220833832672152, 0.5, 0.5726315379142761]",0.5,0.5726315379142761,2.3879103660583496,14.557291420394353
19,0,0.16566668455049394,"[-0.014699739894818781, -0.014080328833703555, -0.018750830627859733, 2.3893871307373047, 2.389535427093506, 2.390747547149658, -1.5565928149455446, -1.5434846649249505, -1.5828091149867327, 14.532305514089474, -0.04652564029632211, 0.5, 0.5726315379142761]",0.5,0.5726315379142761,2.3893871307373047,14.532305514089474
