step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,0,-3.1422276155190083,"[-0.006990176481480603, -0.006638036499111341, -0.006495597854557483, 2.4229516983032227, 2.423375368118286, 2.4234635829925537, -1.5828091149867327, -1.6090254150279208, -1.5631468899558416, 15.111220819247032, -0.014867507037478855, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.4229516983032227,15.111220819247032
1,0,0.15871460185457287,"[0.03926772295502526, 0.03472984313472339, 0.03543754198973358, 2.4190359115600586, 2.419912099838257, 2.4199297428131104, 1.5565928149455446, 1.5434846649249505, 1.5172683648837624, 15.091680695623234, -0.026828226965120106, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.4190359115600586,15.091680695623234
2,0,0.17940234294629054,"[-0.009076995417707748, -0.0018439807857202127, -0.0028028507942947233, 2.4199748039245605, 2.420102834701538, 2.420219659805298, 1.5565928149455446, 1.5238224398940594, 1.5697009649661386, 15.061719135252103, -0.027603888979856883, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.4199748039245605,15.061719135252103
3,0,0.17008176827686527,"[-0.01862499432674599, -0.01812574797375254, -0.019807419899625207, 2.4218337535858154, 2.4219119548797607, 2.422196626663208, 1.5565928149455446, 1.5369305899146535, 1.5434846649249505, 15.03672720209307, -0.02451049020600049, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.4218337535858154,15.03672720209307
4,0,0.17157591625674612,"[-0.013283860376666288, -0.01343014305517179, -0.010996742307969156, 2.4231977462768555, 2.423290967941284, 2.423325777053833, -1.5500387399352475, -1.5762550399764357, -1.5631468899558416, 15.011733182152515, -0.017060618121823357, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.4231977462768555,15.011733182152515
5,0,0.17277946364802624,"[0.03428210165666234, 0.032457982955253574, 0.02935131619794747, 2.419590711593628, 2.4198758602142334, 2.4202375411987305, -1.5565928149455446, -1.5697009649661386, -1.5631468899558416, 14.986738292488544, -0.01105157839957327, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,2.419590711593628,14.986738292488544
6,0,0.17296976851208315,"[-0.001297582066588114, 0.0008569397512927131, -0.0010809126408351268, 2.419717788696289, 2.4197919368743896, 2.4203433990478516, -1.5500387399352475, -1.5697009649661386, -1.5303765149043564, 14.961742066147924, -0.010113420845791143, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.419717788696289,14.961742066147924
7,0,0.17268280500684283,"[0.011916035353535354, -0.00011717554331190695, 0.0024272076828895013, 2.418529748916626, 2.4198036193847656, 2.4201014041900635, -1.5762550399764357, -1.5697009649661386, -1.5959172650073268, 14.936745234689699, -0.011554289548033392, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.418529748916626,14.936745234689699
8,0,0.16312859162898175,"[-0.008987115628068764, 0.0010293299889968174, 0.003563611410182085, 2.4194352626800537, 2.4196999073028564, 2.4197423458099365, -1.5565928149455446, -1.5893631899970297, -1.5500387399352475, 14.916746660958575, -0.009342779166332527, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.4194352626800537,14.916746660958575
9,0,0.18448371258783028,"[-0.005364842336917766, -0.004517140576815003, -0.0106753750903192, 2.4199769496917725, 2.4201560020446777, 2.4208202362060547, -1.5697009649661386, -1.5631468899558416, -1.5893631899970297, 14.886762118258424, -0.002426864062352596, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.4199769496917725,14.886762118258424
10,0,0.16522663755266956,"[0.01644807007731067, 0.01740082572155835, 0.017320244398413023, 2.4183223247528076, 2.418405532836914, 2.4190778732299805, -1.5631468899558416, -1.5828091149867327, -1.5565928149455446, 14.866519371292418, 0.0012942818967212055, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.4183223247528076,14.866519371292418
11,0,0.1831466769286453,"[0.008751702563599365, 0.008345189951195124, 0.011903343449423056, 2.417429208755493, 2.4175539016723633, 2.417863130569458, -1.5500387399352475, -1.5631468899558416, -1.5434846649249505, 14.836788002743782, 0.006580300843124665, 0.5, 0.37052631378173834]",0.5,0.37052631378173834,2.417429208755493,14.836788002743782
12,0,0.1727794310166878,"[0.001470813323894618, 0.0011766506591156943, -0.0023365603535691736, 2.4172825813293457, 2.4174365997314453, 2.4180960655212402, -1.5434846649249505, -1.5500387399352475, -1.5631468899558416, 14.811796101312625, 0.01102185922813348, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.4172825813293457,14.811796101312625
13,0,0.17250117986233166,"[0.013865632067562077, 0.010873624063823242, 0.015772626179835183, 2.41587495803833, 2.416332721710205, 2.416494846343994, -1.5565928149455446, -1.5434846649249505, -1.5369305899146535, 14.786798225182402, 0.012472861990576067, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.41587495803833,14.786798225182402
14,0,0.1628290562443266,"[0.0008391006731714696, -0.009513747069056803, -0.009454655472354587, 2.415790319442749, 2.417292356491089, 2.4174485206604004, -1.5631468899558416, -1.5303765149043564, -1.5500387399352475, 14.766799235045394, 0.010844620148448225, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.415790319442749,14.766799235045394
15,0,0.17344122530309042,"[-0.028989618990921267, -0.014811076797142431, -0.019848098675398124, 2.418762445449829, 2.4188108444213867, 2.4194834232330322, -1.5434846649249505, -1.5565928149455446, -1.5697009649661386, 14.731805475360586, 0.007469331500081111, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.418762445449829,14.741803732655093
16,0,0.18349993623529737,"[0.01586625166573276, 0.008242728458484996, 0.01382970207516163, 2.4171557426452637, 2.417976140975952, 2.4180829524993896, -1.5631468899558416, -1.5697009649661386, -1.5369305899146535, 14.711807011256216, 0.0074675328122850715, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.416926860809326,14.711807011256216
17,0,0.18381907694109836,"[0.012126779120043051, 0.01688656312048841, 0.013968527899942474, 2.4159092903137207, 2.4162404537200928, 2.41664719581604, -1.5369305899146535, -1.5303765149043564, -1.5565928149455446, 14.681815311161648, 0.0058216162401878435, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.4159092903137207,14.681815311161648
18,0,0.17493031737169035,"[-0.01151148776251981, -0.01063839883082004, -0.006927770871096011, 2.4170660972595215, 2.417309522628784, 2.4173433780670166, -1.5434846649249505, -1.5893631899970297, -1.5500387399352475, 14.656814444494545, 0.0003570798125771546, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.4170660972595215,14.656814444494545
19,0,0.17437605849712473,"[0.011592859344522274, 0.013188142201349166, -0.000155293021461025, 2.415891408920288, 2.41597318649292, 2.4173591136932373, -1.5762550399764357, -1.5697009649661386, -1.5565928149455446, 14.631571530401024, -0.005548848449589361, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.415891408920288,14.631571530401024
20,0,0.1624499818092259,"[-0.004430175026655325, -0.010611814598732524, 0.0007954667976471434, 2.416332244873047, 2.4170291423797607, 2.4172799587249756, -1.5565928149455446, -1.5369305899146535, -1.5631468899558416, 14.611833532569658, -0.010130069267522579, 0.5, 0.43789473176002497]",0.5,0.43789473176002497,2.416332244873047,14.611833532569658
