step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,6,0.20686429733947437,"[1.0, 1.0, 1.0, 0.05589123070240021, 0.057080868631601334, 0.057377591729164124, 0.8749992847442627, 0.8739561438560486, 0.8729130625724792, 0.3379618525505066, 0.08225751668214798, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.793221116065979,6.967262344268032
1,6,0.0,"[0.5, 0.5, 0.5, 0.05589123070240021, 0.057080868631601334, 0.057377591729164124, 0.8749992847442627, 0.8739561438560486, 0.8729130625724792, 0.3379618525505066, 0.08225751668214798, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.793221116065979,6.967262344268032
2,6,-1.313970013949728e-06,"[1.0, 1.0, 1.0, 0.0545266792178154, 0.05500078201293945, 0.055341336876153946, 0.1250007152557373, 0.12604382634162903, 0.12708695232868195, 0.33796313405036926, 0.09143520146608353, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.792376160621643,6.967288623668311
3,6,-7.464841713655801e-08,"[0.5, 0.5, 0.5, 0.048961155116558075, 0.049135997891426086, 0.049143727868795395, 0.12813006341457367, 0.1291731745004654, 0.12604382634162903, 0.3379632234573364, 0.11440663784742355, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.5977388620376587,6.967290116636653
4,6,4.596537766410336e-07,"[0.5, 0.5, 0.5, 0.04477813094854355, 0.044932298362255096, 0.04498866945505142, 0.1250007152557373, 0.12708695232868195, 0.12604382634162903, 0.3379627764225006, 0.13497896492481232, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.4686485528945923,6.967280923561121
5,2,5.668534950320492e-07,"[0.5, 0.5, 0.5, 0.043060868978500366, 0.04315008595585823, 0.04322103410959244, 0.1250007152557373, 0.12708695232868195, 0.12813006341457367, 0.33796221017837524, 0.1497691571712494, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.4068102836608887,6.96726958649122
6,2,-0.0007379795266036827,"[0.5, 0.5, 0.5, 0.04240152984857559, 0.04255664348602295, 0.04266756772994995, 0.12604382634162903, 0.12708695232868195, 0.1250007152557373, 0.33867815136909485, 0.16569888591766357, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.3739778995513916,6.982029177023294
7,2,-0.0013001066981050968,"[0.5, 0.5, 0.5, 0.04130298271775246, 0.04180465266108513, 0.0418272539973259, 0.12604382634162903, 0.1291731745004654, 0.12708695232868195, 0.3399394452571869, 0.18860213458538055, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.3440275192260742,7.008031310985396
8,2,-0.0014153703031107414,"[0.5, 0.5, 0.5, 0.040836039930582047, 0.040861424058675766, 0.04088456928730011, 0.12813006341457367, 0.1343887448310852, 0.12708695232868195, 0.34131255745887756, 0.21131132543087006, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.330606460571289,7.03633871704761
9,2,-0.0008298174910383871,"[0.5, 0.5, 0.5, 0.04060294106602669, 0.04072670266032219, 0.04080997779965401, 0.1708977073431015, 0.15003544092178345, 0.16985459625720978, 0.3421176075935364, 0.2367018759250641, 0.5, 0.2866666615009308]",0.0,-0.6399999856948854,1.3313262462615967,7.052935066868378
