step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,2,0.20808936928712757,"[0.5, 0.5, 0.5, 0.0576525516808033, 0.05839100107550621, 0.05867626890540123, 0.1250007152557373, 0.8749992847442627, 0.8739561438560486, 0.33749309182167053, 0.08333530277013779, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,1.8421263694763184,6.957598433982536
1,2,0.0,"[0.5, 0.5, 0.5, 0.0576525516808033, 0.05839100107550621, 0.05867626890540123, 0.1250007152557373, 0.8749992847442627, 0.8739561438560486, 0.33749309182167053, 0.08333530277013779, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,1.8421263694763184,6.957598433982536
2,2,-0.0024310889449981055,"[0.5, 0.5, 0.5, 0.05820930376648903, 0.058339204639196396, 0.058886200189590454, 0.1250007152557373, 0.8749992847442627, 0.8739561438560486, 0.33985158801078796, 0.082833431661129, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,1.8404581546783447,7.006220212882498
3,2,-0.007390149104920374,"[0.5, 0.5, 0.5, 0.06033788621425629, 0.06044326722621918, 0.06045617163181305, 0.1250007152557373, 0.8739561438560486, 0.8749992847442627, 0.34702110290527344, 0.08095129579305649, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,1.8795236349105835,7.154023194980906
4,2,-0.0681325912171002,"[0.5, 0.5, 0.5, 0.005758156068623066, 0.0060380250215530396, 0.006041775923222303, 0.7738173007965088, 0.7644292712211609, 0.7654723525047302, 0.35552462935447693, 0.07732170075178146, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,0.4063265025615692,7.329328024446048
5,7,-0.07920729879433185,"[0.5, 0.5, 0.5, 0.005867223720997572, 0.005986995063722134, 0.0062301913276314735, 0.7905070781707764, 0.7884208559989929, 0.7988520264625549, 0.3641928732395172, 0.07135234028100967, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,0.29727715253829956,7.508028305409284
6,7,-0.00789055849205882,"[0.5, 0.5, 0.5, 0.07594035565853119, 0.07601211220026016, 0.07623034715652466, 0.7487825751304626, 0.7404376268386841, 0.7279202938079834, 0.37184783816337585, 0.06623547524213791, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,2.3863561153411865,7.66583947525046
7,6,-0.006498687489994381,"[0.5, 0.5, 0.5, 0.07435066252946854, 0.07436608523130417, 0.07443016767501831, 0.5891861915588379, 0.5808413028717041, 0.5839706063270569, 0.3781524896621704, 0.06379818916320801, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,2.369783639907837,7.795813225050348
8,6,-0.09454025780753642,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.561022162437439, 0.4055982232093811, 0.5777119398117065, 0.38311076164245605, 0.0539410300552845, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,0.10570624470710754,7.898030870615291
9,2,-0.00480078458172013,"[0.5, 0.5, 0.5, 0.06709951907396317, 0.06723923236131668, 0.0673222541809082, 0.5631083846092224, 0.5683239102363586, 0.5620652437210083, 0.3877682089805603, 0.03803924843668938, 0.75, 0.5336841940879822]",0.5,0.10105262696743013,2.1298015117645264,7.994046562249694
