step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,4,-0.36192018287479283,"[0.0004698935560026261, 0.0008126302379828929, -0.0005281900920928769, 2.364900827407837, 2.365004062652588, 2.3658533096313477, -1.4779439148219802, -1.464835764801386, -1.4713898398116831, 14.877942907782025, 0.25350943391361547, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.364900827407837,14.877942907782025
1,14,0.03542619157402713,"[0.0005552083942114468, -0.0016319080736741309, 0.004077522376921313, 2.364841938018799, 2.3651771545410156, 2.3654208183288574, -1.438619464760198, -1.4713898398116831, -1.464835764801386, 14.847980084206519, 0.2527044042745157, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.364841938018799,14.847980084206519
2,14,0.047087090019944634,"[0.008821609376283467, 0.00972084718577475, 0.006739960312485139, 2.3638689517974854, 2.364104986190796, 2.3646774291992188, -1.451727614780792, -1.432065389749901, -1.4779439148219802, 14.811101010900893, 0.2534489326573617, 0.5, 0.16842104494571689]",0.5,0.16842104494571689,2.3638689517974854,14.811101010900893
3,14,-0.1355017055581479,"[20.558254703950766, 20.52856420505454, 20.514387195261097, 0.32339194416999817, 0.3265748620033264, 0.3285544216632843, 2.0678106657487128, 2.07436474075901, 2.087472890779604, 14.756955029145235, 0.24109392871953972, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,0.32339194416999817,14.756955029145235
