step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,10,-0.22931473420045903,"[-0.09181147882494715, -0.09096284790621861, -0.0933135988285195, 2.417372465133667, 2.417644739151001, 2.419600486755371, -1.5500387399352475, -1.5434846649249505, -1.5828091149867327, 15.134592022293711, -2.431512673171392, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.417372465133667,15.134592022293711
1,10,-0.10576884908168352,"[-0.0010200292587340006, 0.001158717447421518, 0.0136697342107971, 2.4174811840057373, 2.4175212383270264, 2.4181435108184814, -1.5238224398940594, -1.5434846649249505, -1.5697009649661386, 15.153727295978369, -2.424024244787095, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.4174811840057373,15.153727295978369
2,10,-0.10266657062691856,"[0.007246888807242649, 0.005810229017701533, 0.010254453645347578, 2.416747570037842, 2.416933059692383, 2.4171054363250732, -1.4976061398528713, -1.4910520648425742, -1.5041602148631683, 15.168921904539035, -2.4013853269317105, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.416747570037842,15.168921904539035
3,10,-0.1038568756421491,"[-0.0021949770757151077, -0.005183487090007982, -0.00429714328142112, 2.416973114013672, 2.4174656867980957, 2.4175469875335693, -1.4713898398116831, -1.464835764801386, -1.4844979898322772, 15.190596906001522, -2.3603874982181106, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.416973114013672,15.190596906001522
4,10,-0.09948816386423673,"[0.02255590404026386, 0.019979275953629947, 0.01714128433576656, 2.4146480560302734, 2.4154062271118164, 2.4157800674438477, -1.451727614780792, -1.438619464760198, -1.432065389749901, 15.208058250070689, -2.315149836593066, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.4146480560302734,15.208058250070689
5,10,-0.09593249124870737,"[0.019179244386042328, 0.015078635633363644, 0.01874285379940173, 2.4127724170684814, 2.4139316082000732, 2.413947105407715, -1.3599705646366336, -1.3206461145748514, -1.3534164896263365, 15.224574871780796, -2.25348360787308, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.4127724170684814,15.224574871780796
6,10,-0.19003500406377197,"[21.425712252934076, 21.427703597678175, 21.426373035050545, 0.2839394211769104, 0.2849007546901703, 0.2850484549999237, 1.5041602148631683, 1.622133565048515, 1.4910520648425742, 15.239497489260684, -2.1573198151367348, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,0.2839394211769104,15.236665054977193
7,5,-0.19205199312783572,"[0.005993895051903936, 0.007047117371784212, 0.007898425065919187, 0.2833378314971924, 0.2841934561729431, 0.284255713224411, 1.5369305899146535, 1.5434846649249505, 1.5172683648837624, 15.249972382031999, -2.0479665920086574, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,0.2833378314971924,15.249972382031999
8,1,-0.19198490082021663,"[-0.007069791173233598, -0.002448900955168586, -0.0073888287931599276, 0.2840530574321747, 0.284441202878952, 0.2850032150745392, 1.5959172650073268, 1.5828091149867327, 1.5631468899558416, 15.255177920608466, -1.9576620374282483, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,0.2840530574321747,15.254477928131996
9,1,-0.09471157845843693,"[-18.208742627647027, -18.21328343537606, -18.21163146660675, 2.2162582874298096, 2.217128276824951, 2.217514991760254, -0.999496439070297, -1.012604589090891, -0.9863882890497029, 15.256549287841548, -1.8919179720732198, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.2162582874298096,15.256549287841548
10,1,-0.0842865041360643,"[0.31523451731496244, 0.3074511826410345, 0.30848265191697144, 2.1844892501831055, 2.186143636703491, 2.1864264011383057, -0.9601719890085147, -0.9732801390291088, -0.9274016139570296, 15.254918122583012, -1.8452417353066404, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.1844892501831055,15.254918122583012
11,8,-0.09031137356713052,"[0.29812927995274746, 0.3139016556841464, 0.3162573601343744, 2.153682231903076, 2.1537067890167236, 2.1537461280822754, -0.9274016139570296, -0.9208475389467325, -0.9470638389879207, 15.254606355563238, -1.809345141540349, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.153682231903076,15.254606355563238
12,8,-0.08901995100092921,"[0.3028583752218849, 0.29803556320253677, 0.2961040684626013, 2.1232142448425293, 2.1237239837646484, 2.123957633972168, -0.9077393889261385, -0.8946312389055444, -0.8749690138746535, 15.254622723796466, -1.7802353376863094, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.1232142448425293,15.254622723796466
13,8,-0.08703069687224312,"[0.24947750002951977, 0.25229250552019744, 0.25376849413737324, 2.0980277061462402, 2.0982532501220703, 2.0983378887176514, -0.8225364137922773, -0.8749690138746535, -0.8356445638128713, 15.254627619357748, -1.7405649818320363, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.0980277061462402,15.254627619357748
14,8,-0.11404513505607591,"[0.2211907518338289, 0.21832772096017217, 0.21443668906812188, 2.0760715007781982, 2.0765812397003174, 2.077052116394043, -0.8028741887613862, -0.8290904888025743, -0.8356445638128713, 15.302804315058202, -1.7991357441169835, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.0760715007781982,15.302804315058202
15,8,-0.08833387047539132,"[0.20341236678202254, 0.20501515880056978, 0.20439887398217063, 2.0545883178710938, 2.054928779602051, 2.055464744567871, -0.7832119637304951, -0.7569956636893069, -0.776657888720198, 15.302806795178341, -1.7666526083064316, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.0545883178710938,15.302806795178341
16,8,-0.08649963379774912,"[0.2156584559742013, 0.20771669100002063, 0.21132658417010275, 2.0321550369262695, 2.0333216190338135, 2.033482074737549, -0.7504415886790099, -0.7569956636893069, -0.7438875136687129, 15.302811082619703, -1.729949801541363, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.0321550369262695,15.302811082619703
17,8,-0.08044073914934649,"[0.1854909561589999, 0.1957207463991183, 0.19493383945757073, 2.0123724937438965, 2.0124480724334717, 2.012692451477051, -0.7111171386172277, -0.7373334386584158, -0.6914549135863366, 15.27751243115804, -1.8618012976035563, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,2.0123724937438965,15.27751243115804
18,8,-0.09055037534000095,"[0.1333275146961565, 0.13324638158622606, 0.12922291690740254, 1.9994431734085083, 1.9995266199111938, 2.0001611709594727, -0.6586845385348514, -0.6717926885554455, -0.6521304635245544, 15.277534956755158, -1.8107822508288454, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,1.9994431734085083,15.277534956755158
19,8,-0.2575913544376818,"[16.124000684710623, 16.093161540295103, 16.082419120018322, 0.35441455245018005, 0.35764431953430176, 0.35937485098838806, 2.2054462409649505, 2.2120003159752475, 2.2185543909855445, 15.200805696304165, -1.9191196932635608, 0.0, -0.6399999856948854]",0.0,-0.6399999856948854,0.35441455245018005,15.200805696304165
