step,action,reward,state,dwa_vel,dwa_ang,min_obstacle,goal_dist
0,11,-0.5494860571923661,"[-0.14333823975354826, -0.14398465369806104, -0.14487540025279333, 2.4107046127319336, 2.4116601943969727, 2.412621259689331, -1.5500387399352475, -1.5238224398940594, -1.5041602148631683, 14.964378262825383, 0.30154552050461003, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.4107046127319336,14.964378262825383
1,14,0.08014366025417288,"[0.060285104928434904, 0.06009253152185949, 0.06792545483431466, 2.404733657836914, 2.4057083129882812, 2.405893564224243, -1.5500387399352475, -1.5041602148631683, -1.5303765149043564, 14.923044573865274, 0.31046368451762607, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.404733657836914,14.923044573865274
2,14,0.08253201616134448,"[0.13312598845121187, 0.13991182095700466, 0.13805445216815623, 2.3909261226654053, 2.3911969661712646, 2.3915748596191406, -1.5107142898734653, -1.5172683648837624, -1.4910520648425742, 14.875580226167346, 0.3240031537523991, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.3909261226654053,14.875580226167346
3,14,0.09299143634260522,"[0.1352619233776388, 0.13776533491324258, 0.13853019876747652, 2.3776447772979736, 2.3776698112487793, 2.3779726028442383, -1.464835764801386, -1.4713898398116831, -1.4779439148219802, 14.804298929738998, 0.35298423743137164, 0.5, 0.5052631497383119]",0.5,0.5052631497383119,2.3776447772979736,14.804298929738998
4,14,-0.006391859461239824,"[20.431630476159338, 20.428964063269945, 20.430040086689072, 0.2917771637439728, 0.29207441210746765, 0.2922673523426056, 1.7990935903265353, -1.7728772902853467, -1.7794313652956437, 14.73323716997418, 0.33845478687298103, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,0.2917771637439728,14.73323716997418
5,6,-0.007496216523389582,"[1.8258228153025857, 1.8286527812771676, 1.8304896771784553, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.37685931309207943, -0.3899674631126733, 0.42273783816415866, 14.653290771917325, 0.28778831103633795, 0.5, 0.30315789580345154]",0.5,0.30315789580345154,0.10000000149011612,14.653290771917325
6,13,-0.0026949419245563266,"[-0.009592961427960428, -0.011584875804262124, -0.012750663632475455, 0.10098394751548767, 0.10118825733661652, 0.10130783170461655, -0.3899674631126733, 0.39652153812297053, 0.40307561313326756, 14.583840945958325, 0.24839709808112165, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,0.10098394751548767,14.583840945958325
7,13,0.09408831230772181,"[-23.236809148762344, -23.252542168919337, -23.25151131173348, 2.4201419353485107, 2.4219164848327637, 2.421933174133301, -1.6811202401411882, -1.6745661651308912, -1.6680120901205941, 14.52466390958734, 0.2100041175554086, 0.5, 0.23578946292400357]",0.5,0.23578946292400357,2.4201419353485107,14.52466390958734
8,5,0.09339860833287855,"[0.05997077895724168, 0.07613028616780454, 0.06878444069661523, 2.4138004779815674, 2.4138662815093994, 2.4146597385406494, 1.432065389749901, 1.425511314739604, 1.445173539770495, 14.455106976268215, 0.16599716653368368, 0.5, 0.03368420898914337]",0.5,0.03368420898914337,2.4138004779815674,14.455106976268215
9,6,0.09062155364179657,"[0.13868299781712345, 0.13707494542808635, 0.13643706039291778, 2.400167942047119, 2.4003918170928955, 2.401247978210449, 1.3927409396881192, 1.3796327896675251, 1.3992950146984162, 14.380669493730789, 0.11034375253833417, 0.5, 0.03368420898914337]",0.5,0.03368420898914337,2.400167942047119,14.380669493730789
